cid	MDS_01	MDS_02	MDS_03	MDS_04	MDS_05	MDS_06	MDS_07	MDS_08	MDS_09	MDS_10	MDS_11	MDS_12	SESA	smiles	NumValenceElectrons	NumHeteroatoms	MinPartialCharge	MaxPartialCharge	MinAbsPartialCharge	MaxAbsPartialCharge	MolecularWeight	HBondAcceptorCount	HBondDonorCount	RotatableBondCount	Complexity	HallKierAlpha	LabuteASA	NumRings	NumAmideBonds	NumBridgeheadAtoms	NumHeterocycles	NumLipinskiHBA	NumLipinskiHBD	NumSpiroAtoms	TPSA	NumAliphaticRings	NumAliphaticCarbocycles	NumAliphaticHeterocycles	NumAromaticRings	NumAromaticCarbocycles	NumAromaticHeterocycles	NumSaturatedCarbocycles	NumSaturatedHeterocycles	NumSaturatedRings	FractionCSP3	Eccentricity	Asphericity	InertialShapeFactor	NPR1	NPR2	SpherocityIndex	RadiusOfGyration	MolLogP	MolMR	HeavyAtomCount	VanDerWaalsVolume	Charge	SASA	AtomStereoCount	BondStereoCount	C_O	C_O_noCOO	Al_OH	Ar_OH	methoxy	oxime	ester	Al_COO	Ar_COO	COO	COO2	ketone	ether	phenol	aldehyde	quatN	NH2	NH1	NH0	Ar_N	Ar_NH	aniline	Imine	nitrile	hdrzine	hdrzone	nitroso	N_O	nitro	azo	diazo	azide	amide	priamide	amidine	guanido	Nhpyrrole	imide	isocyan	isothiocyan	thiocyan	halogen	alkyl_halide	sulfide	SH	C_S	sulfone	sulfonamd	prisulfonamd	barbitur	urea	term_acetylene	imidazole	furan	thiophene	thiazole	oxazole	pyridine	piperdine	piperzine	morpholine	lactam	lactone	tetrazole	epoxide	unbrch_alkane	bicyclic	benzene	phos_acid	phos_ester	nitro_arom	nitro_arom_nonortho	dihydropyridine	phenol_noOrthoHbond	Al_OH_noTert	benzodiazepine	para_hydroxylation	allylic_oxid	aryl_methyl	Ndealkylation1	Ndealkylation2	alkyl_carbamate	ketone_Topliss	ArN	HOCCN	primary_alcohol	secondary_alcohol	tertiary_alcohol	coumarin	thiophenol	hydroxyamino	SolventExcludedVolume	VoidVolume	PackingDensity
31244	-0.9667389073829458	-0.1970373922973175	0.05770028550265202	1.2565861737251645	-0.34856308579771805	-0.09672242931079737	-0.3792119564842562	0.008553310301598128	-0.028090426672277888	-0.3040466591265443	-0.4009047219905431	-0.3329847041233186	165.613	COC1=CC=C(C=C1)C=O	52	2	-0.49676779267846277	0.14955258130421192	0.14955258130421192	0.49676779267846277	136.15000000000006	2	0	3	477.7940288620541	-1.31	70.67611867918333	1	0	0	0	2	0	0	26.3	0	0	0	1	1	0	0	0	0	0.125	0.9914288167192215	0.6590608106675712	0.008153083524292226	0.13064800564388462	0.8736063779746945	0.037941157184399374	2.4569604203501973	1.5076999999999998	38.38150000000001	10	128.153	0	178.8460425281198	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	132.319	4.166	0.969
31553	1.3512838675759393	-1.5525798876805128	-0.7384396677902298	1.000679776507423	1.6337766507743405	-0.2118185737761118	-0.8411912426796865	-1.59925745008252	0.9313562447358859	0.4622675601555775	0.3106225748624741	0.19196655315192723	467.266	COC1=C(C=CC(=C1)C2C(OC3=C(O2)C=C(C=C3)C4C(C(=O)C5=C(C=C(C=C5O4)O)O)O)CO)O	182	10	-0.5076785668317747	0.29329374173298534	0.29329374173298534	0.5076785668317747	482.44099999999986	10	5	10	2205.839208275056	-4.1499999999999995	230.01809809872225	5	0	0	2	10	5	0	155.14000000000001	2	0	2	3	3	0	0	0	0	0.24	0.9848143293170755	0.5682328207142703	0.0004504834897697002	0.17361087745806392	0.9116553216317475	0.1615263060216584	5.019160456925577	2.362700000000002	119.44950000000004	35	397.558	0	531.4552979063437	4	0	1	1	2	3	1	0	0	0	0	0	0	1	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	18	18	0	0	0	0	425.945	28.387	0.933
31894	-1.4259673638785113	0.361115539755001	-0.40427837561162117	-0.5498790363364296	0.05117593015103442	-0.011819564277465826	0.1435275004138781	0.5403551659073214	0.7525964257887785	-0.01888167199146349	0.5656119885155678	0.6672432966494699	213.463	CC(=O)OC1=C(C=C(C=C1Cl)Cl)Cl	70	5	-0.4235179480496777	0.307626743510109	0.307626743510109	0.4235179480496777	239.48500000000004	2	0	2	485.4295008854538	-0.44	97.37100585932487	1	0	0	0	2	0	0	26.3	0	0	0	1	1	0	0	0	0	0.125	0.9305195276975671	0.2792323703451922	0.0010744948777742845	0.36624228124766883	0.7144470468316076	0.10218882398530336	2.808329560067006	3.5721000000000007	52.78100000000002	13	170.138	0	210.8635335687409	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	181.195	11.057	0.939
32021	0.6665616151134564	0.8752583972146132	1.3886587199991078	0.017933179287298758	-0.27226485799978556	0.8654167561891636	-0.9623691248161569	0.2930866003442658	-0.2833784000382857	0.51969343547121	-0.3667210155731957	0.6884515961329892	254.334	CC(CCNC1=NC=NC2=C1NC=N2)CO	86	6	-0.39609781165573327	0.21005064026676223	0.21005064026676223	0.39609781165573327	221.26400000000015	5	3	7	988.7019227936645	-1.6900000000000002	114.42731954799416	2	0	0	2	6	3	0	86.72000000000001	0	0	0	2	0	2	0	0	0	0.5	0.993212740533012	0.6911901426817432	0.0026379100331770287	0.11631187404089002	0.9022276257653603	0.09652030808825417	3.6623874965992638	0.7832999999999997	61.04020000000002	16	202.827	0	283.27957837768236	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	213.732	10.904	0.949
33931	1.3152601905943977	0.343713289736105	-0.20309637005369718	-0.0917029054373625	-0.09130467678588201	0.7807851337863019	-0.1111890491527094	-0.3898998932911975	0.2940414075178521	0.10488137173780458	0.05500300124509993	-0.05381842355952993	178.365	CCC1C(=O)C(=C(O1)C)O	56	3	-0.5019494918817441	0.29341079064172737	0.29341079064172737	0.5019494918817441	142.15400000000008	3	1	4	460.4521278880336	-0.99	73.43914587004774	1	0	0	1	3	1	0	46.53	1	0	1	0	0	0	0	0	0	0.5714285714285714	0.9401682802781295	0.31603392724313734	0.0029075377850589198	0.3407104412237237	0.6920340606104095	0.1510570604327667	2.234885034469474	1.1538	35.499799999999986	10	133.027	0	207.19060877894168	1	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	5	3	0	0	0	0	141.022	7.995	0.943
34140	-0.43205790738628186	-0.6505431687211936	0.923010862954449	0.4797314213236595	-0.842698455910652	-0.33870541597261655	-0.6664934073111715	0.3949042655867916	0.08556519916340077	-0.24997478847615148	0.592385952876619	0.6721652342194421	264.339	C1=CC(=C(C=C1Cl)Cl)OC2=C(C=C(C=C2)Cl)Cl	88	5	-0.4542336738624155	0.14569614848445286	0.14569614848445286	0.4542336738624155	307.9909999999999	1	0	2	700.6640390237735	-0.6000000000000001	127.24493046360142	2	0	0	0	1	0	0	9.23	0	0	0	2	2	0	0	0	0	0.0	0.9758198058858488	0.48431761553209735	0.0010747515447280108	0.21857654595336698	0.9122365672621722	0.2035659353044159	3.665106423823373	6.092500000000001	72.99800000000002	17	219.513	0	258.9158865988764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230.508	10.994	0.952
34231	1.0535715282484417	-0.3608006835086057	-0.2493325365187152	-1.4426037519975068	0.35891529079319984	-0.9340480081742429	0.650418423624172	-0.9561684373693842	-1.0907632806245793	0.6669133681301517	-0.7153677513178988	0.06024576415416044	633.175	C1C(C(=O)OCC(C(=O)OCC(C(=O)O1)NC(=O)C2=C(C(=CC=C2)O)O)NC(=O)C3=C(C(=CC=C3)O)O)NC(=O)C4=C(C(=CC=C4)O)O	252	18	-0.5042421021300195	0.33183633698856013	0.33183633698856013	0.5042421021300195	669.5520000000013	15	9	12	2618.7603083084414	-6.72	307.2722180536485	4	3	0	1	18	9	0	287.58	1	0	1	3	3	0	0	1	1	0.2	0.938767684063655	0.30358368449519707	9.931652111825148e-05	0.34455077326536626	0.724640495062499	0.08947567117087894	5.720277546283372	-0.7410000000000018	155.95439999999994	48	538.642	0	695.5647266014378	3	0	6	6	0	6	0	0	3	0	0	0	0	0	3	6	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	6	0	0	3	0	0	0	0	0	0	0	0	12	9	0	0	0	0	581.005	42.363	0.927
41017	-0.8447459090381816	-0.28980139624041573	0.4229046253389066	1.251918322661541	-0.6242944751328546	-0.07650145700904011	-0.995684191812933	0.018855795424981867	-0.22818105442487793	0.17354526183673633	0.5353363183062947	0.41407912720244994	186.270	COC1=C(C(=C(C=C1)Cl)Cl)Cl	60	4	-0.49514025618650626	0.13858609599942182	0.13858609599942182	0.49514025618650626	211.47500000000005	1	0	2	402.0060789754278	-0.11000000000000021	86.84454164488452	1	0	0	0	1	0	0	9.23	0	0	0	1	1	0	0	0	0	0.14285714285714285	0.9360753029392642	0.3149857631370021	0.0013312003896113066	0.3517996975939072	0.6506566235654088	0.04570325772677964	2.564740854697123	3.655400000000001	48.024000000000015	11	150.318	0	179.00837787512313	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	156.047	5.730	0.963
42268	-0.5006770503241377	-0.6941577809793245	0.8181326331481543	0.41581408807315473	-0.9463282199274992	-0.355742718020589	-0.6962294369629246	0.41036878033919516	0.17880157032848173	-0.3488138973723926	0.49951235520176845	0.5757696404841376	246.888	C1=CC(=CC=C1OC2=C(C=C(C=C2)Cl)Cl)Cl	82	4	-0.455807322185479	0.14561541235831293	0.14561541235831293	0.455807322185479	273.5459999999999	1	0	2	699.7674420715337	-0.8899999999999992	118.34663473688752	2	0	0	0	1	0	0	9.23	0	0	0	2	2	0	0	0	0	0.0	0.9910283369856442	0.6560113365516819	0.0020713306835422945	0.13365191839801077	0.9725459848604432	0.18233150183286753	3.6775802700553566	5.439100000000002	67.98800000000001	16	205.449	0	253.13168731602673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214.889	9.440	0.956
44259	0.6641898804762503	0.06923637472721224	-1.5749818339198172	0.3178851051905623	-0.9993645547413457	-0.33453928406267974	-0.6869285684334576	-0.1560354826401327	-1.2004790313704283	-0.17236409571936454	-0.20877139155346977	0.055303032284962896	443.613	CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC	176	7	-0.37479134115424917	0.25213344334664906	0.25213344334664906	0.37479134115424917	466.54099999999977	6	2	5	2897.3523397062354	-3.3899999999999992	237.76193594014876	8	1	2	5	7	2	0	69.45	3	0	3	5	3	2	0	1	1	0.32142857142857145	0.8620821065613075	0.17365005433715786	0.0001948921420361511	0.50676862723221	0.6287763363600158	0.2653163151996211	3.817161401499045	4.354000000000004	135.6479	35	401.438	0	505.75642888928445	4	0	1	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	3	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	12	12	0	0	0	0	425.188	23.749	0.944
47936	0.8018788663431898	2.001599022897043	-1.727114385579257	-0.11767313794324939	0.4341690091490755	0.294180575107243	0.8540402908550311	0.1363946317662146	0.3296468236404526	-0.612433950084859	-0.036523921208153017	0.010627377867042728	414.626	CC(=O)OC1C(C2C(CCC(C2(C3(C1(OC(CC3=O)(C)C=C)C)O)C)O)(C)C)O	164	7	-0.45655591098535797	0.3026043819160404	0.3026043819160404	0.45655591098535797	410.50699999999955	7	3	11	1908.56716130769	-1.2800000000000002	219.65778263316295	3	0	0	1	7	3	0	113.29	3	2	1	0	0	0	2	1	3	0.8181818181818182	0.8679319227274002	0.1468537229970784	0.00040368497779580983	0.49668317619053526	0.7872455636513914	0.41972131682291586	3.304913409719494	1.5198999999999996	104.84540000000005	29	374.847	0	473.9070932262267	8	0	2	2	3	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	19	18	45	0	0	0	409.205	34.358	0.916
50591	0.44154619645694493	-0.6457956381594072	1.250373961159083	-0.13817289077354164	-0.51906276641404	-0.1132743723011145	-0.016615787578066876	0.14157279690422173	-0.5014053695526606	-0.14224379054133351	0.0800803331735244	0.32910397467638347	151.234	C1=CC=C2C(=C1)C(=CN2)O	50	2	-0.5057149198446815	0.2932122500272303	0.2932122500272303	0.5057149198446815	133.15000000000003	1	2	1	620.5868241495289	-1.44	68.09598221598277	2	0	0	1	2	2	0	36.019999999999996	0	0	0	2	1	1	0	0	0	0.0	0.9443033228084254	0.33764469733942454	0.0035699488927835215	0.32907633541925607	0.6709236645859985	1.1159758249667959e-11	2.0710312126856505	1.8734999999999995	39.96350000000002	10	120.337	0	168.88093647452027	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123.956	3.619	0.971
53232	1.0932429227636589	1.4271963265645422	-1.4240761457851363	-0.4257715573518776	0.29896189217413266	0.08917209834125935	-0.318108675388826	-1.2258493734040992	0.23221966805150718	0.9519380809992962	0.22020482225851076	-0.35817706780729514	475.712	CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C	162	5	-0.4621877666927909	0.3084308049809095	0.3084308049809095	0.4621877666927909	404.54699999999946	5	1	11	2079.8224033902056	-1.62	224.746196809461	3	0	0	1	5	1	0	72.83000000000001	3	2	1	0	0	0	0	1	1	0.75	0.8929695409072317	0.18910717430090854	0.00027436119519365674	0.4501170947786009	0.741325335614755	0.3174125099040275	4.032235302735671	4.195500000000004	110.83780000000007	29	396.382	0	554.1105845509541	8	0	2	2	1	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	11	9	0	0	0	0	444.140	47.758	0.892
61151	-1.6662096901627743	0.003994120245965211	-0.1525619370835683	0.39910792268436746	0.057042664284035614	-0.49134993587948517	-0.35218582391994213	-0.5740243325152945	-0.8394096919315963	0.477055232949544	0.42185645093760243	-0.2262536968153798	193.673	COC1=CC=CC=C1C(=O)OC	64	3	-0.49585551083784674	0.3411403368739377	0.3411403368739377	0.49585551083784674	166.17600000000007	3	0	4	603.3757053091413	-1.51	84.96454702342238	1	0	0	0	3	0	0	35.53	0	0	0	1	1	0	0	0	0	0.2222222222222222	0.933687906992872	0.30806509585553354	0.0017520479127098934	0.35808782768375447	0.6481583926853933	0.044381784658037125	2.497271572450716	1.4818	44.33350000000002	12	153.516	0	218.34241829883337	0	0	1	1	0	0	2	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	6	0	0	0	0	158.814	5.297	0.967
61325	0.30406393156182787	0.2440862155061466	-1.1037114740753664	0.8262293992840668	-0.5756651042771608	0.5190425814859408	-0.6478321412387913	-0.41112156093340185	0.13903206380728572	0.1071596549342415	-0.027077173833858128	-0.17127682320099272	175.132	CC1C(=O)C(=C(O1)C)OC	56	3	-0.48999285200353243	0.2403825391199337	0.2403825391199337	0.48999285200353243	142.15400000000008	3	0	4	454.94235288370663	-0.99	73.67178708923136	1	0	0	1	3	0	0	35.53	1	0	1	0	0	0	0	0	0	0.5714285714285714	0.8885285838616755	0.2098825631660761	0.002219620938016373	0.45882126766396225	0.631439392227658	0.19622653993881253	2.135061270021443	0.8521	35.263	10	133.555	0	205.85775207071924	1	0	1	1	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	8	6	0	0	0	0	141.300	7.744	0.945
61334	-0.5079538745093654	0.9236144426933347	-1.5841274708017392	-0.8233227438026386	-0.10594114639343295	0.44785517731395613	0.1441150088636876	-0.1914021562360174	0.9941051015155961	-0.0897267726277406	0.0980905601224754	0.4141887025217932	197.578	CC1C(=O)C(=C(O1)C)OC(=O)C	66	4	-0.48303425149484247	0.30777168529456866	0.30777168529456866	0.48303425149484247	170.16400000000007	4	0	4	538.6004543714566	-1.32	84.1982513036717	1	0	0	1	4	0	0	52.6	1	0	1	0	0	0	0	0	0	0.5	0.9440299238143337	0.3239711660591776	0.0021570002576905595	0.32985982317206114	0.7178690270574204	0.14638910143993852	2.463883574137144	0.7688	40.02000000000002	12	152.856	0	229.91694988737416	1	0	2	2	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	6	3	0	0	0	0	160.924	8.067	0.950
62389	0.004943722400335488	0.004124553301346545	1.6721266884450046	-0.565397351442253	-1.0698625597960731	0.10144735638086873	-1.0472290544708136	-0.08278564308868756	-0.5113666217574806	0.0791408120987443	-0.3258260413945573	0.564718362690424	237.013	C1=CC=C(C=C1)CNC2=NC=NC3=C2NC=N3	84	5	-0.364097736617558	0.1822487252599153	0.1822487252599153	0.364097736617558	225.2550000000001	4	2	3	1082.5099828553416	-2.43	113.52385928547726	3	0	0	2	5	2	0	66.49000000000001	0	0	0	3	1	2	0	0	0	0.08333333333333333	0.9894662132484039	0.6278365231650164	0.002227269341161098	0.14476399013519925	0.8702116389395691	0.049507702789430175	3.47438933250328	1.9649999999999999	65.45240000000003	17	198.473	0	265.06486786399125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205.402	6.929	0.966
64685	1.5148907690720472	1.6375125221562656	0.046127760478649756	0.6757457837979145	-0.6502812134510717	0.2528528840863377	0.04422586382466167	0.28606285943677906	-0.14117067555691876	-0.1243970834767389	0.3707760420319592	-0.04556173705738958	191.452	CC1(C2CCC1(C(C2)O)C)C	64	1	-0.3925295894080084	0.21047431714019713	0.21047431714019713	0.3925295894080084	154.25300000000016	1	1	4	699.6241480535556	-0.04	94.18244076368437	2	0	2	0	1	1	0	20.23	2	2	0	0	0	0	2	0	2	1.0	0.68386937121789	0.03406688355316245	0.002863807425613132	0.7296044703193969	0.9419360617397128	0.9045210715528657	1.9758052716457133	2.1935000000000002	45.23580000000002	11	162.669	0	222.00023302996385	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	172.979	10.310	0.940
64802	-0.7493482839103253	0.23655608877744552	1.1716138626609303	-1.3613983778437755	-0.25570319312647877	-0.42322833982901975	-0.088868270539048	-0.5027255911549341	-0.624773241687302	0.39996899223496557	0.4874329883893474	-0.3688295630970122	246.117	C1=CC=C(C=C1)CCC(=O)C2=CC=CC=C2	80	1	-0.29418335507319937	0.1627036347943209	0.1627036347943209	0.29418335507319937	210.2760000000001	1	0	4	1015.9742137526605	-1.8899999999999997	115.41443277114391	2	0	0	0	1	0	0	17.07	0	0	0	2	2	0	0	0	0	0.13333333333333333	0.9923929508171192	0.6769562208849261	0.002937222662737721	0.12311064604042513	0.9467306395418482	0.18229276304423683	3.5896792714431713	3.502100000000002	65.53550000000004	16	207.193	0	289.058632107157	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	216.733	9.540	0.956
64981	0.5421231324219297	-0.9701044413211406	-0.6900870274268135	1.5202618953481914	0.826514027190668	0.10715965027444437	-0.5467994357165037	-1.1277869593726724	-0.13764969156567455	1.2078615179741816	0.4169504573558854	0.32616240711309263	402.350	COC1=C(C=C(C=C1)CC2COC(=O)C2CC3=CC(=C(C=C3)O)OC)OC	144	6	-0.5042546044963383	0.30920411451078006	0.30920411451078006	0.5042546044963383	372.41699999999963	6	1	11	1747.395244607087	-2.89	191.98304423402323	3	0	0	1	6	1	0	74.22000000000001	1	0	1	2	2	0	0	1	1	0.38095238095238093	0.9739799029811803	0.46815516124486467	0.000616733388716779	0.22663439409933028	0.8713117473105174	0.19089113717967368	4.190275382926364	2.9924000000000017	99.55180000000006	27	338.647	0	464.24631812292245	2	0	1	1	0	1	3	0	1	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	13	12	0	0	0	0	368.658	30.011	0.919
65090	0.8186009224608307	-1.3887592211853206	-0.030832457620085914	-0.3304080819441414	-0.08554900131499964	0.5340367236837118	0.3578801302040147	0.34341705128465555	-0.30338594032697797	-0.12599822817732703	0.007047349279084467	0.10910311591664647	190.537	C1=CC(=O)OC2=C(C3=C(C=CO3)C=C21)O	74	4	-0.5016348277846251	0.3358254611356856	0.3358254611356856	0.5016348277846251	202.16500000000002	4	1	1	957.3776974255002	-2.23	91.86612738242712	3	0	0	2	4	1	0	63.58	0	0	0	3	1	2	0	0	0	0.0	0.976829473994479	0.49535521117909004	0.002497298084025502	0.214019108342385	0.7859808916631726	9.699754863517834e-12	2.6970657980188175	2.244800000000001	53.920800000000014	15	159.922	0	203.29995075147477	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	164.359	4.438	0.973
65126	1.2286884723315634	1.4159432058772283	-0.5089047958953153	0.3881443582372357	0.5124624252633341	-0.5123897055898975	1.3727898593786423	0.7161251721019619	-0.6864568773010244	0.9181088881993738	0.7292650069424084	0.13100986238528364	355.108	CC(C)C1=C(C(=C2C(=C1)CCC3C2(CCCC3(C)C)C(=O)O)O)O	132	4	-0.5040549269764245	0.3140816573229235	0.3140816573229235	0.5040549269764245	332.4399999999995	4	3	8	1620.3846574404333	-1.71	182.6723385497032	3	0	0	0	4	3	0	77.76	2	2	0	1	1	0	1	0	1	0.65	0.9557820417238893	0.36102000367088066	0.0008264876896066244	0.29407599140037544	0.848121819137351	0.27010157698485837	3.353044285913608	4.316100000000005	92.61740000000005	24	314.955	0	418.24455372416486	2	0	1	0	0	2	0	0	0	1	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	337.360	22.405	0.934
