cid	MDS_01	MDS_02	MDS_03	MDS_04	MDS_05	MDS_06	MDS_07	MDS_08	MDS_09	MDS_10	MDS_11	MDS_12	SESA	MolecularWeight	smiles	TPSA	Complexity	Charge	HBondDonorCount	HBondAcceptorCount	RotatableBondCount	HeavyAtomCount	AtomStereoCount	BondStereoCount	NumValenceElectrons	NumHeteroatoms	MinPartialCharge	MaxPartialCharge	MinAbsPartialCharge	MaxAbsPartialCharge	HallKierAlpha	LabuteASA	NumRings	NumAmideBonds	NumBridgeheadAtoms	NumHeterocycles	NumLipinskiHBA	NumLipinskiHBD	NumSpiroAtoms	NumAliphaticRings	NumAliphaticCarbocycles	NumAliphaticHeterocycles	NumAromaticRings	NumAromaticCarbocycles	NumAromaticHeterocycles	NumSaturatedCarbocycles	NumSaturatedHeterocycles	NumSaturatedRings	FractionCSP3	Eccentricity	Asphericity	InertialShapeFactor	NPR1	NPR2	SpherocityIndex	RadiusOfGyration	MolLogP	MolMR	HeavyAtomCount_2	VanDerWaalsVolume	SASA	C_O	C_O_noCOO	Al_OH	Ar_OH	methoxy	oxime	ester	Al_COO	Ar_COO	COO	COO2	ketone	ether	phenol	aldehyde	quatN	NH2	NH1	NH0	Ar_N	Ar_NH	aniline	Imine	nitrile	hdrzine	hdrzone	nitroso	N_O	nitro	azo	diazo	azide	amide	priamide	amidine	guanido	Nhpyrrole	imide	isocyan	isothiocyan	thiocyan	halogen	alkyl_halide	sulfide	SH	C_S	sulfone	sulfonamd	prisulfonamd	barbitur	urea	term_acetylene	imidazole	furan	thiophene	thiazole	oxazole	pyridine	piperdine	piperzine	morpholine	lactam	lactone	tetrazole	epoxide	unbrch_alkane	bicyclic	benzene	phos_acid	phos_ester	nitro_arom	nitro_arom_nonortho	dihydropyridine	phenol_noOrthoHbond	Al_OH_noTert	benzodiazepine	para_hydroxylation	allylic_oxid	aryl_methyl	Ndealkylation1	Ndealkylation2	alkyl_carbamate	ketone_Topliss	ArN	HOCCN	primary_alcohol	secondary_alcohol	tertiary_alcohol	coumarin	thiophenol	hydroxyamino	SolventExcludedVolume	VoidVolume	PackingDensity
5366264	0.26987009031522513	-1.6136431093875032	0.4241506967441615	0.5885355985609331	-0.3488430285624918	-0.4939522304687029	-0.3472834625378569	-1.2036713768991565	0.9938404935765766	0.6195252584883727	-0.5984161306084043	-0.42897719953014213	219.137	152.23	CC(=C)C=CCC(C)(C=C)O	20.2	179	0	1	1	4	11	1	1	62	1	-0.38577728418276847	0.21132358009334112	0.21132358009334112	0.38577728418276847	-0.8200000000000001	91.31535297385444	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0.4	0.9769892495812669	0.49312252278514934	0.003963324134831304	0.213288551503903	0.9046752184342959	0.1770885864215583	2.728455880492461	2.4458000000000006	49.39180000000003	11	168.577	252.5564168974248	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	3	9	0	0	0	180.831	12.254	0.932
5370052	1.5981085685462721	-0.9166407058229091	0.7950913760770435	-1.319816243925555	-0.1500882266017081	-0.01868697907462591	-0.19372199235743617	-0.17249317665335254	-1.0192829813384654	0.17280074504391818	-0.6241169880436684	0.431665889366146	261.885	208.3	CC1=CC(=O)CC(C1C=CC(C)O)(C)C	37.3	311	0	1	2	2	15	2	1	84	2	-0.3893399837782513	0.21089540572660959	0.21089540572660959	0.3893399837782513	-0.8900000000000001	119.87535529641428	1	0	0	0	2	1	0	1	1	0	0	0	0	0	0	0	0.6153846153846154	0.9565121230661406	0.36531477433356874	0.0018361646914451448	0.29169257520119435	0.8743829382091978	0.3144198478459876	2.913455943750589	2.4849000000000006	61.47280000000004	15	214.842	301.8760312475942	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	3	0	0	0	0	231.552	16.710	0.928
5373729	1.353746692701492	-1.5226445959004176	1.246866653455369	-0.8374261555343124	-0.2983686293908194	-0.6695275924218844	-0.5940048164072872	-0.3029083919140065	-0.744301512197525	-0.05338214185160433	-0.5628121097317962	0.5097267157765635	256.553	194.31	CC1=C(C(CCC1)(C)C)C=CC(C)O	20.2	258	0	1	1	2	14	1	1	80	1	-0.38932844356471574	0.21089565262291785	0.21089565262291785	0.38932844356471574	-0.56	118.52377419670614	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0.6923076923076923	0.9545216383620896	0.3552863340127471	0.001965393791150784	0.2981416473734459	0.8519059547613743	0.29635842965082815	2.8360392533078604	3.4500000000000024	61.15280000000005	14	212.150	302.01084840466035	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	3	0	0	0	0	226.397	14.246	0.937
5375199	0.6663680662981157	-1.3804035937615	0.4193574739349087	-0.9800699630919277	0.5628189853379304	0.7226007023365862	0.8355049570306737	-0.5717411854101071	-1.2934831353792597	0.9140039235215922	-1.0841441565185947	-0.14267583442951837	296.948	264.32	CC1=CC(=O)CC(C1(C=CC(=CC(=O)O)C)O)(C)C	74.6	494	0	2	4	3	19	1	2	104	4	-0.47806674558891177	0.3280686341435125	0.3280686341435125	0.47806674558891177	-1.6800000000000002	140.9580626033903	1	0	0	0	4	2	0	1	1	0	0	0	0	0	0	0	0.4666666666666667	0.9467932409611359	0.3290536035026745	0.0011961548514563484	0.32184244417153635	0.9288847611255631	0.5459127589634329	3.2051337342810804	2.2499000000000002	72.64460000000003	19	252.312	342.9879824152477	2	1	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	4	3	3	0	0	0	270.254	17.941	0.934
5375469	0.18162865181736884	-0.17673667131635684	0.5477620260121513	0.18388541925243454	-0.3311762252883483	-0.2364184575777336	-0.3064181003834255	-0.4259318698481169	-0.34396355785291527	0.013458153476885532	-0.026247000606980615	0.5417966704268262	210.961	213.15	CC1=C(C=C(C=C1[N+](=O)[O-])NO)[N+](=O)[O-]	124.0	236	0	2	6	1	15	0	0	80	8	-0.29108909795968374	0.2808383338233905	0.2808383338233905	0.29108909795968374	-2.22	93.37995150571544	1	0	0	0	8	2	0	0	0	0	1	1	0	0	0	0	0.14285714285714285	0.8704682048917896	0.22112519964160132	0.0006833847995448429	0.49222464817648615	0.552071553686057	0.11393216366675123	2.8054246744965337	1.6125199999999997	49.897000000000006	15	166.939	222.46532642547345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	174.877	7.938	0.955
5379033	-0.3651768126872068	0.7556339673519935	0.32971957204095786	-0.4814961242843927	0.15618439276970783	-2.8280896964235738	0.42911755492200027	1.1114389853313416	0.5433403042476285	0.399119449866197	-0.47850368532197707	-0.3148089988040647	368.940	326.4	CC=CC1=CC2=C(C(=C1)OC)OC(C2C)C3=CC(=C(C=C3)O)OC	47.9	437	0	1	4	4	24	2	1	126	4	-0.5042545789615577	0.2932937417327568	0.2932937417327568	0.5042545789615577	-2.6199999999999997	172.84349075755605	3	0	0	1	4	1	0	1	0	1	2	2	0	0	0	0	0.3	0.9767338473752925	0.49214516759973115	0.0008093572199774026	0.21445510343999544	0.9190315746798481	0.2643965093972625	4.159940490026144	4.679700000000005	94.14480000000006	24	306.379	421.3378152603093	0	0	0	1	2	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	9	9	0	0	0	0	322.929	16.550	0.949
5484169	0.18177420021071525	-0.17790009769791915	0.5576655833910341	0.1889729289451139	-0.33289975008306727	-0.23304932695317096	-0.30707024398746235	-0.4293954576794117	-0.36054711376017484	0.018235608862058793	-0.019813837349607673	0.5568454654094873	210.303	213.15	CC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])NO	124.0	260	0	2	6	1	15	0	0	80	8	-0.29107965436502253	0.2808289372805992	0.2808289372805992	0.29107965436502253	-2.2199999999999998	93.37995150571545	1	0	0	0	8	2	0	0	0	0	1	1	0	0	0	0	0.14285714285714285	0.8924115218346966	0.23683556412596318	0.0007794650041032386	0.4512224237520566	0.5852818059951933	0.12007572438904127	2.81951802232032	1.6125200000000002	49.897000000000006	15	167.578	224.17494591663453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	176.141	8.563	0.951
5912039	1.056555857808382	-0.19913924276755723	-0.015061529939996973	-0.8794621763129632	-0.5061945472647046	0.24240922114104524	-0.5508267296639352	0.5420147704225408	-0.6482655830708323	0.8676774996304643	-0.8148580456442062	0.1495978112524111	273.127	242.32	CC=C1C2CC3=C(C1(CC(=C2)C)N)C=CC(=O)N3	55.1	551	0	2	2	0	18	2	1	94	3	-0.3258371223360675	0.24763001530854506	0.24763001530854506	0.3258371223360675	-1.6099999999999999	131.87465556977466	3	0	2	1	3	3	0	2	2	0	1	0	1	0	0	0	0.4	0.8628858135816508	0.14523830959532533	0.0012133592895824882	0.5053989243355516	0.9324981798043099	0.6944018713439988	2.765721179862366	1.9975	72.25310000000002	18	229.235	314.89052981869764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	246.586	17.350	0.930
7009598	-0.20072227577330679	-0.6826617032048103	0.055155172061587134	1.6508110142294576	0.36428047098551336	0.9033637434909068	-0.1038003489768673	0.06540877958334314	-0.42174414549192013	-0.820554440796402	0.6256559232653741	-0.2155020095256223	286.845	252.27	C1=CC=C(C=C1)CC(C(=O)O)NC(=O)C(CO)N	113.0	290	0	4	5	6	18	2	0	98	6	-0.4797086315333911	0.3260468034319768	0.3260468034319768	0.4797086315333911	-1.9200000000000002	127.2493588066314	1	1	0	0	6	5	0	0	0	0	1	1	0	0	0	0	0.3333333333333333	0.9819704088274975	0.5413263335852099	0.001710822935381269	0.1890346957231851	0.946820812652425	0.2323218366114928	3.5204545178851814	-0.8818999999999986	64.77370000000002	18	228.409	329.46685495649547	2	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	247.900	19.491	0.921
7015695	0.5252835000652852	-1.412012728824168	0.04530551704669014	0.9513337846913936	0.5413386489485	0.22591729808483482	-0.04962291799372517	-0.9346241139980481	0.009399556904733049	-0.6521090531686805	0.5678142186877416	-0.4130503633398743	265.680	218.25	CC(C)CC(C(=O)O)NC(=O)C(CO)N	113.0	230	0	4	5	6	15	2	0	88	6	-0.47971734473012323	0.3257059721776714	0.3257059721776714	0.47971734473012323	-1.1400000000000001	114.09703194409283	0	1	0	0	6	5	0	0	0	0	0	0	0	0	0	0	0.7777777777777778	0.9685751200495768	0.43091966769030793	0.0018179841977637333	0.2487212029983531	0.8683110759304641	0.19487247124972454	3.0517913991466736	-1.0784999999999976	54.082700000000024	15	207.531	310.5908264736521	2	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	228.108	20.578	0.910
9883304	0.13663475728371285	0.48615316720414575	0.8593200546969522	0.29344658105235966	0.9138856996391507	0.2886172865862194	1.2099991914971822	-0.7182379895628644	-0.5611199113486985	0.7743142430711002	0.16952532703929993	0.1170912955559427	280.596	314.25	CC1=C2C(=CC(=C1C(=O)O)O)C(=O)C3=C(C2=O)C(=CC(=C3)O)O	132.0	545	0	4	7	1	23	0	0	116	7	-0.5077973188639726	0.3392696649168617	0.3392696649168617	0.5077973188639726	-3.35	143.00032197272063	3	0	0	0	7	4	0	1	1	0	2	2	0	0	0	0	0.0625	0.9784519831179613	0.5082980717439831	0.0009380425714794496	0.20647449414523003	0.7948975475582457	0.016310994034102015	3.6151228748030984	1.5854199999999996	76.4397	23	247.963	308.30118644160456	3	2	0	3	0	0	0	0	1	1	1	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	256.668	8.705	0.966
10176665	1.2366227537581078	-1.9196492124742897	0.4301512957238544	-1.0573265187182816	0.39219694556246837	0.2165394937283525	0.6926898776245527	-0.22088216545489614	-0.7039584875550604	0.4238559876311688	-0.8481317857182754	-0.14437157360973732	259.815	208.3	CC1=C(C(CCC1O)(C)C)C=CC(=O)C	37.3	321	0	1	2	2	15	1	1	84	2	-0.38875400491616335	0.21092385926156895	0.21092385926156895	0.38875400491616335	-0.8900000000000001	119.87535529641431	1	0	0	0	2	1	0	1	1	0	0	0	0	0	0	0	0.6153846153846154	0.9584855931643697	0.3755596016180644	0.0015913377521283318	0.2851409610987985	0.7979119995461446	0.241195265284013	2.965213654286171	2.6290000000000013	61.542800000000035	15	214.904	301.4400989554214	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	3	0	0	0	0	229.032	14.128	0.938
10681515	-1.6121578381568213	-0.7553350787236144	-0.7775941006184043	0.6216075214772473	0.23730699900709282	-0.3820831815086663	0.10459226378284768	0.8369281808052458	0.12943010545021819	-0.9614899884727249	0.9351311861167902	-0.0716398198326242	281.358	240.3	COC1=CC=CC=C1C(=O)CCC2=CC=CC=C2	26.3	256	0	0	2	5	18	0	0	92	2	-0.49600123482592295	0.1664266281646238	0.1664266281646238	0.49600123482592295	-2.0899999999999994	129.70286111538303	2	0	0	0	2	0	0	0	0	0	2	2	0	0	0	0	0.1875	0.9878704013883348	0.6054514061772404	0.0017511790786956115	0.15528061714473693	0.8635850253904969	0.05826102307630923	3.652486886170973	3.5107000000000026	72.08750000000003	18	231.637	323.9579929127559	1	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	3	3	0	0	0	0	244.435	12.798	0.948
10796995	-1.123411344215667	-0.13019035942197815	-0.0983950328846667	-0.08283537351276714	-0.566689552990677	-0.9333855029207092	-0.9255140681589215	0.883223000465937	-0.06004889092380711	-0.40998256337270794	0.07081462718652907	0.014612734350068416	179.210	156.15	COC1=C(C(=CC=C1)OC)F	18.5	107	0	0	3	2	11	0	0	60	3	-0.4935341805474733	0.20627375491205382	0.20627375491205382	0.4935341805474733	-1.2500000000000002	77.19864771174045	1	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0.25	0.9709331888504706	0.4526253396498019	0.0035793457041048506	0.23935066907919078	0.7678872002746792	0.05302773696200641	2.400129382411996	1.8429	39.50400000000002	11	138.743	195.516886370005	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	143.790	5.047	0.965
10922465	0.9048541470083661	-1.2005512989299092	0.4378625871229156	-0.4984272470949757	0.2282512756991265	0.4164872501950658	0.4555519611508972	0.10821926601874025	-0.4090731151448141	-0.0463590005876858	0.3391205728914282	-0.061921990148784765	284.511	234.33	CC1CCC(C2C1CCC(=C2)C)C(=C)C(=O)O	37.3	367	0	1	2	2	17	4	0	94	2	-0.47788143916002357	0.33076090294848404	0.33076090294848404	0.47788143916002357	-1.05	134.40934937201393	2	0	0	0	2	1	0	2	2	0	0	0	0	1	0	1	0.6666666666666666	0.872657644224407	0.15405841567660197	0.0010599377430398254	0.4883325055499668	0.7750504083360495	0.4478981420961411	2.689110892269758	3.645800000000002	68.63480000000004	17	236.624	337.53207303019457	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	258.311	21.687	0.916
10955174	1.6637961950912312	-1.1171587772540796	0.9305519379267707	-0.7731426969556318	-0.3991319257996484	-0.20925587093124215	-0.416581416406937	-0.08898547631066395	-0.05871403941861982	-0.3088461150168995	0.22095093584482123	0.15284224537597596	260.529	222.37	CC1CCC2(C(C3CCC2(C1C3)C)(C)C)O	20.2	321	0	1	1	0	16	5	0	92	1	-0.3887427222905962	0.21091271149472107	0.21091271149472107	0.3887427222905962	-0.04	136.24108418348064	4	0	4	0	1	1	0	4	4	0	0	0	0	4	0	4	1.0	0.7720609277329643	0.07245316172420047	0.001609641865788077	0.6355485220406971	0.9708425104355375	0.6953859375946968	2.3583059330575864	3.609800000000003	66.06680000000004	16	231.728	299.6860485515745	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	27	0	0	0	249.585	17.857	0.928
10955672	-1.712650107326894	-0.927628747318488	-0.9031987798961453	-0.07694224938809581	0.3754194787414799	0.9290283697891205	0.2872757154197199	0.5167407097013078	0.251075094903645	0.2759149270515226	0.3641550919573931	1.12614037194544	260.557	240.25	CC(=O)OC1=CC=CC=C1C(=O)C2=CC=CC=C2	43.4	305	0	0	3	4	18	0	0	90	3	-0.42593683397254284	0.30754715900009855	0.30754715900009855	0.42593683397254284	-2.4199999999999995	121.87955910035893	2	0	0	0	3	0	0	0	0	0	2	2	0	0	0	0	0.06666666666666667	0.9515600910927358	0.3476306346553128	0.0010667353646540234	0.307462831964425	0.75679778970762	0.101203958947735	3.148426845252156	2.842900000000001	67.62550000000003	18	218.331	300.8250715172446	2	2	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	228.980	10.649	0.953
10988376	-0.6851790649174795	1.3695941549193897	0.08337297909389955	-0.2992548156553274	-0.9474907727130025	1.183278376221124	-1.1393900674311666	-0.7567018167311524	-0.5873077443311377	-0.5068982565014636	-0.1736495194748934	-0.5063323569670302	232.544	240.23	C1=CC=C(C=C1)C2=C(C(=O)C3=CC=CC=C3O2)F	26.3	369	0	0	3	1	18	0	0	88	3	-0.4527124634563643	0.2285219236669071	0.2285219236669071	0.4527124634563643	-2.4199999999999995	114.94677068578552	3	0	0	1	2	0	0	0	0	0	3	2	1	0	0	0	0.0	0.9729713359462862	0.46720258541769033	0.0014281353965763795	0.23092591761623346	0.7690740824732005	2.0703992210930053e-10	3.115636083657761	3.599100000000001	67.87800000000001	18	201.105	257.41894246281777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207.134	6.029	0.971
11032058	0.39102130472136	1.0592791877054812	0.35007293423708513	-0.8548113986680604	-0.7197568583055052	1.4347903684623742	-0.8695481609150031	1.9115942182690693	0.9762821275256875	0.4359754536285491	-0.089542158274863	-1.0627331400768358	253.632	242.24	C1C(OC2=CC=CC=C2C1=O)C3=CC=C(C=C3)F	26.3	310	0	0	3	1	18	1	0	90	3	-0.48449856187513635	0.17015156783600588	0.17015156783600588	0.48449856187513635	-2.1599999999999993	119.47277074954435	3	0	0	1	2	0	0	1	0	1	2	2	0	0	0	0	0.13333333333333333	0.9886417768607468	0.6159494425631942	0.0021568744171042383	0.15029117421068108	0.9103999878930121	0.20142171164731656	3.4561884390930553	3.5322000000000022	65.15850000000002	18	209.690	281.2823504527382	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	3	3	0	0	0	0	219.187	9.496	0.957
11105361	-0.4128386433054162	-0.34650721794932304	0.3110880988265212	0.6797843482374951	-0.7592377044381412	0.17760843290135503	-1.1724912830553078	0.3590870686527394	0.1072087797162504	-0.31568136557612275	0.09631935250304018	-0.045095991421036666	158.051	124.15	CCC1=CC=CC=C1F	0.0	80	0	0	1	1	9	0	0	48	1	-0.20670665998351637	0.12588297449503674	0.12588297449503674	0.20670665998351637	-0.8500000000000001	66.97155725272675	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0.25	0.9207094392069084	0.25508327886926274	0.003706058374805168	0.3902488034002157	0.7009671112846917	0.21992345278702705	2.020314536936501	2.3881000000000006	35.778000000000006	9	121.830	180.79185441245522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127.502	5.672	0.956
11149475	-0.3376369337424916	1.294516971923523	-0.3469758714390259	-1.9186190790081457	-0.3804297997813348	-0.08599107939692656	-0.5257361904585891	1.9046514224940134	1.292185683504358	0.12235170716662376	0.07045562632159368	-1.0074405191314144	270.545	254.28	COC1=CC=CC(=C1)C2CC(=O)C3=CC=CC=C3O2	35.5	328	0	0	3	2	19	1	0	96	3	-0.4967554856760882	0.17015158782241585	0.17015158782241585	0.4967554856760882	-2.2899999999999996	131.00063419102506	3	0	0	1	3	0	0	1	0	1	2	2	0	0	0	0	0.1875	0.9815840225627341	0.535253590776328	0.0013653486980771646	0.1910309049592818	0.8204768419139773	0.04399887289444358	3.5273214771299464	3.4017000000000017	71.75250000000004	19	229.552	306.99453560737334	1	1	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	6	6	0	0	0	0	239.593	10.040	0.958
11240776	-0.9900042082520777	1.0786588513105693	-0.56281042687945	-1.1895744862314253	-0.3799073905426615	-0.7062785346680767	-0.4097221297100604	-0.25618361711253845	-0.003088906773002221	-0.24776296324552294	0.006105722723818816	-0.21828738442839496	183.959	176.17	COC1=CC2=C(C=C1)OC(=O)C=C2	35.5	234	0	0	3	1	13	0	0	66	3	-0.496741050631424	0.3356903689995348	0.3356903689995348	0.496741050631424	-1.77	85.79765792053094	2	0	0	1	3	0	0	0	0	0	2	1	1	0	0	0	0.1	0.9904213767949607	0.6428240862505145	0.00479109931990664	0.1380778634958352	0.8644488937653286	0.02497165138564529	2.7251913481940977	1.8016	49.036000000000016	13	151.765	202.8136817621743	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	1	0	0	156.383	4.618	0.970
11446884	-0.4310048758012677	1.0851887768158965	-0.07896843246863579	-0.753900721558165	-0.5598745194447976	0.42950453268450134	-0.7160427651830578	-1.010131857141572	-0.3032965092281793	-0.02784995788584591	-0.2083605387701353	0.22703803186618796	190.879	194.61	CC1=CC(=O)OC2=C1C=CC(=C2)Cl	26.3	260	0	0	2	0	13	0	0	66	3	-0.42265525860159636	0.335960789054258	0.335960789054258	0.42265525860159636	-1.2799999999999998	89.58240841773791	2	0	0	1	2	0	0	0	0	0	2	1	1	0	0	0	0.1	0.9735948242238667	0.47116277452281524	0.0022660526526395463	0.22828297843794237	0.7738427028879254	0.03114225195614622	2.7739259661968823	2.7548200000000014	52.23100000000002	13	157.010	198.3012719969223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	162.324	5.314	0.967
