enzyme	source	reaction	rate	cid	acceptor
OsCGT6/UGT708A4015	negatives	0		10057850	
OsCGT6/UGT708A4015	negatives	0		9991610	
OsCGT6/UGT708A4015	negatives	0		68481	
OsCGT6/UGT708A4015	negatives	0		81046	
OsCGT6/UGT708A4015	negatives	0		12398447	
OsCGT6/UGT708A4015	negatives	0		261395	
OsCGT6/UGT708A4015	negatives	0		12693379	
OsCGT6/UGT708A4015	negatives	0		2759713	
OsCGT6/UGT708A4015	negatives	0		13045799	
OsCGT6/UGT708A4015	negatives	0		261393	
OsCGT6/UGT708A4015	negatives	0		10251	
OsCGT6/UGT708A4015	negatives	0		94156	
OsCGT6/UGT708A4015	negatives	0		77793	
OsCGT6/UGT708A4015	negatives	0		15717462	
OsCGT6/UGT708A4015	negatives	0		9948	
OsCGT6/UGT708A4015	negatives	0		242064	
OsCGT6/UGT708A4015	negatives	0		55275176	
OsCGT6/UGT708A4015	negatives	0		10955672	
OsCGT6/UGT708A4015	negatives	0		179615	
OsCGT6/UGT708A4015	negatives	0		41017	
OsCGT6/UGT708A4015	negatives	0		11895	
OsCGT6/UGT708A4015	negatives	0		4175	
OsCGT6/UGT708A4015	negatives	0		78838	
OsCGT6/UGT708A4015	negatives	0		85777085	
OsCGT6/UGT708A4015	negatives	0		6895	
OsCGT6/UGT708A4015	negatives	0		67042231	
OsCGT6/UGT708A4015	negatives	0		10225624	
OsCGT6/UGT708A4015	negatives	0		607716	
OsCGT6/UGT708A4015	negatives	0		151515	
OsCGT6/UGT708A4015	negatives	0		75074	
OsCGT6/UGT708A4015	negatives	0		20083560	
OsCGT6/UGT708A4015	negatives	0		5270543	
OsCGT6/UGT708A4015	negatives	0		2825024	
OsCGT6/UGT708A4015	negatives	0		20452412	
OsCGT6/UGT708A4015	negatives	0		145858	
OsCGT6/UGT708A4015	negatives	0		92841	
OsCGT6/UGT708A4015	negatives	0		8658	
OsCGT6/UGT708A4015	negatives	0		240	
OsCGT6/UGT708A4015	negatives	0		15262172	
OsCGT6/UGT708A4015	negatives	0		592453	
OsCGT6/UGT708A4015	negatives	0		72304	
OsCGT6/UGT708A4015	negatives	0		13807896	
OsCGT6/UGT708A4015	negatives	0		11446884	
OsCGT6/UGT708A4015	negatives	0		15731437	
OsCGT6/UGT708A4015	negatives	0		11240776	
OsCGT6/UGT708A4015	negatives	0		102928	
OsCGT6/UGT708A4015	negatives	0		578495	
OsCGT6/UGT708A4015	negatives	0		14713900	
OsCGT6/UGT708A4015	negatives	0		577969	
OsCGT6/UGT708A4015	negatives	0		129883109	
OsCGT6/UGT708A4015	negatives	0		12398446	
OsCGT6/UGT708A4015	negatives	0		615442	
OsCGT6/UGT708A4015	negatives	0		7463	
OsCGT6/UGT708A4015	negatives	0		20976640	
OsCGT6/UGT708A4015	negatives	0		223144	
OsCGT6/UGT708A4015	negatives	0		261391	
OsCGT6/UGT708A4015	negatives	0		13015717	
OsCGT6/UGT708A4015	negatives	0		248021	
OsCGT6/UGT708A4015	negatives	0		10800915	
OsCGT6/UGT708A4015	negatives	0		22716855	
OsCGT6/UGT708A4015	negatives	0		7410	
OsCGT6/UGT708A4015	negatives	0		521184	
OsCGT6/UGT708A4015	negatives	0		12462	
OsCGT6/UGT708A4015	negatives	0		7020	
OsCGT6/UGT708A4015	negatives	0		66777173	
OsCGT6/UGT708A4015	negatives	0		10748	
OsCGT6/UGT708A4015	negatives	0		11833	
OsCGT6/UGT708A4015	negatives	0		7644	
OsCGT6/UGT708A4015	negatives	0		466268	
OsCGT6/UGT708A4015	negatives	0		12732963	
OsCGT6/UGT708A4015	negatives	0		610875	
OsCGT6/UGT708A4015	negatives	0		323	
TaCGT1-A/UGT708A1415	negatives	0		607797	
TaCGT1-A/UGT708A1415	negatives	0		231093	
TaCGT1-A/UGT708A1415	negatives	0		12553720	
TaCGT1-A/UGT708A1415	negatives	0		619834	
TaCGT1-A/UGT708A1415	negatives	0		142094	
TaCGT1-A/UGT708A1415	negatives	0		10680	
TaCGT1-A/UGT708A1415	negatives	0		12582098	
TaCGT1-A/UGT708A1415	negatives	0		12514018	
TaCGT1-A/UGT708A1415	negatives	0		2817225	
TaCGT1-A/UGT708A1415	negatives	0		30553	
TaCGT1-A/UGT708A1415	negatives	0		6996	
TaCGT1-A/UGT708A1415	negatives	0		53441188	
TaCGT1-A/UGT708A1415	negatives	0		7150	
TaCGT1-A/UGT708A1415	negatives	0		94525	
TaCGT1-A/UGT708A1415	negatives	0		244778	
TaCGT1-A/UGT708A1415	negatives	0		13045738	
TaCGT1-A/UGT708A1415	negatives	0		98955	
TaCGT1-A/UGT708A1415	negatives	0		12669351	
TaCGT1-A/UGT708A1415	negatives	0		61151	
TaCGT1-A/UGT708A1415	negatives	0		64802	
TaCGT1-A/UGT708A1415	negatives	0		261394	
TaCGT1-A/UGT708A1415	negatives	0		255587	
TaCGT1-A/UGT708A1415	negatives	0		928228	
TaCGT1-A/UGT708A1415	negatives	0		85773370	
TaCGT1-A/UGT708A1415	negatives	0		11502	
TaCGT1-A/UGT708A1415	negatives	0		611808	
TaCGT1-A/UGT708A1415	negatives	0		5262584	
TaCGT1-A/UGT708A1415	negatives	0		8417	
TaCGT1-A/UGT708A1415	negatives	0		119087140	
TaCGT1-A/UGT708A1415	negatives	0		3102	
TaCGT1-A/UGT708A1415	negatives	0		53395455	
TaCGT1-A/UGT708A1415	negatives	0		55273731	
TaCGT1-A/UGT708A1415	negatives	0		9229	
TaCGT1-A/UGT708A1415	negatives	0		54105512	
TaCGT1-A/UGT708A1415	negatives	0		466273	
TaCGT1-A/UGT708A1415	negatives	0		71422187	
TaCGT1-A/UGT708A1415	negatives	0		56629747	
TaCGT1-A/UGT708A1415	negatives	0		4114	
TaCGT1-A/UGT708A1415	negatives	0		96744	
TaCGT1-A/UGT708A1415	negatives	0		9025	
TaCGT1-A/UGT708A1415	negatives	0		67591	
TaCGT1-A/UGT708A1415	negatives	0		1481671	
TaCGT1-A/UGT708A1415	negatives	0		11507421	
TaCGT1-A/UGT708A1415	negatives	0		16716	
TaCGT1-A/UGT708A1415	negatives	0		79332	
TaCGT1-A/UGT708A1415	negatives	0		6199	
TaCGT1-A/UGT708A1415	negatives	0		5150599	
TaCGT1-A/UGT708A1415	negatives	0		148791698	
TaCGT1-A/UGT708A1415	negatives	0		67650	
TaCGT1-A/UGT708A1415	negatives	0		21928631	
TaCGT1-A/UGT708A1415	negatives	0		10264408	
TaCGT1-A/UGT708A1415	negatives	0		8499	
TaCGT1-A/UGT708A1415	negatives	0		12463	
TaCGT1-A/UGT708A1415	negatives	0		10057850	
TaCGT1-A/UGT708A1415	negatives	0		9991610	
TaCGT1-A/UGT708A1415	negatives	0		68481	
TaCGT1-A/UGT708A1415	negatives	0		81046	
TaCGT1-A/UGT708A1415	negatives	0		12398447	
TaCGT1-A/UGT708A1415	negatives	0		261395	
TaCGT1-A/UGT708A1415	negatives	0		12693379	
TaCGT1-A/UGT708A1415	negatives	0		2759713	
TaCGT1-A/UGT708A1415	negatives	0		13045799	
TaCGT1-A/UGT708A1415	negatives	0		261393	
TaCGT1-A/UGT708A1415	negatives	0		10251	
TaCGT1-A/UGT708A1415	negatives	0		94156	
TaCGT1-A/UGT708A1415	negatives	0		77793	
TaCGT1-A/UGT708A1415	negatives	0		15717462	
TaCGT1-A/UGT708A1415	negatives	0		9948	
TaCGT1-A/UGT708A1415	negatives	0		242064	
TaCGT1-A/UGT708A1415	negatives	0		55275176	
TaCGT1-A/UGT708A1415	negatives	0		10955672	
TaCGT1-A/UGT708A1415	negatives	0		179615	
TaCGT1-A/UGT708A1415	negatives	0		41017	
TaCGT1-A/UGT708A1415	negatives	0		11895	
TaCGT1-A/UGT708A1415	negatives	0		4175	
TaCGT1-A/UGT708A1415	negatives	0		78838	
TaCGT1-A/UGT708A1415	negatives	0		85777085	
TaCGT1-A/UGT708A1415	negatives	0		6895	
TaCGT1-A/UGT708A1415	negatives	0		67042231	
TaCGT1-A/UGT708A1415	negatives	0		10225624	
TaCGT1-A/UGT708A1415	negatives	0		607716	
TaCGT1-A/UGT708A1415	negatives	0		151515	
TaCGT1-A/UGT708A1415	negatives	0		75074	
TaCGT1-A/UGT708A1415	negatives	0		20083560	
TaCGT1-A/UGT708A1415	negatives	0		5270543	
TaCGT1-A/UGT708A1415	negatives	0		2825024	
TaCGT1-A/UGT708A1415	negatives	0		20452412	
TaCGT1-A/UGT708A1415	negatives	0		145858	
TaCGT1-A/UGT708A1415	negatives	0		92841	
TaCGT1-A/UGT708A1415	negatives	0		8658	
TaCGT1-A/UGT708A1415	negatives	0		240	
TaCGT1-A/UGT708A1415	negatives	0		15262172	
TaCGT1-A/UGT708A1415	negatives	0		592453	
TaCGT1-A/UGT708A1415	negatives	0		72304	
TaCGT1-A/UGT708A1415	negatives	0		13807896	
TaCGT1-A/UGT708A1415	negatives	0		11446884	
TaCGT1-A/UGT708A1415	negatives	0		15731437	
TaCGT1-A/UGT708A1415	negatives	0		11240776	
TaCGT1-A/UGT708A1415	negatives	0		102928	
TaCGT1-A/UGT708A1415	negatives	0		578495	
TaCGT1-A/UGT708A1415	negatives	0		14713900	
TaCGT1-A/UGT708A1415	negatives	0		577969	
TaCGT1-A/UGT708A1415	negatives	0		129883109	
TaCGT1-A/UGT708A1415	negatives	0		12398446	
TaCGT1-A/UGT708A1415	negatives	0		615442	
TaCGT1-A/UGT708A1415	negatives	0		7463	
TaCGT1-A/UGT708A1415	negatives	0		20976640	
TaCGT1-A/UGT708A1415	negatives	0		223144	
TaCGT1-A/UGT708A1415	negatives	0		261391	
TaCGT1-A/UGT708A1415	negatives	0		13015717	
TaCGT1-A/UGT708A1415	negatives	0		248021	
TaCGT1-A/UGT708A1415	negatives	0		10800915	
TaCGT1-A/UGT708A1415	negatives	0		22716855	
TaCGT1-A/UGT708A1415	negatives	0		7410	
TaCGT1-A/UGT708A1415	negatives	0		521184	
TaCGT1-A/UGT708A1415	negatives	0		12462	
TaCGT1-A/UGT708A1415	negatives	0		7020	
TaCGT1-A/UGT708A1415	negatives	0		66777173	
TaCGT1-A/UGT708A1415	negatives	0		10748	
TaCGT1-A/UGT708A1415	negatives	0		11833	
TaCGT1-A/UGT708A1415	negatives	0		7644	
TaCGT1-A/UGT708A1415	negatives	0		466268	
TaCGT1-A/UGT708A1415	negatives	0		12732963	
TaCGT1-A/UGT708A1415	negatives	0		610875	
TaCGT1-A/UGT708A1415	negatives	0		323	
TaCGT1-B/UGT708A5215	negatives	0		607797	
TaCGT1-B/UGT708A5215	negatives	0		231093	
TaCGT1-B/UGT708A5215	negatives	0		12553720	
TaCGT1-B/UGT708A5215	negatives	0		619834	
TaCGT1-B/UGT708A5215	negatives	0		142094	
TaCGT1-B/UGT708A5215	negatives	0		10680	
TaCGT1-B/UGT708A5215	negatives	0		12582098	
TaCGT1-B/UGT708A5215	negatives	0		12514018	
TaCGT1-B/UGT708A5215	negatives	0		2817225	
TaCGT1-B/UGT708A5215	negatives	0		30553	
TaCGT1-B/UGT708A5215	negatives	0		6996	
TaCGT1-B/UGT708A5215	negatives	0		53441188	
TaCGT1-B/UGT708A5215	negatives	0		7150	
TaCGT1-B/UGT708A5215	negatives	0		94525	
TaCGT1-B/UGT708A5215	negatives	0		244778	
TaCGT1-B/UGT708A5215	negatives	0		13045738	
TaCGT1-B/UGT708A5215	negatives	0		98955	
TaCGT1-B/UGT708A5215	negatives	0		12669351	
TaCGT1-B/UGT708A5215	negatives	0		61151	
TaCGT1-B/UGT708A5215	negatives	0		64802	
TaCGT1-B/UGT708A5215	negatives	0		261394	
TaCGT1-B/UGT708A5215	negatives	0		255587	
TaCGT1-B/UGT708A5215	negatives	0		928228	
TaCGT1-B/UGT708A5215	negatives	0		85773370	
TaCGT1-B/UGT708A5215	negatives	0		11502	
TaCGT1-B/UGT708A5215	negatives	0		611808	
TaCGT1-B/UGT708A5215	negatives	0		5262584	
TaCGT1-B/UGT708A5215	negatives	0		8417	
TaCGT1-B/UGT708A5215	negatives	0		119087140	
TaCGT1-B/UGT708A5215	negatives	0		3102	
TaCGT1-B/UGT708A5215	negatives	0		53395455	
TaCGT1-B/UGT708A5215	negatives	0		55273731	
TaCGT1-B/UGT708A5215	negatives	0		9229	
TaCGT1-B/UGT708A5215	negatives	0		54105512	
TaCGT1-B/UGT708A5215	negatives	0		466273	
TaCGT1-B/UGT708A5215	negatives	0		71422187	
TaCGT1-B/UGT708A5215	negatives	0		56629747	
TaCGT1-B/UGT708A5215	negatives	0		4114	
TaCGT1-B/UGT708A5215	negatives	0		96744	
TaCGT1-B/UGT708A5215	negatives	0		9025	
TaCGT1-B/UGT708A5215	negatives	0		67591	
TaCGT1-B/UGT708A5215	negatives	0		1481671	
TaCGT1-B/UGT708A5215	negatives	0		11507421	
TaCGT1-B/UGT708A5215	negatives	0		16716	
TaCGT1-B/UGT708A5215	negatives	0		79332	
TaCGT1-B/UGT708A5215	negatives	0		6199	
TaCGT1-B/UGT708A5215	negatives	0		5150599	
TaCGT1-B/UGT708A5215	negatives	0		148791698	
TaCGT1-B/UGT708A5215	negatives	0		67650	
TaCGT1-B/UGT708A5215	negatives	0		21928631	
TaCGT1-B/UGT708A5215	negatives	0		10264408	
TaCGT1-B/UGT708A5215	negatives	0		8499	
TaCGT1-B/UGT708A5215	negatives	0		12463	
TaCGT1-B/UGT708A5215	negatives	0		10057850	
TaCGT1-B/UGT708A5215	negatives	0		9991610	
TaCGT1-B/UGT708A5215	negatives	0		68481	
TaCGT1-B/UGT708A5215	negatives	0		81046	
TaCGT1-B/UGT708A5215	negatives	0		12398447	
TaCGT1-B/UGT708A5215	negatives	0		261395	
TaCGT1-B/UGT708A5215	negatives	0		12693379	
TaCGT1-B/UGT708A5215	negatives	0		2759713	
TaCGT1-B/UGT708A5215	negatives	0		13045799	
TaCGT1-B/UGT708A5215	negatives	0		261393	
TaCGT1-B/UGT708A5215	negatives	0		10251	
TaCGT1-B/UGT708A5215	negatives	0		94156	
TaCGT1-B/UGT708A5215	negatives	0		77793	
TaCGT1-B/UGT708A5215	negatives	0		15717462	
TaCGT1-B/UGT708A5215	negatives	0		9948	
TaCGT1-B/UGT708A5215	negatives	0		242064	
TaCGT1-B/UGT708A5215	negatives	0		55275176	
TaCGT1-B/UGT708A5215	negatives	0		10955672	
TaCGT1-B/UGT708A5215	negatives	0		179615	
TaCGT1-B/UGT708A5215	negatives	0		41017	
TaCGT1-B/UGT708A5215	negatives	0		11895	
TaCGT1-B/UGT708A5215	negatives	0		4175	
TaCGT1-B/UGT708A5215	negatives	0		78838	
TaCGT1-B/UGT708A5215	negatives	0		85777085	
TaCGT1-B/UGT708A5215	negatives	0		6895	
TaCGT1-B/UGT708A5215	negatives	0		67042231	
TaCGT1-B/UGT708A5215	negatives	0		10225624	
TaCGT1-B/UGT708A5215	negatives	0		607716	
TaCGT1-B/UGT708A5215	negatives	0		151515	
TaCGT1-B/UGT708A5215	negatives	0		75074	
TaCGT1-B/UGT708A5215	negatives	0		20083560	
TaCGT1-B/UGT708A5215	negatives	0		5270543	
TaCGT1-B/UGT708A5215	negatives	0		2825024	
TaCGT1-B/UGT708A5215	negatives	0		20452412	
TaCGT1-B/UGT708A5215	negatives	0		145858	
TaCGT1-B/UGT708A5215	negatives	0		92841	
TaCGT1-B/UGT708A5215	negatives	0		8658	
TaCGT1-B/UGT708A5215	negatives	0		240	
TaCGT1-B/UGT708A5215	negatives	0		15262172	
TaCGT1-B/UGT708A5215	negatives	0		592453	
TaCGT1-B/UGT708A5215	negatives	0		72304	
TaCGT1-B/UGT708A5215	negatives	0		13807896	
TaCGT1-B/UGT708A5215	negatives	0		11446884	
TaCGT1-B/UGT708A5215	negatives	0		15731437	
TaCGT1-B/UGT708A5215	negatives	0		11240776	
TaCGT1-B/UGT708A5215	negatives	0		102928	
TaCGT1-B/UGT708A5215	negatives	0		578495	
TaCGT1-B/UGT708A5215	negatives	0		14713900	
TaCGT1-B/UGT708A5215	negatives	0		577969	
TaCGT1-B/UGT708A5215	negatives	0		129883109	
TaCGT1-B/UGT708A5215	negatives	0		12398446	
TaCGT1-B/UGT708A5215	negatives	0		615442	
TaCGT1-B/UGT708A5215	negatives	0		7463	
TaCGT1-B/UGT708A5215	negatives	0		20976640	
TaCGT1-B/UGT708A5215	negatives	0		223144	
TaCGT1-B/UGT708A5215	negatives	0		261391	
TaCGT1-B/UGT708A5215	negatives	0		13015717	
TaCGT1-B/UGT708A5215	negatives	0		248021	
TaCGT1-B/UGT708A5215	negatives	0		10800915	
TaCGT1-B/UGT708A5215	negatives	0		22716855	
TaCGT1-B/UGT708A5215	negatives	0		7410	
TaCGT1-B/UGT708A5215	negatives	0		521184	
TaCGT1-B/UGT708A5215	negatives	0		12462	
TaCGT1-B/UGT708A5215	negatives	0		7020	
TaCGT1-B/UGT708A5215	negatives	0		66777173	
TaCGT1-B/UGT708A5215	negatives	0		10748	
TaCGT1-B/UGT708A5215	negatives	0		11833	
TaCGT1-B/UGT708A5215	negatives	0		7644	
TaCGT1-B/UGT708A5215	negatives	0		466268	
TaCGT1-B/UGT708A5215	negatives	0		12732963	
TaCGT1-B/UGT708A5215	negatives	0		610875	
TaCGT1-B/UGT708A5215	negatives	0		323	
TaCGT1-D/UGT708A5315	negatives	0		607797	
TaCGT1-D/UGT708A5315	negatives	0		231093	
TaCGT1-D/UGT708A5315	negatives	0		12553720	
TaCGT1-D/UGT708A5315	negatives	0		619834	
TaCGT1-D/UGT708A5315	negatives	0		142094	
TaCGT1-D/UGT708A5315	negatives	0		10680	
TaCGT1-D/UGT708A5315	negatives	0		12582098	
TaCGT1-D/UGT708A5315	negatives	0		12514018	
TaCGT1-D/UGT708A5315	negatives	0		2817225	
TaCGT1-D/UGT708A5315	negatives	0		30553	
TaCGT1-D/UGT708A5315	negatives	0		6996	
TaCGT1-D/UGT708A5315	negatives	0		53441188	
TaCGT1-D/UGT708A5315	negatives	0		7150	
TaCGT1-D/UGT708A5315	negatives	0		94525	
TaCGT1-D/UGT708A5315	negatives	0		244778	
TaCGT1-D/UGT708A5315	negatives	0		13045738	
TaCGT1-D/UGT708A5315	negatives	0		98955	
TaCGT1-D/UGT708A5315	negatives	0		12669351	
TaCGT1-D/UGT708A5315	negatives	0		61151	
TaCGT1-D/UGT708A5315	negatives	0		64802	
TaCGT1-D/UGT708A5315	negatives	0		261394	
TaCGT1-D/UGT708A5315	negatives	0		255587	
TaCGT1-D/UGT708A5315	negatives	0		928228	
TaCGT1-D/UGT708A5315	negatives	0		85773370	
TaCGT1-D/UGT708A5315	negatives	0		11502	
TaCGT1-D/UGT708A5315	negatives	0		611808	
TaCGT1-D/UGT708A5315	negatives	0		5262584	
TaCGT1-D/UGT708A5315	negatives	0		8417	
TaCGT1-D/UGT708A5315	negatives	0		119087140	
TaCGT1-D/UGT708A5315	negatives	0		3102	
TaCGT1-D/UGT708A5315	negatives	0		53395455	
TaCGT1-D/UGT708A5315	negatives	0		55273731	
TaCGT1-D/UGT708A5315	negatives	0		9229	
TaCGT1-D/UGT708A5315	negatives	0		54105512	
TaCGT1-D/UGT708A5315	negatives	0		466273	
TaCGT1-D/UGT708A5315	negatives	0		71422187	
TaCGT1-D/UGT708A5315	negatives	0		56629747	
TaCGT1-D/UGT708A5315	negatives	0		4114	
TaCGT1-D/UGT708A5315	negatives	0		96744	
TaCGT1-D/UGT708A5315	negatives	0		9025	
TaCGT1-D/UGT708A5315	negatives	0		67591	
TaCGT1-D/UGT708A5315	negatives	0		1481671	
TaCGT1-D/UGT708A5315	negatives	0		11507421	
TaCGT1-D/UGT708A5315	negatives	0		16716	
TaCGT1-D/UGT708A5315	negatives	0		79332	
TaCGT1-D/UGT708A5315	negatives	0		6199	
TaCGT1-D/UGT708A5315	negatives	0		5150599	
TaCGT1-D/UGT708A5315	negatives	0		148791698	
TaCGT1-D/UGT708A5315	negatives	0		67650	
TaCGT1-D/UGT708A5315	negatives	0		21928631	
TaCGT1-D/UGT708A5315	negatives	0		10264408	
TaCGT1-D/UGT708A5315	negatives	0		8499	
TaCGT1-D/UGT708A5315	negatives	0		12463	
TaCGT1-D/UGT708A5315	negatives	0		10057850	
TaCGT1-D/UGT708A5315	negatives	0		9991610	
TaCGT1-D/UGT708A5315	negatives	0		68481	
TaCGT1-D/UGT708A5315	negatives	0		81046	
TaCGT1-D/UGT708A5315	negatives	0		12398447	
TaCGT1-D/UGT708A5315	negatives	0		261395	
TaCGT1-D/UGT708A5315	negatives	0		12693379	
TaCGT1-D/UGT708A5315	negatives	0		2759713	
TaCGT1-D/UGT708A5315	negatives	0		13045799	
TaCGT1-D/UGT708A5315	negatives	0		261393	
TaCGT1-D/UGT708A5315	negatives	0		10251	
TaCGT1-D/UGT708A5315	negatives	0		94156	
TaCGT1-D/UGT708A5315	negatives	0		77793	
TaCGT1-D/UGT708A5315	negatives	0		15717462	
TaCGT1-D/UGT708A5315	negatives	0		9948	
TaCGT1-D/UGT708A5315	negatives	0		242064	
TaCGT1-D/UGT708A5315	negatives	0		55275176	
TaCGT1-D/UGT708A5315	negatives	0		10955672	
TaCGT1-D/UGT708A5315	negatives	0		179615	
TaCGT1-D/UGT708A5315	negatives	0		41017	
TaCGT1-D/UGT708A5315	negatives	0		11895	
TaCGT1-D/UGT708A5315	negatives	0		4175	
TaCGT1-D/UGT708A5315	negatives	0		78838	
TaCGT1-D/UGT708A5315	negatives	0		85777085	
TaCGT1-D/UGT708A5315	negatives	0		6895	
TaCGT1-D/UGT708A5315	negatives	0		67042231	
TaCGT1-D/UGT708A5315	negatives	0		10225624	
TaCGT1-D/UGT708A5315	negatives	0		607716	
TaCGT1-D/UGT708A5315	negatives	0		151515	
TaCGT1-D/UGT708A5315	negatives	0		75074	
TaCGT1-D/UGT708A5315	negatives	0		20083560	
TaCGT1-D/UGT708A5315	negatives	0		5270543	
TaCGT1-D/UGT708A5315	negatives	0		2825024	
TaCGT1-D/UGT708A5315	negatives	0		20452412	
TaCGT1-D/UGT708A5315	negatives	0		145858	
TaCGT1-D/UGT708A5315	negatives	0		92841	
TaCGT1-D/UGT708A5315	negatives	0		8658	
TaCGT1-D/UGT708A5315	negatives	0		240	
TaCGT1-D/UGT708A5315	negatives	0		15262172	
TaCGT1-D/UGT708A5315	negatives	0		592453	
TaCGT1-D/UGT708A5315	negatives	0		72304	
TaCGT1-D/UGT708A5315	negatives	0		13807896	
TaCGT1-D/UGT708A5315	negatives	0		11446884	
TaCGT1-D/UGT708A5315	negatives	0		15731437	
TaCGT1-D/UGT708A5315	negatives	0		11240776	
TaCGT1-D/UGT708A5315	negatives	0		102928	
TaCGT1-D/UGT708A5315	negatives	0		578495	
TaCGT1-D/UGT708A5315	negatives	0		14713900	
TaCGT1-D/UGT708A5315	negatives	0		577969	
TaCGT1-D/UGT708A5315	negatives	0		129883109	
TaCGT1-D/UGT708A5315	negatives	0		12398446	
TaCGT1-D/UGT708A5315	negatives	0		615442	
TaCGT1-D/UGT708A5315	negatives	0		7463	
TaCGT1-D/UGT708A5315	negatives	0		20976640	
TaCGT1-D/UGT708A5315	negatives	0		223144	
TaCGT1-D/UGT708A5315	negatives	0		261391	
TaCGT1-D/UGT708A5315	negatives	0		13015717	
TaCGT1-D/UGT708A5315	negatives	0		248021	
TaCGT1-D/UGT708A5315	negatives	0		10800915	
TaCGT1-D/UGT708A5315	negatives	0		22716855	
TaCGT1-D/UGT708A5315	negatives	0		7410	
TaCGT1-D/UGT708A5315	negatives	0		521184	
TaCGT1-D/UGT708A5315	negatives	0		12462	
TaCGT1-D/UGT708A5315	negatives	0		7020	
TaCGT1-D/UGT708A5315	negatives	0		66777173	
TaCGT1-D/UGT708A5315	negatives	0		10748	
TaCGT1-D/UGT708A5315	negatives	0		11833	
TaCGT1-D/UGT708A5315	negatives	0		7644	
TaCGT1-D/UGT708A5315	negatives	0		466268	
TaCGT1-D/UGT708A5315	negatives	0		12732963	
TaCGT1-D/UGT708A5315	negatives	0		610875	
TaCGT1-D/UGT708A5315	negatives	0		323	
TaCGT2-A/UGT708A1515	negatives	0		607797	
TaCGT2-A/UGT708A1515	negatives	0		231093	
TaCGT2-A/UGT708A1515	negatives	0		12553720	
TaCGT2-A/UGT708A1515	negatives	0		619834	
TaCGT2-A/UGT708A1515	negatives	0		142094	
TaCGT2-A/UGT708A1515	negatives	0		10680	
TaCGT2-A/UGT708A1515	negatives	0		12582098	
TaCGT2-A/UGT708A1515	negatives	0		12514018	
TaCGT2-A/UGT708A1515	negatives	0		2817225	
TaCGT2-A/UGT708A1515	negatives	0		30553	
TaCGT2-A/UGT708A1515	negatives	0		6996	
TaCGT2-A/UGT708A1515	negatives	0		53441188	
TaCGT2-A/UGT708A1515	negatives	0		7150	
TaCGT2-A/UGT708A1515	negatives	0		94525	
TaCGT2-A/UGT708A1515	negatives	0		244778	
TaCGT2-A/UGT708A1515	negatives	0		13045738	
TaCGT2-A/UGT708A1515	negatives	0		98955	
TaCGT2-A/UGT708A1515	negatives	0		12669351	
TaCGT2-A/UGT708A1515	negatives	0		61151	
TaCGT2-A/UGT708A1515	negatives	0		64802	
TaCGT2-A/UGT708A1515	negatives	0		261394	
TaCGT2-A/UGT708A1515	negatives	0		255587	
TaCGT2-A/UGT708A1515	negatives	0		928228	
TaCGT2-A/UGT708A1515	negatives	0		85773370	
TaCGT2-A/UGT708A1515	negatives	0		11502	
TaCGT2-A/UGT708A1515	negatives	0		611808	
TaCGT2-A/UGT708A1515	negatives	0		5262584	
TaCGT2-A/UGT708A1515	negatives	0		8417	
TaCGT2-A/UGT708A1515	negatives	0		119087140	
TaCGT2-A/UGT708A1515	negatives	0		3102	
TaCGT2-A/UGT708A1515	negatives	0		53395455	
TaCGT2-A/UGT708A1515	negatives	0		55273731	
TaCGT2-A/UGT708A1515	negatives	0		9229	
TaCGT2-A/UGT708A1515	negatives	0		54105512	
TaCGT2-A/UGT708A1515	negatives	0		466273	
TaCGT2-A/UGT708A1515	negatives	0		71422187	
TaCGT2-A/UGT708A1515	negatives	0		56629747	
TaCGT2-A/UGT708A1515	negatives	0		4114	
TaCGT2-A/UGT708A1515	negatives	0		96744	
TaCGT2-A/UGT708A1515	negatives	0		9025	
TaCGT2-A/UGT708A1515	negatives	0		67591	
TaCGT2-A/UGT708A1515	negatives	0		1481671	
TaCGT2-A/UGT708A1515	negatives	0		11507421	
TaCGT2-A/UGT708A1515	negatives	0		16716	
TaCGT2-A/UGT708A1515	negatives	0		79332	
TaCGT2-A/UGT708A1515	negatives	0		6199	
TaCGT2-A/UGT708A1515	negatives	0		5150599	
TaCGT2-A/UGT708A1515	negatives	0		148791698	
TaCGT2-A/UGT708A1515	negatives	0		67650	
TaCGT2-A/UGT708A1515	negatives	0		21928631	
TaCGT2-A/UGT708A1515	negatives	0		10264408	
TaCGT2-A/UGT708A1515	negatives	0		8499	
TaCGT2-A/UGT708A1515	negatives	0		12463	
TaCGT2-A/UGT708A1515	negatives	0		10057850	
TaCGT2-A/UGT708A1515	negatives	0		9991610	
TaCGT2-A/UGT708A1515	negatives	0		68481	
TaCGT2-A/UGT708A1515	negatives	0		81046	
TaCGT2-A/UGT708A1515	negatives	0		12398447	
TaCGT2-A/UGT708A1515	negatives	0		261395	
TaCGT2-A/UGT708A1515	negatives	0		12693379	
TaCGT2-A/UGT708A1515	negatives	0		2759713	
TaCGT2-A/UGT708A1515	negatives	0		13045799	
TaCGT2-A/UGT708A1515	negatives	0		261393	
TaCGT2-A/UGT708A1515	negatives	0		10251	
TaCGT2-A/UGT708A1515	negatives	0		94156	
TaCGT2-A/UGT708A1515	negatives	0		77793	
TaCGT2-A/UGT708A1515	negatives	0		15717462	
TaCGT2-A/UGT708A1515	negatives	0		9948	
