cid	smiles	NumValenceElectrons	NumHeteroatoms	MinPartialCharge	MaxPartialCharge	MinAbsPartialCharge	MaxAbsPartialCharge	MolecularWeight	HBondAcceptorCount	HBondDonorCount	RotatableBondCount	Complexity	HallKierAlpha	LabuteASA	NumRings	NumAmideBonds	NumBridgeheadAtoms	NumHeterocycles	NumLipinskiHBA	NumLipinskiHBD	NumSpiroAtoms	TPSA	NumAliphaticRings	NumAliphaticCarbocycles	NumAliphaticHeterocycles	NumAromaticRings	NumAromaticCarbocycles	NumAromaticHeterocycles	NumSaturatedCarbocycles	NumSaturatedHeterocycles	NumSaturatedRings	FractionCSP3	Eccentricity	Asphericity	InertialShapeFactor	NPR1	NPR2	SpherocityIndex	RadiusOfGyration	MolLogP	MolMR	HeavyAtomCount	VanDerWaalsVolume	Charge	SASA	AtomStereoCount	BondStereoCount	C_O	C_O_noCOO	Al_OH	Ar_OH	methoxy	oxime	ester	Al_COO	Ar_COO	COO	COO2	ketone	ether	phenol	aldehyde	quatN	NH2	NH1	NH0	Ar_N	Ar_NH	aniline	Imine	nitrile	hdrzine	hdrzone	nitroso	N_O	nitro	azo	diazo	azide	amide	priamide	amidine	guanido	Nhpyrrole	imide	isocyan	isothiocyan	thiocyan	halogen	alkyl_halide	sulfide	SH	C_S	sulfone	sulfonamd	prisulfonamd	barbitur	urea	term_acetylene	imidazole	furan	thiophene	thiazole	oxazole	pyridine	piperdine	piperzine	morpholine	lactam	lactone	tetrazole	epoxide	unbrch_alkane	bicyclic	benzene	phos_acid	phos_ester	nitro_arom	nitro_arom_nonortho	dihydropyridine	phenol_noOrthoHbond	Al_OH_noTert	benzodiazepine	para_hydroxylation	allylic_oxid	aryl_methyl	Ndealkylation1	Ndealkylation2	alkyl_carbamate	ketone_Topliss	ArN	HOCCN	primary_alcohol	secondary_alcohol	tertiary_alcohol	coumarin	thiophenol	hydroxyamino
31553	COC1=C(C=CC(=C1)C2C(OC3=C(O2)C=C(C=C3)C4C(C(=O)C5=C(C=C(C=C5O4)O)O)O)CO)O	182	10	-0.5076785668317747	0.29329374173298534	0.29329374173298534	0.5076785668317747	482.44099999999986	10	5	10	2205.839208275056	-4.1499999999999995	230.01809809872225	5	0	0	2	10	5	0	155.14000000000001	2	0	2	3	3	0	0	0	0	0.24	0.9848143293170755	0.5682328207142703	0.0004504834897697002	0.17361087745806392	0.9116553216317475	0.1615263060216584	5.019160456925577	2.362700000000002	119.44950000000004	35	399.7360000000001	0	531.4552979063437	4	0	1	1	2	3	1	0	0	0	0	0	0	1	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	18	18	0	0	0	0
31894	CC(=O)OC1=C(C=C(C=C1Cl)Cl)Cl	70	5	-0.4235179480496777	0.307626743510109	0.307626743510109	0.4235179480496777	239.48500000000004	2	0	2	485.4295008854538	-0.44	97.37100585932487	1	0	0	0	2	0	0	26.3	0	0	0	1	1	0	0	0	0	0.125	0.9305195276975671	0.2792323703451922	0.0010744948777742845	0.36624228124766883	0.7144470468316076	0.10218882398530336	2.808329560067006	3.5721000000000007	52.78100000000002	13	174.84800000000004	0	210.8635335687409	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
32021	CC(CCNC1=NC=NC2=C1NC=N2)CO	86	6	-0.39609781165573327	0.21005064026676223	0.21005064026676223	0.39609781165573327	221.26400000000015	5	3	7	988.7019227936645	-1.6900000000000002	114.42731954799416	2	0	0	2	6	3	0	86.72000000000001	0	0	0	2	0	2	0	0	0	0.5	0.993212740533012	0.6911901426817432	0.0026379100331770287	0.11631187404089002	0.9022276257653603	0.09652030808825417	3.6623874965992638	0.7832999999999997	61.04020000000002	16	204.45600000000005	0	283.27957837768236	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0
33931	CCC1C(=O)C(=C(O1)C)O	56	3	-0.5019494918817441	0.29341079064172737	0.29341079064172737	0.5019494918817441	142.15400000000008	3	1	4	460.4521278880336	-0.99	73.43914587004774	1	0	0	1	3	1	0	46.53	1	0	1	0	0	0	0	0	0	0.5714285714285714	0.9401682802781295	0.31603392724313734	0.0029075377850589198	0.3407104412237237	0.6920340606104095	0.1510570604327667	2.234885034469474	1.1538	35.499799999999986	10	133.73600000000002	0	207.19060877894168	1	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	5	3	0	0	0	0
34140	C1=CC(=C(C=C1Cl)Cl)OC2=C(C=C(C=C2)Cl)Cl	88	5	-0.4542336738624155	0.14569614848445286	0.14569614848445286	0.4542336738624155	307.9909999999999	1	0	2	700.6640390237735	-0.6000000000000001	127.24493046360142	2	0	0	0	1	0	0	9.23	0	0	0	2	2	0	0	0	0	0.0	0.9758198058858488	0.48431761553209735	0.0010747515447280108	0.21857654595336698	0.9122365672621722	0.2035659353044159	3.665106423823373	6.092500000000001	72.99800000000002	17	224.62400000000005	0	258.9158865988764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34231	C1C(C(=O)OCC(C(=O)OCC(C(=O)O1)NC(=O)C2=C(C(=CC=C2)O)O)NC(=O)C3=C(C(=CC=C3)O)O)NC(=O)C4=C(C(=CC=C4)O)O	252	18	-0.5042421021300195	0.33183633698856013	0.33183633698856013	0.5042421021300195	669.5520000000013	15	9	12	2618.7603083084414	-6.72	307.2722180536485	4	3	0	1	18	9	0	287.58	1	0	1	3	3	0	0	1	1	0.2	0.938767684063655	0.30358368449519707	9.931652111825148e-05	0.34455077326536626	0.724640495062499	0.08947567117087894	5.720277546283372	-0.7410000000000018	155.95439999999994	48	544.0240000000001	0	695.5647266014378	3	0	6	6	0	6	0	0	3	0	0	0	0	0	3	6	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	6	0	0	3	0	0	0	0	0	0	0	0	12	9	0	0	0	0
41017	COC1=C(C(=C(C=C1)Cl)Cl)Cl	60	4	-0.49514025618650626	0.13858609599942182	0.13858609599942182	0.49514025618650626	211.47500000000005	1	0	2	402.0060789754278	-0.11000000000000021	86.84454164488452	1	0	0	0	1	0	0	9.23	0	0	0	1	1	0	0	0	0	0.14285714285714285	0.9360753029392642	0.3149857631370021	0.0013312003896113066	0.3517996975939072	0.6506566235654088	0.04570325772677964	2.564740854697123	3.655400000000001	48.024000000000015	11	153.80800000000005	0	179.00837787512313	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0
42268	C1=CC(=CC=C1OC2=C(C=C(C=C2)Cl)Cl)Cl	82	4	-0.455807322185479	0.14561541235831293	0.14561541235831293	0.455807322185479	273.5459999999999	1	0	2	699.7674420715337	-0.8899999999999992	118.34663473688752	2	0	0	0	1	0	0	9.23	0	0	0	2	2	0	0	0	0	0.0	0.9910283369856442	0.6560113365516819	0.0020713306835422945	0.13365191839801077	0.9725459848604432	0.18233150183286753	3.6775802700553566	5.439100000000002	67.98800000000001	16	209.33600000000004	0	253.13168731602673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44259	CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC	176	7	-0.37479134115424917	0.25213344334664906	0.25213344334664906	0.37479134115424917	466.54099999999977	6	2	5	2897.3523397062354	-3.3899999999999992	237.76193594014876	8	1	2	5	7	2	0	69.45	3	0	3	5	3	2	0	1	1	0.32142857142857145	0.8620821065613075	0.17365005433715786	0.0001948921420361511	0.50676862723221	0.6287763363600158	0.2653163151996211	3.817161401499045	4.354000000000004	135.6479	35	401.6400000000001	0	505.75642888928445	4	0	1	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	3	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	12	12	0	0	0	0
47936	CC(=O)OC1C(C2C(CCC(C2(C3(C1(OC(CC3=O)(C)C=C)C)O)C)O)(C)C)O	164	7	-0.45655591098535797	0.3026043819160404	0.3026043819160404	0.45655591098535797	410.50699999999955	7	3	11	1908.56716130769	-1.2800000000000002	219.65778263316295	3	0	0	1	7	3	0	113.29	3	2	1	0	0	0	2	1	3	0.8181818181818182	0.8679319227274002	0.1468537229970784	0.00040368497779580983	0.49668317619053526	0.7872455636513914	0.41972131682291586	3.304913409719494	1.5198999999999996	104.84540000000005	29	376.5120000000001	0	473.9070932262267	8	0	2	2	3	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	19	18	45	0	0	0
50591	C1=CC=C2C(=C1)C(=CN2)O	50	2	-0.5057149198446815	0.2932122500272303	0.2932122500272303	0.5057149198446815	133.15000000000003	1	2	1	620.5868241495289	-1.44	68.09598221598277	2	0	0	1	2	2	0	36.019999999999996	0	0	0	2	1	1	0	0	0	0.0	0.9443033228084254	0.33764469733942454	0.0035699488927835215	0.32907633541925607	0.6709236645859985	1.1159758249667959e-11	2.0710312126856505	1.8734999999999995	39.96350000000002	10	120.44000000000003	0	168.88093647452027	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53232	CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C	162	5	-0.4621877666927909	0.3084308049809095	0.3084308049809095	0.4621877666927909	404.54699999999946	5	1	11	2079.8224033902056	-1.62	224.746196809461	3	0	0	1	5	1	0	72.83000000000001	3	2	1	0	0	0	0	1	1	0.75	0.8929695409072317	0.18910717430090854	0.00027436119519365674	0.4501170947786009	0.741325335614755	0.3174125099040275	4.032235302735671	4.195500000000004	110.83780000000007	29	397.5600000000001	0	554.1105845509541	8	0	2	2	1	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	11	9	0	0	0	0
61151	COC1=CC=CC=C1C(=O)OC	64	3	-0.49585551083784674	0.3411403368739377	0.3411403368739377	0.49585551083784674	166.17600000000007	3	0	4	603.3757053091413	-1.51	84.96454702342238	1	0	0	0	3	0	0	35.53	0	0	0	1	1	0	0	0	0	0.2222222222222222	0.933687906992872	0.30806509585553354	0.0017520479127098934	0.35808782768375447	0.6481583926853933	0.044381784658037125	2.497271572450716	1.4818	44.33350000000002	12	153.46400000000003	0	218.34241829883337	0	0	1	1	0	0	2	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	6	0	0	0	0
61325	CC1C(=O)C(=C(O1)C)OC	56	3	-0.48999285200353243	0.2403825391199337	0.2403825391199337	0.48999285200353243	142.15400000000008	3	0	4	454.94235288370663	-0.99	73.67178708923136	1	0	0	1	3	0	0	35.53	1	0	1	0	0	0	0	0	0	0.5714285714285714	0.8885285838616755	0.2098825631660761	0.002219620938016373	0.45882126766396225	0.631439392227658	0.19622653993881253	2.135061270021443	0.8521	35.263	10	134.00000000000003	0	205.85775207071924	1	0	1	1	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	8	6	0	0	0	0
61334	CC1C(=O)C(=C(O1)C)OC(=O)C	66	4	-0.48303425149484247	0.30777168529456866	0.30777168529456866	0.48303425149484247	170.16400000000007	4	0	4	538.6004543714566	-1.32	84.1982513036717	1	0	0	1	4	0	0	52.6	1	0	1	0	0	0	0	0	0	0.5	0.9440299238143337	0.3239711660591776	0.0021570002576905595	0.32985982317206114	0.7178690270574204	0.14638910143993852	2.463883574137144	0.7688	40.02000000000002	12	153.54400000000004	0	229.91694988737416	1	0	2	2	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	6	3	0	0	0	0
62389	C1=CC=C(C=C1)CNC2=NC=NC3=C2NC=N3	84	5	-0.364097736617558	0.1822487252599153	0.1822487252599153	0.364097736617558	225.2550000000001	4	2	3	1082.5099828553416	-2.43	113.52385928547726	3	0	0	2	5	2	0	66.49000000000001	0	0	0	3	1	2	0	0	0	0.08333333333333333	0.9894662132484039	0.6278365231650164	0.002227269341161098	0.14476399013519925	0.8702116389395691	0.049507702789430175	3.47438933250328	1.9649999999999999	65.45240000000003	17	199.97600000000006	0	265.06486786399125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64685	CC1(C2CCC1(C(C2)O)C)C	64	1	-0.3925295894080084	0.21047431714019713	0.21047431714019713	0.3925295894080084	154.25300000000016	1	1	4	699.6241480535556	-0.04	94.18244076368437	2	0	2	0	1	1	0	20.23	2	2	0	0	0	0	2	0	2	1.0	0.68386937121789	0.03406688355316245	0.002863807425613132	0.7296044703193969	0.9419360617397128	0.9045210715528657	1.9758052716457133	2.1935000000000002	45.23580000000002	11	162.70400000000004	0	222.00023302996385	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0
64802	C1=CC=C(C=C1)CCC(=O)C2=CC=CC=C2	80	1	-0.29418335507319937	0.1627036347943209	0.1627036347943209	0.29418335507319937	210.2760000000001	1	0	4	1015.9742137526605	-1.8899999999999997	115.41443277114391	2	0	0	0	1	0	0	17.07	0	0	0	2	2	0	0	0	0	0.13333333333333333	0.9923929508171192	0.6769562208849261	0.002937222662737721	0.12311064604042513	0.9467306395418482	0.18229276304423683	3.5896792714431713	3.502100000000002	65.53550000000004	16	206.49600000000004	0	289.058632107157	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
64981	COC1=C(C=C(C=C1)CC2COC(=O)C2CC3=CC(=C(C=C3)O)OC)OC	144	6	-0.5042546044963383	0.30920411451078006	0.30920411451078006	0.5042546044963383	372.41699999999963	6	1	11	1747.395244607087	-2.89	191.98304423402323	3	0	0	1	6	1	0	74.22000000000001	1	0	1	2	2	0	0	1	1	0.38095238095238093	0.9739799029811803	0.46815516124486467	0.000616733388716779	0.22663439409933028	0.8713117473105174	0.19089113717967368	4.190275382926364	2.9924000000000017	99.55180000000006	27	339.8880000000001	0	464.24631812292245	2	0	1	1	0	1	3	0	1	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	13	12	0	0	0	0
65090	C1=CC(=O)OC2=C(C3=C(C=CO3)C=C21)O	74	4	-0.5016348277846251	0.3358254611356856	0.3358254611356856	0.5016348277846251	202.16500000000002	4	1	1	957.3776974255002	-2.23	91.86612738242712	3	0	0	2	4	1	0	63.58	0	0	0	3	1	2	0	0	0	0.0	0.976829473994479	0.49535521117909004	0.002497298084025502	0.214019108342385	0.7859808916631726	9.699754863517834e-12	2.6970657980188175	2.244800000000001	53.920800000000014	15	160.87200000000004	0	203.29995075147477	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
65126	CC(C)C1=C(C(=C2C(=C1)CCC3C2(CCCC3(C)C)C(=O)O)O)O	132	4	-0.5040549269764245	0.3140816573229235	0.3140816573229235	0.5040549269764245	332.4399999999995	4	3	8	1620.3846574404333	-1.71	182.6723385497032	3	0	0	0	4	3	0	77.76	2	2	0	1	1	0	1	0	1	0.65	0.9557820417238893	0.36102000367088066	0.0008264876896066244	0.29407599140037544	0.848121819137351	0.27010157698485837	3.353044285913608	4.316100000000005	92.61740000000005	24	315.65600000000006	0	418.24455372416486	2	0	1	0	0	2	0	0	0	1	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
65243	CC1C(=O)OC2C1(C34C(=O)OC5C3(C2O)C6(C(C5)C(C)(C)C)C(C(=O)OC6O4)O)O	164	10	-0.45925160632586337	0.3425147117526139	0.3425147117526139	0.45925160632586337	424.40199999999976	10	3	4	1764.1146926584129	-1.75	204.93891553334575	6	0	0	4	10	3	2	148.82	6	2	4	0	0	0	2	4	6	0.85	0.9130282041733834	0.2244118724201835	0.0005711885984962672	0.4078964309526704	0.87714209672108	0.39992577462664536	3.183562016759681	-1.369499999999999	92.01140000000004	30	339.2000000000001	0	410.69484905796946	11	0	3	3	3	0	0	0	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	22	36	0	0	0
65727	CC1CCC2C(C3C(N2C1)CC4C3(CCC5C4CC=C6C5(CCC(C6)O)C)C)C	162	2	-0.39279668484713365	0.21046072331113358	0.21046072331113358	0.39279668484713365	397.6469999999993	2	1	5	2427.3704837770547	-0.34	238.55762523652413	6	0	0	2	2	1	0	23.47	6	4	2	0	0	0	3	2	5	0.9259259259259259	0.9891122707384798	0.6252880042298734	0.0009421886125368903	0.1471628889175815	0.9532944910672047	0.23772353201124774	4.261265046000807	5.655000000000007	118.4268000000001	29	402.5680000000001	0	518.6495046627581	11	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	3	0	0	0	0
67591	CC(=O)OC1=CC2=C(C=C1)OCO2	68	4	-0.45359082426104275	0.3075261733010284	0.3075261733010284	0.45359082426104275	180.15900000000005	4	0	2	623.3992707283003	-1.71	86.26232009906442	2	0	0	1	4	0	0	44.760000000000005	1	0	1	1	1	0	0	0	0	0.2222222222222222	0.9868451816296596	0.592932844120024	0.004295858460669206	0.1616681400100962	0.9233042426624857	0.10425362007948481	2.7735907931384354	1.3405999999999998	43.874000000000024	13	153.53600000000003	0	216.8800076352123	0	0	1	1	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	0	0	0	0
67650	C1=CC=C(C=C1)C(=O)C2=CC=CC=C2F	74	2	-0.2884994293444491	0.19546550167161023	0.19546550167161023	0.2884994293444491	200.21200000000005	1	0	2	764.4769370412891	-1.9599999999999997	99.82523144443788	2	0	0	0	1	0	0	17.07	0	0	0	2	2	0	0	0	0	0.0	0.9686191549240979	0.4309449333807842	0.002199056279086749	0.2485496584470122	0.8513742855808463	0.12523158138060203	2.8580988156186	3.056700000000001	56.274500000000025	15	178.95200000000006	0	240.3741456044582	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67854	COC(=O)C1=CC=CC=C1F	58	3	-0.46534135134168464	0.3403431769781945	0.3403431769781945	0.46534135134168464	154.14000000000004	2	0	2	482.14254440765086	-1.3800000000000001	73.43668358194172	1	0	0	0	2	0	0	26.3	0	0	0	1	1	0	0	0	0	0.125	0.9639474179715684	0.41336325292696513	0.0032231492081044337	0.26609279469002217	0.7376252079651442	0.030790582382691705	2.3643226201522016	1.6122999999999998	37.739500000000014	11	133.10400000000004	0	189.38142288944528	0	0	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0
67878	COC(=O)C1=CC=C(C=C1)F	58	3	-0.46541750397741183	0.3373449266889716	0.3373449266889716	0.46541750397741183	154.14000000000004	2	0	2	482.14254440765086	-1.3800000000000001	73.43668358194172	1	0	0	0	2	0	0	26.3	0	0	0	1	1	0	0	0	0	0.125	0.9916601132568579	0.6630409793039319	0.006304078827651108	0.12888064158513374	0.8742588233273666	0.03231249224196752	2.644224155704351	1.6122999999999998	37.739500000000014	11	133.73600000000002	0	189.33590681789215	0	0	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0
67970	C1=CC=C(C(=C1)C=O)F	46	2	-0.2977814830392608	0.15249419695757616	0.15249419695757616	0.2977814830392608	124.11399999999996	1	0	1	388.0265607659981	-1.1800000000000002	59.14825523770265	1	0	0	0	1	0	0	17.07	0	0	0	1	1	0	0	0	0	0.0	0.9275335474017117	0.297824832868111	0.0032667073346352303	0.3737399074816557	0.6262600925663384	1.1136236240610235e-10	2.032952034477796	1.6382	31.787499999999994	9	107.74400000000003	0	146.82488362296755	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
68071	C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=CC=C3	96	4	-0.5076785670448519	0.29313584799508347	0.29313584799508347	0.5076785670448519	256.25700000000006	4	2	3	1105.1944027257525	-2.4899999999999993	126.47401386743248	3	0	0	1	4	2	0	66.76	1	0	1	2	2	0	0	0	0	0.13333333333333333	0.9762024309600164	0.48580605878005956	0.001329189036224492	0.21686127775090308	0.8346954318457456	0.14913041559556067	3.404619118364667	2.8043000000000022	68.53010000000003	19	221.41600000000005	0	300.47083133924593	1	0	1	1	0	2	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	3	3	0	0	0	0
