cid	MDS_01	MDS_02	MDS_03	MDS_04	MDS_05	MDS_06	MDS_07	MDS_08	MDS_09	MDS_10	MDS_11	MDS_12	SESA	MolecularWeight	smiles	TPSA	Complexity	Charge	HBondDonorCount	HBondAcceptorCount	RotatableBondCount	HeavyAtomCount	AtomStereoCount	BondStereoCount	NumValenceElectrons	NumHeteroatoms	MinPartialCharge	MaxPartialCharge	MinAbsPartialCharge	MaxAbsPartialCharge	HallKierAlpha	LabuteASA	NumRings	NumAmideBonds	NumBridgeheadAtoms	NumHeterocycles	NumLipinskiHBA	NumLipinskiHBD	NumSpiroAtoms	NumAliphaticRings	NumAliphaticCarbocycles	NumAliphaticHeterocycles	NumAromaticRings	NumAromaticCarbocycles	NumAromaticHeterocycles	NumSaturatedCarbocycles	NumSaturatedHeterocycles	NumSaturatedRings	FractionCSP3	Eccentricity	Asphericity	InertialShapeFactor	NPR1	NPR2	SpherocityIndex	RadiusOfGyration	MolLogP	MolMR	VanDerWaalsVolume	SASA	C_O	C_O_noCOO	Al_OH	Ar_OH	methoxy	oxime	ester	Al_COO	Ar_COO	COO	COO2	ketone	ether	phenol	aldehyde	quatN	NH2	NH1	NH0	Ar_N	Ar_NH	aniline	Imine	nitrile	hdrzine	hdrzone	nitroso	N_O	nitro	azo	diazo	azide	amide	priamide	amidine	guanido	Nhpyrrole	imide	isocyan	isothiocyan	thiocyan	halogen	alkyl_halide	sulfide	SH	C_S	sulfone	sulfonamd	prisulfonamd	barbitur	urea	term_acetylene	imidazole	furan	thiophene	thiazole	oxazole	pyridine	piperdine	piperzine	morpholine	lactam	lactone	tetrazole	epoxide	unbrch_alkane	bicyclic	benzene	phos_acid	phos_ester	nitro_arom	nitro_arom_nonortho	dihydropyridine	phenol_noOrthoHbond	Al_OH_noTert	benzodiazepine	para_hydroxylation	allylic_oxid	aryl_methyl	Ndealkylation1	Ndealkylation2	alkyl_carbamate	ketone_Topliss	ArN	HOCCN	primary_alcohol	secondary_alcohol	tertiary_alcohol	coumarin	thiophenol	hydroxyamino	SolventExcludedVolume	VoidVolume	PackingDensity
6072	-0.6304417506257051	0.9414162322718939	-3.1308920600438075	-0.9299999568784036	0.6679139369605043	-4.249327892807673	-0.6474585373597034	0.3658563082231778	0.938897594599159	-2.132504218002643	0.43179749070140366	-4.1502059303126195	1487.207	436.4	C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2OC3C(C(C(C(O3)CO)O)O)O)O)O)O	177.0	581	0	7	10	7	31	5	0	168	10	-0.5079666452403732	0.2931358479522905	0.2931358479522905	0.5079666452403732	-2.8900000000000006	211.04137783694895	3	0	0	1	10	7	0	1	0	1	2	2	0	0	1	1	0.38095238095238093	0.9030340602315996	0.21144200756939385	0.0002243848647206001	0.4295689537916257	0.7191782358746454	0.23231840126996775	4.28581942405895	-0.20239999999999997	104.92510000000004	369.310	498.7867891195091	1	1	4	3	0	0	0	0	0	0	0	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	20	19	0	0	0	0	402.385	33.075	0.918
6199	0.3218596450703867	-0.7386235425138563	2.0243934781639323	-0.1507957866861379	2.062060078767459	1.8727550027457203	0.6924540283833065	-2.0523235711102785	-0.6846855783946589	-0.49965148024448125	1.6775811349185954	0.5817281683503583	595.176	186.16	C1=CC(=O)OC2=CC3=C(C=CO3)C=C21	39.4	284	0	0	3	0	14	0	0	68	3	-0.4642072771469357	0.3356925326732653	0.3356925326732653	0.4642072771469357	-2.03	86.98522337210386	3	0	0	2	3	0	0	0	0	0	3	1	2	0	0	0	0.0	0.9885584850629402	0.6157421722454713	0.004102916734280565	0.15083806419489904	0.8491619358054695	2.002568108093957e-12	2.714833806944607	2.5392	52.256000000000014	151.863	196.72170223157914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	155.670	3.807	0.976
6288	-0.014615939710845233	1.647139611196451	-0.4879372286222707	1.499124100161926	-1.6576557903446878	-0.5081900786110439	-1.0448381128511943	-0.6133290437736862	1.09617087517574	-1.3865200136202753	-0.4513028628026035	0.08970184999568519	425.421	119.12	CC(C(C(=O)O)N)O	83.6	93	0	3	4	2	8	2	0	48	4	-0.4800132023099517	0.32266366773949673	0.32266366773949673	0.4800132023099517	-0.6100000000000001	59.85814595470936	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0.75	0.9205446971525734	0.2564328417249092	0.0042121325018348215	0.3906372493046163	0.6936230180660926	0.37285131721564396	1.9204037450509044	-1.2208999999999997	27.291999999999994	109.455	166.16320563816294	1	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	116.840	7.384	0.937
6466	-0.04866453209865381	2.458968549835573	3.699260420175245	0.14732268659256167	-1.3218920002245858	0.7752858594389096	3.252407886439969	-0.6877836743962923	-1.6003129865973749	-3.250304903257307	0.41105947773167784	1.3883678964793151	1262.306	346.4	CC12C(C=CC3(C1C(C45C3CCC(C4)(C(=C)C5)O)C(=O)O)OC2=O)O	104.0	772	0	3	6	1	25	8	0	134	6	-0.48100073526988063	0.3156484000078033	0.3156484000078033	0.48100073526988063	-1.66	175.88849971920985	5	0	4	1	6	3	1	5	4	1	0	0	0	3	1	4	0.6842105263157895	0.9222573864459745	0.24796949764161938	0.0007663059483550885	0.38657640014082634	0.8933435750015497	0.4392573062280758	3.150355171242757	1.0270999999999997	85.17340000000003	298.212	392.5300658038429	2	1	2	0	0	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	9	18	0	0	0	324.741	26.529	0.918
6549	-0.6742510649827073	0.5851398795574255	-1.2545023501112416	3.12298903954605	0.8715679858115775	0.3861374342316382	-0.7109419519616152	-1.1373675816553874	-1.4060564670497946	-0.1012078897671	-0.3965221467721265	2.0311475455482477	717.954	154.25	CC(=CCCC(C)(C=C)O)C	20.2	154	0	1	1	4	11	1	0	64	1	-0.38609150256085306	0.21130810256100602	0.21130810256100602	0.38609150256085306	-0.56	94.81489700637432	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0.6	0.97737744054075	0.4985664635342428	0.003964268127259142	0.21150257379524404	0.931527890390468	0.31617602950402196	2.7780557533923385	2.6698000000000013	49.485800000000026	174.728	262.8046207128164	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	3	9	0	0	0	187.430	12.702	0.932
6895	-0.7797554920296789	-0.7766567664855722	0.12870909977295864	-1.751504647069006	0.1702610674415588	1.3737822814711125	-1.3438135665144015	-0.5176207805874459	0.7723048508794933	-0.7714179418843314	-1.2872582072313312	-0.5419655944440934	387.642	181.4	C1=CC(=C(C(=C1)Cl)Cl)Cl	0.0	84	0	0	0	0	9	0	0	48	3	-0.08265556792103128	0.07779504102309424	0.07779504102309424	0.08265556792103128	0.08999999999999991	72.5561133006454	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0.0	0.9313137304274555	0.30531027246483616	0.0018568607295130937	0.36421797802593003	0.63578202199735	3.5823209055592e-11	2.2761793385048636	3.6468000000000007	41.47200000000001	125.275	146.33200269735073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129.564	4.290	0.967
6989	0.7523311376505574	-0.3465929296743038	0.49099310567821236	0.6664864099651334	2.3164437150973156	-0.22742799867090346	1.204279555953621	-1.864971600766525	0.27662874732398174	-0.397176396978075	-0.9102761772888333	1.3187386304926059	645.562	150.22	CC1=CC(=C(C=C1)C(C)C)O	20.2	120	0	1	1	1	11	0	0	60	1	-0.5076548360000178	0.29310824760586435	0.29310824760586435	0.5076548360000178	-0.98	87.44166258975596	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0.4	0.9582522826950981	0.37536421559796385	0.003252592629019967	0.2859240505967166	0.7863986458920965	0.1725213648825611	2.415069134337165	2.8240200000000013	46.93280000000003	157.786	232.20364638984086	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165.767	7.981	0.952
6996	-0.6623155831564458	-0.500431557145633	0.00513739954110886	-1.0931248074959174	-0.16043565611626562	2.2810353980326368	-1.1717438220307201	-2.046404673870533	0.6835353787290585	0.45587615802929904	-0.909355832964697	0.016077681984576337	412.217	140.56	C1=CC=C(C(=C1)C=O)Cl	17.1	103	0	0	1	1	9	0	0	46	2	-0.297838435584964	0.15104808252832294	0.15104808252832294	0.297838435584964	-0.8200000000000001	65.28598606165808	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0.0	0.9059852175108387	0.25007945625941985	0.0023986694608041864	0.42330932620465417	0.6128224833023104	0.07933632823181418	2.0907224984298316	2.1525	36.839500000000015	116.343	157.24451191966585	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120.920	4.577	0.962
7020	-1.5725693712312814	-0.8739913610651178	0.41284717600226034	-0.6477947059575189	-0.27968968058313215	0.6986141351325557	-0.33333388240287115	0.15927782820487066	0.704059646974621	0.41758838108949237	1.1178051588547393	-2.626727253088505	674.974	196.2	C1=CC=C2C(=C1)C(=O)C3=CC=CC=C3O2	26.3	237	0	0	2	0	15	0	0	72	2	-0.4558178049675176	0.20002219176079833	0.20002219176079833	0.4558178049675176	-2.09	97.00083510836265	3	0	0	1	2	0	0	0	0	0	3	2	1	0	0	0	0.0	0.9721124907608788	0.46144678747392753	0.0023623670348901188	0.23451504281533922	0.7654849571852457	1.5895062595252057e-12	2.6537148543321445	2.946200000000001	59.99000000000002	169.294	220.65552280358932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173.619	4.325	0.975
7041	0.286729531565911	0.11385985902893261	0.6487768667064782	-1.6180953641757925	0.9567568817944049	-1.7211961664463131	0.1547821848602962	0.6358705565703799	0.5455340467678818	1.160478681178858	-1.3496854203069124	0.6057846809554989	558.603	154.16	COC1=C(C(=CC=C1)OC)O	38.7	104	0	1	3	2	11	0	0	60	3	-0.5016997255218006	0.2934299825769714	0.2934299825769714	0.5016997255218006	-1.3800000000000001	79.31898681930528	1	0	0	0	3	1	0	0	0	0	1	1	0	0	0	0	0.25	0.9692365939181203	0.44205882346593084	0.003478862027786433	0.24613091030994208	0.7612875468700319	0.05145687870601105	2.4059342044630085	1.4093999999999995	41.21080000000002	142.723	204.41184545599972	0	0	0	1	2	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	6	6	0	0	0	0	147.913	5.191	0.965
7043	-0.7430893989245854	0.05644224023089084	0.11551854444758075	-1.1208000178680666	0.7361778940097043	-0.4396103105459533	-1.1071132017249743	1.7272811522383558	-0.1820790315870359	1.253665477977829	-0.7629653697801594	0.12912271908269268	529.566	138.16	COC1=CC=CC=C1OC	18.5	81	0	0	2	2	10	0	0	54	2	-0.49287034547589753	0.16021145103900217	0.16021145103900217	0.49287034547589753	-1.1800000000000002	74.43808280898205	1	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0.25	0.9018938097850978	0.25869725856619896	0.0019728801968133132	0.4319578172360373	0.5775569907880362	0.05988926181430462	2.2200175719877246	1.7038	39.546000000000014	134.515	193.1207975729133	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	6	6	0	0	0	0	138.879	4.364	0.969
7150	-0.9684533133115134	1.8602882495570652	0.7273064142044	-0.5343951269457786	-0.2602258035575386	0.35080438979313655	-0.4293411270155056	1.1227847462110214	1.8561045494503792	0.3962052498358529	0.08682640299274834	1.3541501311296757	493.372	136.15	COC(=O)C1=CC=CC=C1	26.3	114	0	0	2	2	10	0	0	52	2	-0.46541752319593943	0.33734142683544294	0.33734142683544294	0.46541752319593943	-1.31	70.67611867918333	1	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0.125	0.9827702077462428	0.5475792523628942	0.005879193327657833	0.18483159569296254	0.8193750598563314	0.031041136193485096	2.3558184706523955	1.4732	37.781500000000015	128.284	182.36933744566446	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	131.973	3.689	0.972
7172	-0.5528731062322731	-1.1035292544482465	-1.227061560728722	-1.2330746581743186	-0.49818767338336434	-1.8827563946906132	-1.3963949103087705	-1.8070674643103166	-0.1621131621882131	-0.14626651261504223	-1.691520495457026	-1.2530130590543875	650.375	167.2	CNCC(C1=CC=C(C=C1)O)O	52.5	122	0	3	3	3	12	1	0	66	3	-0.5079666181723761	0.29309207064152376	0.29309207064152376	0.5079666181723761	-1.06	90.16057280136121	1	0	0	0	3	3	0	0	0	0	1	1	0	0	0	0	0.3333333333333333	0.9915693888038367	0.6627565822308361	0.005736015289063566	0.12957680034321573	0.9491370325114927	0.13437452281936274	2.8174065014239367	0.6449999999999998	46.99330000000003	161.601	232.58752163178224	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	3	3	0	0	0	0	170.959	9.358	0.945
7257	-0.7876182421520777	-0.1582666501873098	0.5033081674986797	-1.5893134855594422	1.5943138443806941	0.5276696459623704	-0.17416355706242354	-1.7005929639233557	1.7029561044050283	-0.18469038234312665	-1.440629208687847	-0.42609781277289627	415.540	162.01	C1=CC(=C(C=C1N)Cl)Cl	26.0	97	0	1	1	0	9	0	0	48	3	-0.3986848928023869	0.15621654852379763	0.15621654852379763	0.3986848928023869	-0.39999999999999997	70.51879203558877	1	0	0	0	1	2	0	0	0	0	1	1	0	0	0	0	0.0	0.9508117164042313	0.35806002030257256	0.0026442913972208313	0.3097693980180087	0.6919908755917038	0.027280365943462392	2.284464079198975	2.5755999999999997	40.87440000000001	123.123	159.23699872234658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	127.955	4.832	0.962
7410	-0.5715598101649864	0.06789521636983532	-0.168715997564996	0.011212405564787156	-1.588371101744625	0.7324619446782704	-1.4827335076395858	0.4187976548711973	0.5319908630994323	-1.0483338368763395	1.2824199871043152	0.40436515228908654	464.338	120.15	CC(=O)C1=CC=CC=C1	17.1	101	0	0	1	1	9	0	0	46	1	-0.2945122071568907	0.15929849657429365	0.15929849657429365	0.2945122071568907	-1.11	65.56257344967646	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0.125	0.9688241923840217	0.4397717677488033	0.0056723005401553275	0.24774923663141338	0.7585616994640003	0.045979053695512556	2.1229027704693637	1.8892	36.44650000000001	119.484	170.36883535302033	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	123.227	3.743	0.970
7463	-1.08885117577645	-1.4753786401796116	-1.2692857004164129	0.3355946449810307	0.03194861444206046	1.3654709058081647	-1.2508981530375967	1.3794182947226672	0.17079732754106688	-0.9101163659335652	-1.113229143228151	-0.23950234103594653	616.525	134.22	CC1=CC=C(C=C1)C(C)C	0.0	86	0	0	0	1	10	0	0	54	0	-0.0590419921968874	0.06258061634910227	0.0590419921968874	0.06258061634910227	-0.78	82.56075857943272	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0.4	0.9776065316917295	0.5007656039871576	0.006187928315720444	0.21044112999522535	0.9344983177788101	0.28069704393583034	2.39459449577159	3.118420000000002	45.26800000000003	150.495	224.62030798091735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157.863	7.367	0.953
7644	0.5900433106182268	-0.35771034977093924	0.03208678344767354	-0.4781432609237941	-1.0923007705696002	0.38987527720932413	-1.7573921982426703	0.2472630521593654	1.016332861789827	1.835762896302553	-0.48427510157295955	2.6971438479136354	602.208	162.18	COC(=O)C=CC1=CC=CC=C1	26.3	167	0	0	2	3	12	0	1	62	2	-0.4658510468013156	0.32998507542374794	0.32998507542374794	0.4658510468013156	-1.5699999999999998	85.52634087612786	1	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0.1	0.9961286777269883	0.7594163439959355	0.006651631733126729	0.087907095332981	0.9142094324745439	0.017710763402048132	3.106469571567639	1.8728	47.492000000000026	155.665	216.88921524411302	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	160.229	4.564	0.972
8417	0.6932357968079973	1.6525315651894104	1.4377121200928642	-1.8089847791031428	2.050505172392989	-0.0916011430470861	0.4652463124897874	-0.11184799214325301	-2.012024320246565	0.8442588430490713	1.2381771942648698	0.04846365084432213	696.604	206.19	COC1=C(C=C2C(=C1)C=CC(=O)O2)OC	44.8	274	0	0	4	2	15	0	0	78	4	-0.49284232520965177	0.3356925756097369	0.3356925756097369	0.49284232520965177	-1.97	100.08608626477006	2	0	0	1	4	0	0	0	0	0	2	1	1	0	0	0	0.18181818181818182	0.9609779704531597	0.3988185534092668	0.0015315221421381142	0.27662490904422543	0.7272413972784803	0.037183373810711615	2.888086634196587	1.8101999999999996	55.58800000000002	177.467	238.47839690279486	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	1	0	0	183.596	6.130	0.967
8434	-0.9622724225034262	0.23108023958832855	-2.0980384193650115	-0.20438189484213545	-1.1099405733995475	-1.9448434573169582	-0.6839969058938181	-1.2768423960150315	-0.6422181941084882	-0.26617204893066826	1.4965496151300393	0.598060151404216	594.924	166.17	CCOC(=O)C1=CC=C(C=C1)O	46.5	148	0	1	3	3	12	0	0	64	3	-0.5079661787854334	0.3376117519092107	0.3376117519092107	0.5079661787854334	-1.51	84.73190580423878	1	0	0	0	3	1	0	0	0	0	1	1	0	0	0	0	0.2222222222222222	0.9917520892510306	0.6640655145185199	0.005529161785362184	0.12817095406610518	0.9026504117556007	0.0919760697803553	2.78979343874408	1.5688999999999997	44.06330000000003	153.561	217.5025752445851	1	1	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	159.639	6.077	0.962
8499	0.5549558245733968	2.5513189864391066	0.7632022492316324	-1.2050702250761451	0.5269473559743876	0.4609945065511374	-1.505363117406078	0.7173924216991698	1.4417764736509395	-0.5650111060862482	0.511848510570134	1.268162462508517	594.924	166.17	COC1=CC=C(C=C1)C(=O)OC	35.5	148	0	0	3	3	12	0	0	64	3	-0.4967677521551968	0.3373460538390451	0.3373460538390451	0.4967677521551968	-1.51	84.9645470234224	1	0	0	0	3	0	0	0	0	0	1	1	0	0	0	0	0.2222222222222222	0.9917851878795395	0.6651253417899226	0.005099905389872223	0.12791458518381216	0.8769335020890792	0.03863875689019372	2.8476317394262263	1.4818	44.33350000000002	153.663	218.106690596553	1	1	0	0	2	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	6	0	0	0	0	159.024	5.361	0.966
8629	2.6547473915729394	0.454241693153629	2.083298219912564	-0.03277175417447161	0.9029878540835266	-0.22254118939294512	-4.84411384209013	-2.30073829515592	-1.1617648656938668	-1.7522170364821295	-1.578051110635957	-4.134067269764151	1614.329	566.3	C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O	292.0	964	0	9	17	9	36	9	0	206	21	-0.393566513612445	0.4830582396590093	0.393566513612445	0.4830582396590093	-1.3800000000000006	233.89794393471354	3	0	0	3	19	9	0	2	0	2	1	0	1	0	2	2	0.7333333333333333	0.9950625352165239	0.7344908052349225	0.0005765696929729083	0.09924994210811511	0.9811897472132908	0.1422276884496448	5.612081692232979	-4.793699999999996	108.78610000000003	417.448	567.8037083331157	0	0	6	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	34	0	0	0	0	458.902	41.454	0.910
8635	-0.8438087888802693	1.5637308425534047	-0.06161606659773609	-2.7346605769429684	-0.9655034089643061	0.5728612210840657	-1.3376901727181505	0.2851855174389325	1.3739899133843279	-0.3716661511419066	-0.35136694384822725	0.6430441709024574	541.663	151.16	COC(=O)C1=CC=CC=C1N	52.3	147	0	1	3	2	11	0	0	58	3	-0.46536187903986576	0.33945273551450905	0.33945273551450905	0.46536187903986576	-1.51	77.53709314084051	1	0	0	0	3	2	0	0	0	0	1	1	0	0	0	0	0.125	0.9608035286128668	0.3973336860587306	0.003096892343653755	0.27723019208784605	0.7297071609119021	0.051033321095634326	2.375293459993825	1.0554	42.19390000000001	139.512	203.834868944383	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	4	3	0	0	0	0	144.694	5.182	0.964
8658	-0.8608382502424482	0.019545909625416538	0.13397347933275108	-2.129466829626085	-0.1401532706938685	-0.41680344268850106	-0.9889897409165351	0.629959511003885	-0.6571030107341503	2.5100169867652267	-0.9194177184112426	0.5624384182676888	493.372	136.15	COC1=CC=CC=C1C=O	26.3	112	0	0	2	2	10	0	0	52	2	-0.49601269299811873	0.15327621605336197	0.15327621605336197	0.49601269299811873	-1.31	70.67611867918332	1	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0.125	0.9060341932448557	0.26488205750949934	0.002202188551514033	0.4232044903721412	0.5821031288140124	0.0403653412613964	2.1446887035499858	1.5076999999999998	38.38150000000001	127.550	178.7814870155509	1	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	3	0	0	0	0	131.459	3.909	0.970
