acceptor	enzyme	reaction
1-Thio-S-(16-hexadecanoic acid)-N-acetyl-D-glucosamine	At_84A1	1
1-Thio-S-(16-hexadecanoic acid)-N-acetyl-D-glucosamine	At_84B1	0
1-Thio-S-(16-hexadecanoic acid)-N-acetyl-D-glucosamine	At_84B2	0
1-Thio-S-(16-hexadecanoic acid)-N-acetyl-D-glucosamine	At_75B1	1
1-Thio-S-(16-hexadecanoic acid)-N-acetyl-D-glucosamine	At_75D1	0
1-Thio-S-(16-hexadecanoic acid)-N-acetyl-D-glucosamine	At_74F1	0
1-Thio-S-(16-hexadecanoic acid)-N-acetyl-D-glucosamine	At_74F2	1
1-Thio-S-(16-hexadecanoic acid)-N-acetyl-D-glucosamine	At_74B1	0
1-Thio-S-(16-hexadecanoic acid)-N-acetyl-D-glucosamine	At_76E4	0
1-Thio-S-(16-hexadecanoic acid)-N-acetyl-D-glucosamine	At_76E1	0
1-Thio-S-(16-hexadecanoic acid)-N-acetyl-D-glucosamine	At_76E2	0
1-Thio-S-(16-hexadecanoic acid)-N-acetyl-D-glucosamine	At_76E12	0
1-Thio-S-(16-hexadecanoic acid)-N-acetyl-D-glucosamine	At_76E11	0
1-Thio-S-(16-hexadecanoic acid)-N-acetyl-D-glucosamine	At_85A5	0
1-Thio-S-(16-hexadecanoic acid)-N-acetyl-D-glucosamine	At_85A4	0
1-Thio-S-(16-hexadecanoic acid)-N-acetyl-D-glucosamine	At_78D2	0
1-Thio-S-(16-hexadecanoic acid)-N-acetyl-D-glucosamine	At_78D1	0
1-Thio-S-(16-hexadecanoic acid)-N-acetyl-D-glucosamine	VVGT1	0
1-Thio-S-cyanomethyl-N-acetyl-D-lactosamine 	At_71C1	0
1-Thio-S-cyanomethyl-N-acetyl-D-lactosamine 	At_71C2	0
1-Thio-S-cyanomethyl-N-acetyl-D-lactosamine 	At_71C3	0
1-Thio-S-cyanomethyl-N-acetyl-D-lactosamine 	At_71C4	0
1-Thio-S-cyanomethyl-N-acetyl-D-lactosamine 	At_71C5	0
1-Thio-S-cyanomethyl-N-acetyl-D-lactosamine 	At_71B8	0
1-Thio-S-cyanomethyl-N-acetyl-D-lactosamine 	At_71B6	0
1-Thio-S-cyanomethyl-N-acetyl-D-lactosamine 	At_71B5	0
1-Thio-S-cyanomethyl-N-acetyl-D-lactosamine 	At_71B1	0
1-Thio-S-cyanomethyl-N-acetyl-D-lactosamine 	At_88A1	0
1-Thio-S-cyanomethyl-N-acetyl-D-lactosamine 	At_72E2	0
1-Thio-S-cyanomethyl-N-acetyl-D-lactosamine 	At_72E3	0
1-Thio-S-cyanomethyl-N-acetyl-D-lactosamine 	At_72E1	0
1-Thio-S-cyanomethyl-N-acetyl-D-lactosamine 	At_72D1	0
1-Thio-S-cyanomethyl-N-acetyl-D-lactosamine 	At_72C1	0
1-Thio-S-cyanomethyl-N-acetyl-D-lactosamine 	At_72B3	0
1-Thio-S-cyanomethyl-N-acetyl-D-lactosamine 	At_73C3	0
1-Thio-S-cyanomethyl-N-acetyl-D-lactosamine 	At_73C4	0
1-Thio-S-cyanomethyl-N-acetyl-D-lactosamine 	At_73C5	0
1-Thio-S-cyanomethyl-N-acetyl-D-lactosamine 	At_73C6	0
1-Thio-S-cyanomethyl-N-acetyl-D-lactosamine 	At_73C1	0
1-Thio-S-cyanomethyl-N-acetyl-D-lactosamine 	At_73B2	0
1-Thio-S-cyanomethyl-N-acetyl-D-lactosamine 	At_73B3	0
1-Thio-S-cyanomethyl-N-acetyl-D-lactosamine 	At_73B4	0
1-Thio-S-cyanomethyl-N-acetyl-D-lactosamine 	At_73B5	0
1-Thio-S-cyanomethyl-N-acetyl-D-lactosamine 	At_73B1	0
1-Thio-S-cyanomethyl-N-acetyl-D-lactosamine 	At_89B1	0
1-Thio-S-cyanomethyl-N-acetyl-D-lactosamine 	At_89C1	0
1-Thio-S-cyanomethyl-N-acetyl-D-lactosamine 	At_84A3	0
1-Thio-S-cyanomethyl-N-acetyl-D-lactosamine 	At_84A4	0
1-Thio-S-cyanomethyl-N-acetyl-D-lactosamine 	At_84A2	0
1-Thio-S-cyanomethyl-N-acetyl-D-lactosamine 	At_84A1	0
1-Thio-S-cyanomethyl-N-acetyl-D-lactosamine 	At_84B1	0
1-Thio-S-cyanomethyl-N-acetyl-D-lactosamine 	At_84B2	0
1-Thio-S-cyanomethyl-N-acetyl-D-lactosamine 	At_75B1	0
1-Thio-S-cyanomethyl-N-acetyl-D-lactosamine 	At_75D1	0
1-Thio-S-cyanomethyl-N-acetyl-D-lactosamine 	At_74F1	0
1-Thio-S-cyanomethyl-N-acetyl-D-lactosamine 	At_74F2	0
1-Thio-S-cyanomethyl-N-acetyl-D-lactosamine 	At_74B1	0
1-Thio-S-cyanomethyl-N-acetyl-D-lactosamine 	At_76E4	0
1-Thio-S-cyanomethyl-N-acetyl-D-lactosamine 	At_76E1	0
1-Thio-S-cyanomethyl-N-acetyl-D-lactosamine 	At_76E2	0
1-Thio-S-cyanomethyl-N-acetyl-D-lactosamine 	At_76E12	0
1-Thio-S-cyanomethyl-N-acetyl-D-lactosamine 	At_76E11	0
1-Thio-S-cyanomethyl-N-acetyl-D-lactosamine 	At_85A5	0
1-Thio-S-cyanomethyl-N-acetyl-D-lactosamine 	At_85A4	0
1-Thio-S-cyanomethyl-N-acetyl-D-lactosamine 	At_78D2	0
1-Thio-S-cyanomethyl-N-acetyl-D-lactosamine 	At_78D1	0
1-Thio-S-cyanomethyl-N-acetyl-D-lactosamine 	VVGT1	0
MUGlcNAc	At_71C1	0
MUGlcNAc	At_71C2	0
MUGlcNAc	At_71C3	0
MUGlcNAc	At_71C4	0
MUGlcNAc	At_71C5	0
MUGlcNAc	At_71B8	0
MUGlcNAc	At_71B6	0
MUGlcNAc	At_71B5	0
MUGlcNAc	At_71B1	0
MUGlcNAc	At_88A1	0
MUGlcNAc	At_72E2	0
MUGlcNAc	At_72E3	0
MUGlcNAc	At_72E1	0
MUGlcNAc	At_72D1	0
MUGlcNAc	At_72C1	0
MUGlcNAc	At_72B3	0
MUGlcNAc	At_73C3	0
MUGlcNAc	At_73C4	0
MUGlcNAc	At_73C5	0
MUGlcNAc	At_73C6	0
MUGlcNAc	At_73C1	0
MUGlcNAc	At_73B2	0.5
MUGlcNAc	At_73B3	0
MUGlcNAc	At_73B4	0
MUGlcNAc	At_73B5	0
MUGlcNAc	At_73B1	0
MUGlcNAc	At_89B1	0
MUGlcNAc	At_89C1	0
MUGlcNAc	At_84A3	0
MUGlcNAc	At_84A4	0
MUGlcNAc	At_84A2	0
MUGlcNAc	At_84A1	0
MUGlcNAc	At_84B1	0
MUGlcNAc	At_84B2	0
MUGlcNAc	At_75B1	0
MUGlcNAc	At_75D1	0
MUGlcNAc	At_74F1	0
MUGlcNAc	At_74F2	0
MUGlcNAc	At_74B1	0
MUGlcNAc	At_76E4	0
MUGlcNAc	At_76E1	0
MUGlcNAc	At_76E2	0
MUGlcNAc	At_76E12	0
MUGlcNAc	At_76E11	0
MUGlcNAc	At_85A5	0
MUGlcNAc	At_85A4	0
MUGlcNAc	At_78D2	0
MUGlcNAc	At_78D1	0
MUGlcNAc	VVGT1	0
Trans-dihydroquercetin (DHQ)	At_71C1	1
Trans-dihydroquercetin (DHQ)	At_71C2	0
Trans-dihydroquercetin (DHQ)	At_71C3	1
Trans-dihydroquercetin (DHQ)	At_71C4	1
Trans-dihydroquercetin (DHQ)	At_71C5	0
Trans-dihydroquercetin (DHQ)	At_71B8	0
Trans-dihydroquercetin (DHQ)	At_71B6	1
Trans-dihydroquercetin (DHQ)	At_71B5	1
Trans-dihydroquercetin (DHQ)	At_71B1	1
Trans-dihydroquercetin (DHQ)	At_88A1	1
Trans-dihydroquercetin (DHQ)	At_72E2	0
Trans-dihydroquercetin (DHQ)	At_72E3	0
Trans-dihydroquercetin (DHQ)	At_72E1	0
Trans-dihydroquercetin (DHQ)	At_72D1	1
Trans-dihydroquercetin (DHQ)	At_72C1	0
Trans-dihydroquercetin (DHQ)	At_72B3	0
Trans-dihydroquercetin (DHQ)	At_73C3	1
Trans-dihydroquercetin (DHQ)	At_73C4	0
Trans-dihydroquercetin (DHQ)	At_73C5	1
Trans-dihydroquercetin (DHQ)	At_73C6	1
Trans-dihydroquercetin (DHQ)	At_73C1	1
Trans-dihydroquercetin (DHQ)	At_73C7	0
Trans-dihydroquercetin (DHQ)	At_73B2	0
Trans-dihydroquercetin (DHQ)	At_73B3	1
Trans-dihydroquercetin (DHQ)	At_73B4	1
Trans-dihydroquercetin (DHQ)	At_73B5	1
Trans-dihydroquercetin (DHQ)	At_73B1	1
Trans-dihydroquercetin (DHQ)	At_89B1	0
Trans-dihydroquercetin (DHQ)	At_89C1	0
Trans-dihydroquercetin (DHQ)	At_84A3	0
Trans-dihydroquercetin (DHQ)	At_84A4	1
Trans-dihydroquercetin (DHQ)	At_84A2	1
Trans-dihydroquercetin (DHQ)	At_84A1	1
Trans-dihydroquercetin (DHQ)	At_84B1	1
Trans-dihydroquercetin (DHQ)	At_84B2	0
Trans-dihydroquercetin (DHQ)	At_75B1	1
Trans-dihydroquercetin (DHQ)	At_75D1	0
Trans-dihydroquercetin (DHQ)	At_74F1	0
Trans-dihydroquercetin (DHQ)	At_74F2	0
Trans-dihydroquercetin (DHQ)	At_74B1	1
Trans-dihydroquercetin (DHQ)	At_76E5	0.5
Trans-dihydroquercetin (DHQ)	At_76E4	0
Trans-dihydroquercetin (DHQ)	At_76E1	0
Trans-dihydroquercetin (DHQ)	At_76E2	0
Trans-dihydroquercetin (DHQ)	At_76E12	0.5
Trans-dihydroquercetin (DHQ)	At_76E11	0
Trans-dihydroquercetin (DHQ)	At_76C4	0
Trans-dihydroquercetin (DHQ)	At_85A5	0
Trans-dihydroquercetin (DHQ)	At_85A4	0
Trans-dihydroquercetin (DHQ)	At_78D2	1
Trans-dihydroquercetin (DHQ)	At_78D1	0
Trans-dihydroquercetin (DHQ)	VVGT1	1
Cyanidin chloride (CYN)	VVGT1	1
Vancomycin	At_71C1	0
Vancomycin	At_71C2	0
Vancomycin	At_71C3	0
Vancomycin	At_71C4	0
Vancomycin	At_71C5	0
Vancomycin	At_71B8	0
Vancomycin	At_71B6	0
Vancomycin	At_71B5	0
Vancomycin	At_71B1	0
Vancomycin	At_88A1	0
Vancomycin	At_72E2	0
Vancomycin	At_72E3	0
Vancomycin	At_72E1	0
Vancomycin	At_72D1	0
Vancomycin	At_72C1	0
Vancomycin	At_72B3	0
Vancomycin	At_73C3	0
Vancomycin	At_73C4	0
Vancomycin	At_73C5	0
Vancomycin	At_73C6	0
Vancomycin	At_73C1	0
Vancomycin	At_73B2	0
Vancomycin	At_73B3	0
Vancomycin	At_73B4	0
Vancomycin	At_73B5	0
Vancomycin	At_73B1	0
Vancomycin	At_89B1	0
Vancomycin	At_89C1	0
Vancomycin	At_84A3	0
Vancomycin	At_84A4	0
Vancomycin	At_84A2	0
Vancomycin	At_84A1	0
Vancomycin	At_84B1	0
Vancomycin	At_84B2	0
Vancomycin	At_75B1	0
Vancomycin	At_75D1	0
Vancomycin	At_74F1	0
Vancomycin	At_74F2	0
Vancomycin	At_74B1	0
Vancomycin	At_76E4	0
Vancomycin	At_76E1	0
Vancomycin	At_76E2	0
Vancomycin	At_76E12	0
Vancomycin	At_76E11	0
Vancomycin	At_85A5	0
Vancomycin	At_85A4	0
Vancomycin	At_78D2	0
Vancomycin	At_78D1	0
Vancomycin	VVGT1	0
Novobiocin	At_71C1	0
Novobiocin	At_71C2	0
Novobiocin	At_71C3	0.5
Novobiocin	At_71C4	0
Novobiocin	At_71C5	0
Novobiocin	At_71B8	1
Novobiocin	At_71B6	0.5
Novobiocin	At_71B5	0
Novobiocin	At_71B1	1
Novobiocin	At_88A1	1
Novobiocin	At_72E2	0
Novobiocin	At_72E3	0
Novobiocin	At_72E1	0
Novobiocin	At_72D1	0.5
Novobiocin	At_72C1	0
Novobiocin	At_72B3	0
Novobiocin	At_73C3	1
Novobiocin	At_73C4	0
Novobiocin	At_73C5	1
Novobiocin	At_73C6	1
Novobiocin	At_73C1	1
Novobiocin	At_73C7	0
Novobiocin	At_73B2	0
Novobiocin	At_73B3	1
Novobiocin	At_73B4	1
Novobiocin	At_73B5	0.5
Novobiocin	At_73B1	0
Novobiocin	At_89B1	1
Novobiocin	At_89C1	0
Novobiocin	At_84A3	0
Novobiocin	At_84A4	0
Novobiocin	At_84A2	0
Novobiocin	At_84A1	0
Novobiocin	At_84B1	0
Novobiocin	At_84B2	0.5
Novobiocin	At_75B1	0
Novobiocin	At_75D1	0
Novobiocin	At_74F1	0
Novobiocin	At_74F2	0
Novobiocin	At_74B1	0
Novobiocin	At_76E5	0
Novobiocin	At_76E4	0
Novobiocin	At_76E1	1
Novobiocin	At_76E2	0
Novobiocin	At_76E12	0
Novobiocin	At_76E11	0
Novobiocin	At_76C4	0
Novobiocin	At_85A5	0
Novobiocin	At_85A4	0
Novobiocin	At_78D2	1
Novobiocin	At_78D1	0
Novobiocin	VVGT1	0
Coumermycin A1	At_71C1	0
Coumermycin A1	At_71C2	0
Coumermycin A1	At_71C3	0
Coumermycin A1	At_71C4	0
Coumermycin A1	At_71C5	0
Coumermycin A1	At_71B8	0
Coumermycin A1	At_71B6	0
Coumermycin A1	At_71B5	0
Coumermycin A1	At_71B1	0
Coumermycin A1	At_88A1	0
Coumermycin A1	At_72E2	0
Coumermycin A1	At_72E3	0
Coumermycin A1	At_72E1	0.5
Coumermycin A1	At_72D1	0
Coumermycin A1	At_72C1	0
Coumermycin A1	At_72B3	0
Coumermycin A1	At_73C3	0
Coumermycin A1	At_73C4	0
Coumermycin A1	At_73C5	0
Coumermycin A1	At_73C6	0
Coumermycin A1	At_73C1	0
Coumermycin A1	At_73C7	0
Coumermycin A1	At_73B2	0
Coumermycin A1	At_73B3	0
Coumermycin A1	At_73B4	0
Coumermycin A1	At_73B5	0
Coumermycin A1	At_73B1	0
Coumermycin A1	At_89B1	0
Coumermycin A1	At_89C1	0
Coumermycin A1	At_84A3	0
Coumermycin A1	At_84A4	0
Coumermycin A1	At_84A2	0
Coumermycin A1	At_84A1	0
Coumermycin A1	At_84B1	0
Coumermycin A1	At_84B2	0
Coumermycin A1	At_75B1	0
Coumermycin A1	At_75D1	0
Coumermycin A1	At_74F1	0
Coumermycin A1	At_74F2	0
Coumermycin A1	At_74B1	0
Coumermycin A1	At_76E5	0
Coumermycin A1	At_76E4	0
Coumermycin A1	At_76E1	0
Coumermycin A1	At_76E2	0
Coumermycin A1	At_76E12	0
Coumermycin A1	At_76E11	0
Coumermycin A1	At_76C4	0
Coumermycin A1	At_85A5	0
Coumermycin A1	At_85A4	0
Coumermycin A1	At_78D2	0.5
Coumermycin A1	At_78D1	0
Coumermycin A1	VVGT1	0
7-hydroxycoumerin 3-carboxylic acid	At_71C1	0
7-hydroxycoumerin 3-carboxylic acid	At_71C2	0
7-hydroxycoumerin 3-carboxylic acid	At_71C3	0
7-hydroxycoumerin 3-carboxylic acid	At_71C4	0
7-hydroxycoumerin 3-carboxylic acid	At_71C5	0
7-hydroxycoumerin 3-carboxylic acid	At_71B8	0
7-hydroxycoumerin 3-carboxylic acid	At_71B6	0
7-hydroxycoumerin 3-carboxylic acid	At_71B5	0
7-hydroxycoumerin 3-carboxylic acid	At_71B1	0
7-hydroxycoumerin 3-carboxylic acid	At_88A1	0
7-hydroxycoumerin 3-carboxylic acid	At_72E2	0
7-hydroxycoumerin 3-carboxylic acid	At_72E3	0
7-hydroxycoumerin 3-carboxylic acid	At_72E1	0
7-hydroxycoumerin 3-carboxylic acid	At_72D1	0
7-hydroxycoumerin 3-carboxylic acid	At_72C1	0
7-hydroxycoumerin 3-carboxylic acid	At_72B3	0
7-hydroxycoumerin 3-carboxylic acid	At_73C3	0
7-hydroxycoumerin 3-carboxylic acid	At_73C4	0
7-hydroxycoumerin 3-carboxylic acid	At_73C5	0
7-hydroxycoumerin 3-carboxylic acid	At_73C6	0
7-hydroxycoumerin 3-carboxylic acid	At_73C1	0
7-hydroxycoumerin 3-carboxylic acid	At_73C7	0
7-hydroxycoumerin 3-carboxylic acid	At_73B2	0.5
7-hydroxycoumerin 3-carboxylic acid	At_73B3	0
7-hydroxycoumerin 3-carboxylic acid	At_73B4	1
7-hydroxycoumerin 3-carboxylic acid	At_73B5	0
7-hydroxycoumerin 3-carboxylic acid	At_73B1	0
7-hydroxycoumerin 3-carboxylic acid	At_89B1	0
7-hydroxycoumerin 3-carboxylic acid	At_89C1	0
7-hydroxycoumerin 3-carboxylic acid	At_84A3	0
7-hydroxycoumerin 3-carboxylic acid	At_84A4	1
7-hydroxycoumerin 3-carboxylic acid	At_84A2	1
7-hydroxycoumerin 3-carboxylic acid	At_84A1	1
7-hydroxycoumerin 3-carboxylic acid	At_84B1	0
7-hydroxycoumerin 3-carboxylic acid	At_84B2	0
7-hydroxycoumerin 3-carboxylic acid	At_75B1	1
7-hydroxycoumerin 3-carboxylic acid	At_75D1	0
7-hydroxycoumerin 3-carboxylic acid	At_74F1	0
7-hydroxycoumerin 3-carboxylic acid	At_74F2	1
7-hydroxycoumerin 3-carboxylic acid	At_74B1	0
7-hydroxycoumerin 3-carboxylic acid	At_76E5	0
7-hydroxycoumerin 3-carboxylic acid	At_76E4	0
7-hydroxycoumerin 3-carboxylic acid	At_76E1	0
7-hydroxycoumerin 3-carboxylic acid	At_76E2	0
7-hydroxycoumerin 3-carboxylic acid	At_76E12	0
7-hydroxycoumerin 3-carboxylic acid	At_76E11	0
7-hydroxycoumerin 3-carboxylic acid	At_76C4	0
7-hydroxycoumerin 3-carboxylic acid	At_85A5	0
7-hydroxycoumerin 3-carboxylic acid	At_85A4	0
7-hydroxycoumerin 3-carboxylic acid	At_78D2	0
7-hydroxycoumerin 3-carboxylic acid	At_78D1	0
7-hydroxycoumerin 3-carboxylic acid	VVGT1	0.5
7-hydroxycoumerin 4-acetic acid	At_71C1	0
7-hydroxycoumerin 4-acetic acid	At_71C2	0.5
7-hydroxycoumerin 4-acetic acid	At_71C3	0
7-hydroxycoumerin 4-acetic acid	At_71C4	0
7-hydroxycoumerin 4-acetic acid	At_71C5	0.5
7-hydroxycoumerin 4-acetic acid	At_71B8	0
7-hydroxycoumerin 4-acetic acid	At_71B6	0
7-hydroxycoumerin 4-acetic acid	At_71B5	0
7-hydroxycoumerin 4-acetic acid	At_71B1	1
7-hydroxycoumerin 4-acetic acid	At_88A1	0
7-hydroxycoumerin 4-acetic acid	At_72E2	0
7-hydroxycoumerin 4-acetic acid	At_72E3	0
7-hydroxycoumerin 4-acetic acid	At_72E1	0
7-hydroxycoumerin 4-acetic acid	At_72D1	0
7-hydroxycoumerin 4-acetic acid	At_72C1	0
7-hydroxycoumerin 4-acetic acid	At_72B3	1
7-hydroxycoumerin 4-acetic acid	At_73C3	0
7-hydroxycoumerin 4-acetic acid	At_73C4	0
7-hydroxycoumerin 4-acetic acid	At_73C5	0
7-hydroxycoumerin 4-acetic acid	At_73C6	0
7-hydroxycoumerin 4-acetic acid	At_73C1	1
7-hydroxycoumerin 4-acetic acid	At_73C7	0
7-hydroxycoumerin 4-acetic acid	At_73B2	0.5
7-hydroxycoumerin 4-acetic acid	At_73B3	0
7-hydroxycoumerin 4-acetic acid	At_73B4	0
7-hydroxycoumerin 4-acetic acid	At_73B5	1
7-hydroxycoumerin 4-acetic acid	At_73B1	0
7-hydroxycoumerin 4-acetic acid	At_89B1	0
7-hydroxycoumerin 4-acetic acid	At_89C1	0
7-hydroxycoumerin 4-acetic acid	At_84A3	0
7-hydroxycoumerin 4-acetic acid	At_84A4	0
7-hydroxycoumerin 4-acetic acid	At_84A2	0
7-hydroxycoumerin 4-acetic acid	At_84A1	0
7-hydroxycoumerin 4-acetic acid	At_84B1	0
7-hydroxycoumerin 4-acetic acid	At_84B2	0
7-hydroxycoumerin 4-acetic acid	At_75B1	0
7-hydroxycoumerin 4-acetic acid	At_75D1	0.5
7-hydroxycoumerin 4-acetic acid	At_74F1	0
7-hydroxycoumerin 4-acetic acid	At_74F2	0
7-hydroxycoumerin 4-acetic acid	At_74B1	0.5
7-hydroxycoumerin 4-acetic acid	At_76E5	0
7-hydroxycoumerin 4-acetic acid	At_76E4	0
7-hydroxycoumerin 4-acetic acid	At_76E1	0
7-hydroxycoumerin 4-acetic acid	At_76E2	0
7-hydroxycoumerin 4-acetic acid	At_76E12	1
7-hydroxycoumerin 4-acetic acid	At_76E11	0
7-hydroxycoumerin 4-acetic acid	At_76C4	0
7-hydroxycoumerin 4-acetic acid	At_85A5	0
7-hydroxycoumerin 4-acetic acid	At_85A4	0
7-hydroxycoumerin 4-acetic acid	At_78D2	0
7-hydroxycoumerin 4-acetic acid	At_78D1	0
7-hydroxycoumerin 4-acetic acid	VVGT1	0.5
Chloramphenicol	At_71C1	0
Chloramphenicol	At_71C2	0
Chloramphenicol	At_71C3	0
Chloramphenicol	At_71C4	0
Chloramphenicol	At_71C5	0
Chloramphenicol	At_71B8	0
Chloramphenicol	At_71B6	0
Chloramphenicol	At_71B5	0
Chloramphenicol	At_71B1	0
Chloramphenicol	At_88A1	0
Chloramphenicol	At_72E2	0
Chloramphenicol	At_72E3	0
Chloramphenicol	At_72E1	0
Chloramphenicol	At_72D1	0
Chloramphenicol	At_72C1	0
Chloramphenicol	At_72B3	0
Chloramphenicol	At_73C3	0
Chloramphenicol	At_73C4	0
Chloramphenicol	At_73C5	0.5
Chloramphenicol	At_73C6	0.5
Chloramphenicol	At_73C1	0
Chloramphenicol	At_73B2	0
Chloramphenicol	At_73B3	0
Chloramphenicol	At_73B4	0
Chloramphenicol	At_73B5	0
Chloramphenicol	At_73B1	0
Chloramphenicol	At_89B1	0
Chloramphenicol	At_89C1	0
Chloramphenicol	At_84A3	0
Chloramphenicol	At_84A4	0
Chloramphenicol	At_84A2	0
Chloramphenicol	At_84A1	0
Chloramphenicol	At_84B1	0
Chloramphenicol	At_84B2	0
Chloramphenicol	At_75B1	0
Chloramphenicol	At_75D1	0
Chloramphenicol	At_74F1	0
Chloramphenicol	At_74F2	0
Chloramphenicol	At_74B1	0
Chloramphenicol	At_76E4	0
Chloramphenicol	At_76E1	0
Chloramphenicol	At_76E2	0
Chloramphenicol	At_76E12	0
Chloramphenicol	At_76E11	0
Chloramphenicol	At_85A5	0
Chloramphenicol	At_85A4	0
Chloramphenicol	At_78D2	0
Chloramphenicol	At_78D1	0
Chloramphenicol	VVGT1	0
Kanamycin	At_71C1	0
Kanamycin	At_71C2	0
Kanamycin	At_71C3	0
Kanamycin	At_71C4	0
Kanamycin	At_71C5	0
Kanamycin	At_71B8	0
Kanamycin	At_71B6	0
Kanamycin	At_71B5	0
Kanamycin	At_71B1	0
Kanamycin	At_88A1	0
Kanamycin	At_72E2	0
Kanamycin	At_72E3	0
Kanamycin	At_72E1	0
Kanamycin	At_72D1	0
Kanamycin	At_72C1	0
Kanamycin	At_72B3	0
Kanamycin	At_73C3	0
Kanamycin	At_73C4	0
Kanamycin	At_73C5	0
Kanamycin	At_73C6	0
Kanamycin	At_73C1	0
Kanamycin	At_73B2	0
Kanamycin	At_73B3	0
Kanamycin	At_73B4	0
Kanamycin	At_73B5	0
Kanamycin	At_73B1	0
Kanamycin	At_89B1	0
Kanamycin	At_89C1	0
Kanamycin	At_84A3	0
Kanamycin	At_84A4	0
Kanamycin	At_84A2	0
Kanamycin	At_84A1	0
Kanamycin	At_84B1	0
Kanamycin	At_84B2	0
Kanamycin	At_75B1	0
Kanamycin	At_75D1	0
Kanamycin	At_74F1	0
Kanamycin	At_74F2	0
Kanamycin	At_74B1	0
Kanamycin	At_76E4	0
Kanamycin	At_76E1	0
Kanamycin	At_76E2	0
Kanamycin	At_76E12	0
Kanamycin	At_76E11	0
Kanamycin	At_85A5	0
Kanamycin	At_85A4	0
Kanamycin	At_78D2	0
Kanamycin	At_78D1	0
Kanamycin	VVGT1	0
Carbencillin disodium salt	At_71C1	0
Carbencillin disodium salt	At_71C2	0
Carbencillin disodium salt	At_71C3	0
Carbencillin disodium salt	At_71C4	0
Carbencillin disodium salt	At_71C5	0
Carbencillin disodium salt	At_71B8	0
Carbencillin disodium salt	At_71B6	0
Carbencillin disodium salt	At_71B5	0
Carbencillin disodium salt	At_71B1	0
Carbencillin disodium salt	At_88A1	0
Carbencillin disodium salt	At_72E2	0
Carbencillin disodium salt	At_72E3	0
Carbencillin disodium salt	At_72E1	0
Carbencillin disodium salt	At_72D1	0
Carbencillin disodium salt	At_72C1	0
Carbencillin disodium salt	At_72B3	0
Carbencillin disodium salt	At_73C3	0
Carbencillin disodium salt	At_73C4	0
Carbencillin disodium salt	At_73C5	0
Carbencillin disodium salt	At_73C6	0
Carbencillin disodium salt	At_73C1	0
Carbencillin disodium salt	At_73B2	0
Carbencillin disodium salt	At_73B3	0
Carbencillin disodium salt	At_73B4	0
Carbencillin disodium salt	At_73B5	0
Carbencillin disodium salt	At_73B1	0
Carbencillin disodium salt	At_89B1	0
Carbencillin disodium salt	At_89C1	0
Carbencillin disodium salt	At_84A3	0
Carbencillin disodium salt	At_84A4	0
Carbencillin disodium salt	At_84A2	0
Carbencillin disodium salt	At_84A1	0
Carbencillin disodium salt	At_84B1	0
Carbencillin disodium salt	At_84B2	0
Carbencillin disodium salt	At_75B1	0
Carbencillin disodium salt	At_75D1	0
Carbencillin disodium salt	At_74F1	0
Carbencillin disodium salt	At_74F2	0
Carbencillin disodium salt	At_74B1	0
Carbencillin disodium salt	At_76E4	0
Carbencillin disodium salt	At_76E1	0
Carbencillin disodium salt	At_76E2	0
Carbencillin disodium salt	At_76E12	0
Carbencillin disodium salt	At_76E11	0
Carbencillin disodium salt	At_85A5	0
Carbencillin disodium salt	At_85A4	0
Carbencillin disodium salt	At_78D2	0
Carbencillin disodium salt	At_78D1	0
Carbencillin disodium salt	VVGT1	0
β-GlcOBn	At_71C1	0
β-GlcOBn	At_71C2	0
β-GlcOBn	At_71C3	0
β-GlcOBn	At_71C4	0
β-GlcOBn	At_71C5	0
β-GlcOBn	At_71B8	0
β-GlcOBn	At_71B6	0
β-GlcOBn	At_71B5	0
β-GlcOBn	At_71B1	0
β-GlcOBn	At_88A1	0
β-GlcOBn	At_72E2	0
β-GlcOBn	At_72E3	0
β-GlcOBn	At_72E1	0
β-GlcOBn	At_72D1	0
β-GlcOBn	At_72C1	0
β-GlcOBn	At_72B3	0
β-GlcOBn	At_73C3	0
β-GlcOBn	At_73C4	0
β-GlcOBn	At_73C5	0
β-GlcOBn	At_73C6	0
β-GlcOBn	At_73C1	0
β-GlcOBn	At_73B2	0
β-GlcOBn	At_73B3	0
β-GlcOBn	At_73B4	0
β-GlcOBn	At_73B5	0
β-GlcOBn	At_73B1	0
β-GlcOBn	At_89B1	0
β-GlcOBn	At_89C1	0
β-GlcOBn	At_84A3	0
β-GlcOBn	At_84A4	0
β-GlcOBn	At_84A2	0
β-GlcOBn	At_84A1	0
β-GlcOBn	At_84B1	0
β-GlcOBn	At_84B2	0
β-GlcOBn	At_75B1	0
β-GlcOBn	At_75D1	0
β-GlcOBn	At_74F1	0
β-GlcOBn	At_74F2	0
β-GlcOBn	At_74B1	0
β-GlcOBn	At_76E4	0
β-GlcOBn	At_76E1	0
β-GlcOBn	At_76E2	0
β-GlcOBn	At_76E12	0
β-GlcOBn	At_76E11	0
β-GlcOBn	At_85A5	0
β-GlcOBn	At_85A4	0
β-GlcOBn	At_78D2	0
β-GlcOBn	At_78D1	0
β-GlcOBn	VVGT1	0
a-ManOBn	At_71C1	0
a-ManOBn	At_71C2	0
a-ManOBn	At_71C3	0
a-ManOBn	At_71C4	0
a-ManOBn	At_71C5	0
a-ManOBn	At_71B8	0
a-ManOBn	At_71B6	0
