enzyme	source	reaction	cid
GmCGT/UGT708D1	negatives H	0	241
GmCGT/UGT708D1	negatives H	0	241
GmCGT/UGT708D1	negatives F	0	10008
GmCGT/UGT708D1	negatives F	0	10008
GmCGT/UGT708D1	negatives Cl	0	7964
GmCGT/UGT708D1	negatives Cl	0	7964
GmCGT/UGT708D1	negatives H	0	7964
GmCGT/UGT708D1	negatives OMe	0	7519
GmCGT/UGT708D1	negatives OMe	0	7519
GmCGT/UGT708D1	negatives OAc	0	31229
GmCGT/UGT708D1	negatives OAc	0	31229
GmCGT/UGT708D1	negatives H	0	10251
GmCGT/UGT708D1	negatives H	0	10251
GmCGT/UGT708D1	negatives H	0	10251
GmCGT/UGT708D1	negatives H	0	10251
GmCGT/UGT708D1	negatives H	0	10251
GmCGT/UGT708D1	negatives H	0	10251
GmCGT/UGT708D1	negatives H	0	10251
GmCGT/UGT708D1	negatives F	0	5270543
GmCGT/UGT708D1	negatives F	0	5270543
GmCGT/UGT708D1	negatives F	0	5270543
GmCGT/UGT708D1	negatives Cl	0	242065
GmCGT/UGT708D1	negatives Cl	0	242065
GmCGT/UGT708D1	negatives OMe	0	2825024
GmCGT/UGT708D1	negatives OMe	0	2825024
GmCGT/UGT708D1	negatives OAc	0	12669351
GmCGT/UGT708D1	negatives H	0	2759713
GmCGT/UGT708D1	negatives F	0	55273731
GmCGT/UGT708D1	negatives Cl	0	55275176
GmCGT/UGT708D1	negatives OMe	0	7127
GmCGT/UGT708D1	negatives OAc	0	7136
GmCGT/UGT708D1	negatives F	0	521184
GmCGT/UGT708D1	negatives Cl	0	11895
GmCGT/UGT708D1	negatives Cl	0	11895
GmCGT/UGT708D1	negatives OMe	0	79332
GmCGT/UGT708D1	negatives OAc	0	577969
GmCGT/UGT708D1	negatives F	0	67854
GmCGT/UGT708D1	negatives OMe	0	61151
GmCGT/UGT708D1	negatives OAc	0	68484
GmCGT/UGT708D1	negatives F	0	9604
GmCGT/UGT708D1	negatives OMe	0	12167
GmCGT/UGT708D1	negatives OAc	0	13410
GmCGT/UGT708D1	negatives H	0	64802
GmCGT/UGT708D1	negatives F	0	11368162
GmCGT/UGT708D1	negatives Cl	0	247344
GmCGT/UGT708D1	negatives OMe	0	10681515
GmCGT/UGT708D1	negatives OAc	0	13807896
GmCGT/UGT708D1	negatives Cl	0	7238
GmCGT/UGT708D1	negatives OAc	0	10778
GmCGT/UGT708D1	negatives H	0	42268
GmCGT/UGT708D1	negatives Cl	0	34140
GmCGT/UGT708D1	negatives OMe	0	627458
GmCGT/UGT708D1	negatives OAc	0	625694
GmCGT/UGT708D1	negatives H	0	7500
GmCGT/UGT708D1	negatives H	0	7500
GmCGT/UGT708D1	negatives F	0	285371
GmCGT/UGT708D1	negatives Cl	0	231496
GmCGT/UGT708D1	negatives OMe	0	19089
GmCGT/UGT708D1	negatives OAc	0	7654
GmCGT/UGT708D1	negatives H	0	17090
GmCGT/UGT708D1	negatives F	0	14382157
GmCGT/UGT708D1	negatives Cl	0	101693
GmCGT/UGT708D1	negatives OMe	0	108507
GmCGT/UGT708D1	negatives OAc	0	8294
GmCGT/UGT708D1	negatives H	0	7950
GmCGT/UGT708D1	negatives F	0	142093
GmCGT/UGT708D1	negatives Cl	0	12468
GmCGT/UGT708D1	negatives OMe	0	6884
GmCGT/UGT708D1	negatives OAc	0	31894
GmCGT/UGT708D1	negatives H	0	7463
GmCGT/UGT708D1	negatives F	0	20596579
GmCGT/UGT708D1	negatives Cl	0	20421
GmCGT/UGT708D1	negatives OMe	0	14104
GmCGT/UGT708D1	negatives OAc	0	68252
GmCGT/UGT708D1	negatives F	0	11105361
GmCGT/UGT708D1	negatives Cl	0	6995
GmCGT/UGT708D1	negatives OMe	0	84654
GmCGT/UGT708D1	negatives OAc	0	9898919
GmCGT/UGT708D1	negatives H	0	240
GmCGT/UGT708D1	negatives H	0	240
GmCGT/UGT708D1	negatives F	0	67970
GmCGT/UGT708D1	negatives F	0	67970
GmCGT/UGT708D1	negatives Cl	0	6996
GmCGT/UGT708D1	negatives Cl	0	6996
GmCGT/UGT708D1	negatives OMe	0	8658
GmCGT/UGT708D1	negatives OAc	0	237228
GmCGT/UGT708D1	negatives H	0	931
GmCGT/UGT708D1	negatives F	0	9450
GmCGT/UGT708D1	negatives Cl	0	7003
GmCGT/UGT708D1	negatives OMe	0	16668
GmCGT/UGT708D1	negatives OAc	0	13247
GmCGT/UGT708D1	negatives H	0	9025
GmCGT/UGT708D1	negatives F	0	10796995
GmCGT/UGT708D1	negatives Cl	0	13015717
GmCGT/UGT708D1	negatives OMe	0	12462
GmCGT/UGT708D1	negatives OAc	0	255587
GmCGT/UGT708D1	negatives F	0	123059
GmCGT/UGT708D1	negatives Cl	0	7270
GmCGT/UGT708D1	negatives OMe	0	22503
GmCGT/UGT708D1	negatives OAc	0	79367
GmCGT/UGT708D1	negatives H	0	2345
GmCGT/UGT708D1	negatives H	0	2345
GmCGT/UGT708D1	negatives F	0	579331
GmCGT/UGT708D1	negatives Cl	0	222393
GmCGT/UGT708D1	negatives OMe	0	584904
GmCGT/UGT708D1	negatives OAc	0	334306
GmCGT/UGT708D1	negatives H	0	10943
GmCGT/UGT708D1	negatives F	0	123112
GmCGT/UGT708D1	negatives OMe	0	11119
GmCGT/UGT708D1	negatives OAc	0	22812
GmCGT/UGT708D1	negatives H	0	94156
GmCGT/UGT708D1	negatives Cl	0	20452412
GmCGT/UGT708D1	negatives OMe	0	45117142
GmCGT/UGT708D1	negatives OAc	0	15725797
GmCGT/UGT708D1	negatives H	0	85447335
GmCGT/UGT708D1	negatives OMe	0	72648693
GmCGT/UGT708D1	negatives OAc	0	3280140
GmCGT/UGT708D1	negatives H	0	75074
GmCGT/UGT708D1	negatives F	0	12398446
GmCGT/UGT708D1	negatives Cl	0	12398447
GmCGT/UGT708D1	negatives OMe	0	15956
GmCGT/UGT708D1	negatives OAc	0	14299523
GmCGT/UGT708D1	negatives H	0	7239
GmCGT/UGT708D1	negatives F	0	119011
GmCGT/UGT708D1	negatives Cl	0	6895
GmCGT/UGT708D1	negatives H	0	6895
GmCGT/UGT708D1	negatives OMe	0	16126
GmCGT/UGT708D1	negatives OAc	0	182325
GmCGT/UGT708D1	negatives H	0	21671
GmCGT/UGT708D1	negatives Cl	0	162397
GmCGT/UGT708D1	negatives OMe	0	85755
GmCGT/UGT708D1	negatives OAc	0	111037
GmCGT/UGT708D1	negatives H	0	85730
GmCGT/UGT708D1	negatives OMe	0	61325
GmCGT/UGT708D1	negatives OAc	0	61334
GmCGT/UGT708D1	negatives F	0	142094
GmCGT/UGT708D1	negatives Cl	0	12463
GmCGT/UGT708D1	negatives OMe	0	41017
GmCGT/UGT708D1	negatives OAc	0	522000
GmCGT/UGT708D1	negatives H	0	13031970
GmCGT/UGT708D1	negatives OMe	0	3020659
GmCGT/UGT708D1	negatives OAc	0	21465661
GmCGT/UGT708D1	negatives H	0	4175
GmCGT/UGT708D1	negatives OMe	0	70884183
GmCGT/UGT708D1	negatives OAc	0	10225624
GmCGT/UGT708D1	negatives H	0	6199
GmCGT/UGT708D1	negatives H	0	6199
GmCGT/UGT708D1	negatives OMe	0	4114
GmCGT/UGT708D1	negatives OAc	0	100617
GmCGT/UGT708D1	negatives H	0	7410
GmCGT/UGT708D1	negatives F	0	96744
GmCGT/UGT708D1	negatives Cl	0	7467
GmCGT/UGT708D1	negatives OMe	0	7476
GmCGT/UGT708D1	negatives OAc	0	83063
GmCGT/UGT708D1	negatives OMe	0	31244
GmCGT/UGT708D1	negatives OAc	0	70144
GmCGT/UGT708D1	negatives H	0	3102
GmCGT/UGT708D1	negatives H	0	3102
GmCGT/UGT708D1	negatives F	0	67650
GmCGT/UGT708D1	negatives F	0	67650
GmCGT/UGT708D1	negatives Cl	0	78838
GmCGT/UGT708D1	negatives OMe	0	69146
GmCGT/UGT708D1	negatives OMe	0	69146
GmCGT/UGT708D1	negatives OAc	0	607716
GmCGT/UGT708D1	negatives H	0	14909454
GmCGT/UGT708D1	negatives OMe	0	12240636
GmCGT/UGT708D1	negatives H	0	9229
GmCGT/UGT708D1	negatives F	0	22096539
GmCGT/UGT708D1	negatives Cl	0	138966
GmCGT/UGT708D1	negatives OMe	0	592453
GmCGT/UGT708D1	negatives OAc	0	67591
GmCGT/UGT708D1	negatives Cl	0	8653
GmCGT/UGT708D1	negatives OAc	0	10955672
GmCGT/UGT708D1	negatives H	0	145858
GmCGT/UGT708D1	negatives OMe	0	85777085
GmCGT/UGT708D1	negatives H	0	163085752
GmCGT/UGT708D1	negatives OMe	0	330542
GmCGT/UGT708D1	negatives H	0	11124
GmCGT/UGT708D1	negatives F	0	15655238
GmCGT/UGT708D1	negatives Cl	0	28659
GmCGT/UGT708D1	negatives OMe	0	19710
GmCGT/UGT708D1	negatives OAc	0	221165
GmCGT/UGT708D1	negatives Cl	0	2817223
GmCGT/UGT708D1	negatives OMe	0	102928
GmCGT/UGT708D1	negatives OAc	0	141006514
GmCGT/UGT708D1	negatives H	0	11502
GmCGT/UGT708D1	negatives F	0	607798
GmCGT/UGT708D1	negatives Cl	0	611808
GmCGT/UGT708D1	negatives OMe	0	610875
GmCGT/UGT708D1	negatives OAc	0	66777173
GmCGT/UGT708D1	negatives H	0	54105512
GmCGT/UGT708D1	negatives OMe	0	54105512
GmCGT/UGT708D1	negatives Cl	0	123866419
GmCGT/UGT708D1	negatives OMe	0	94307
GmCGT/UGT708D1	negatives OAc	0	226487
GmCGT/UGT708D1	negatives H	0	7644
GmCGT/UGT708D1	negatives H	0	7644
GmCGT/UGT708D1	negatives H	0	7644
GmCGT/UGT708D1	negatives H	0	7644
GmCGT/UGT708D1	negatives F	0	1481671
GmCGT/UGT708D1	negatives Cl	0	53441188
GmCGT/UGT708D1	negatives OMe	0	595377
GmCGT/UGT708D1	negatives OAc	0	223144
GmCGT/UGT708D1	negatives F	0	53395455
GmCGT/UGT708D1	negatives Cl	0	2755679
GmCGT/UGT708D1	negatives Cl	0	2755679
GmCGT/UGT708D1	negatives OAc	0	85773370
GmCGT/UGT708D1	negatives OAc	0	85773370
GmCGT/UGT708D1	negatives F	0	958750
GmCGT/UGT708D1	negatives F	0	958750
GmCGT/UGT708D1	negatives Cl	0	98955
GmCGT/UGT708D1	negatives OMe	0	92841
GmCGT/UGT708D1	negatives OMe	0	92841
GmCGT/UGT708D1	negatives OAc	0	237447
GmCGT/UGT708D1	negatives H	0	137614
GmCGT/UGT708D1	negatives F	0	71339444
GmCGT/UGT708D1	negatives Cl	0	99106
GmCGT/UGT708D1	negatives OMe	0	75724
GmCGT/UGT708D1	negatives OAc	0	7780
GmCGT/UGT708D1	negatives H	0	5150599
GmCGT/UGT708D1	negatives OMe	0	146047
GmCGT/UGT708D1	negatives OAc	0	72738902
GmCGT/UGT708D1	negatives H	0	9948
GmCGT/UGT708D1	negatives F	0	12693379
GmCGT/UGT708D1	negatives Cl	0	12689827
GmCGT/UGT708D1	negatives OMe	0	244690
GmCGT/UGT708D1	negatives OAc	0	45069335
GmCGT/UGT708D1	negatives H	0	179615
GmCGT/UGT708D1	negatives F	0	76832036
GmCGT/UGT708D1	negatives Cl	0	54182336
GmCGT/UGT708D1	negatives OMe	0	7128
GmCGT/UGT708D1	negatives OAc	0	7137
GmCGT/UGT708D1	negatives H	0	7374
GmCGT/UGT708D1	negatives F	0	157153
GmCGT/UGT708D1	negatives Cl	0	9481
GmCGT/UGT708D1	negatives OMe	0	54413375
GmCGT/UGT708D1	negatives OAc	0	69560032
GmCGT/UGT708D1	negatives H	0	10680
GmCGT/UGT708D1	negatives H	0	10680
GmCGT/UGT708D1	negatives H	0	10680
GmCGT/UGT708D1	negatives H	0	10680
GmCGT/UGT708D1	negatives H	0	10680
GmCGT/UGT708D1	negatives H	0	10680
GmCGT/UGT708D1	negatives H	0	10680
GmCGT/UGT708D1	negatives H	0	10680
GmCGT/UGT708D1	negatives H	0	10680
GmCGT/UGT708D1	negatives F	0	261397
GmCGT/UGT708D1	negatives Cl	0	151515
GmCGT/UGT708D1	negatives Cl	0	151515
GmCGT/UGT708D1	negatives OMe	0	94525
GmCGT/UGT708D1	negatives OMe	0	94525
GmCGT/UGT708D1	negatives OAc	0	15731437
GmCGT/UGT708D1	negatives OMe	0	2355
GmCGT/UGT708D1	negatives OAc	0	802311
GmCGT/UGT708D1	negatives H	0	77793
GmCGT/UGT708D1	negatives OMe	0	77793
GmCGT/UGT708D1	negatives OMe	0	77793
GmCGT/UGT708D1	negatives OMe	0	77793
GmCGT/UGT708D1	negatives F	0	166154999
GmCGT/UGT708D1	negatives OMe	0	688669
GmCGT/UGT708D1	negatives OAc	0	622751
GmCGT/UGT708D1	negatives F	0	261394
GmCGT/UGT708D1	negatives Cl	0	466273
GmCGT/UGT708D1	negatives Cl	0	466273
GmCGT/UGT708D1	negatives Cl	0	466273
GmCGT/UGT708D1	negatives OAc	0	11507421
GmCGT/UGT708D1	negatives OAc	0	11507421
GmCGT/UGT708D1	negatives OAc	0	11507421
GmCGT/UGT708D1	negatives F	0	261393
GmCGT/UGT708D1	negatives F	0	261393
GmCGT/UGT708D1	negatives F	0	261393
GmCGT/UGT708D1	negatives F	0	261393
GmCGT/UGT708D1	negatives Cl	0	466272
GmCGT/UGT708D1	negatives OMe	0	466268
GmCGT/UGT708D1	negatives OMe	0	466268
GmCGT/UGT708D1	negatives OMe	0	466268
GmCGT/UGT708D1	negatives OMe	0	466268
GmCGT/UGT708D1	negatives H	0	11240776
GmCGT/UGT708D1	negatives OMe	0	11240776
GmCGT/UGT708D1	negatives OMe	0	8417
GmCGT/UGT708D1	negatives OAc	0	9991610
GmCGT/UGT708D1	negatives H	0	11833
GmCGT/UGT708D1	negatives F	0	15717462
GmCGT/UGT708D1	negatives Cl	0	11446884
GmCGT/UGT708D1	negatives OMe	0	390807
GmCGT/UGT708D1	negatives OAc	0	366
GmCGT/UGT708D1	negatives H	0	162886613
GmCGT/UGT708D1	negatives H	0	72304
GmCGT/UGT708D1	negatives H	0	72304
GmCGT/UGT708D1	negatives F	0	11085875
GmCGT/UGT708D1	negatives F	0	11085875
GmCGT/UGT708D1	negatives Cl	0	12209506
GmCGT/UGT708D1	negatives Cl	0	12209506
GmCGT/UGT708D1	negatives OMe	0	15262172
GmCGT/UGT708D1	negatives H	0	323
GmCGT/UGT708D1	negatives H	0	323
GmCGT/UGT708D1	negatives F	0	596339
GmCGT/UGT708D1	negatives Cl	0	12732963
GmCGT/UGT708D1	negatives Cl	0	12732963
GmCGT/UGT708D1	negatives OAc	0	928228
GmCGT/UGT708D1	negatives OAc	0	928228
GmCGT/UGT708D1	negatives F	0	10057850
GmCGT/UGT708D1	negatives OMe	0	10748
GmCGT/UGT708D1	negatives F	0	261395
GmCGT/UGT708D1	negatives Cl	0	248021
GmCGT/UGT708D1	negatives OAc	0	1695558
GmCGT/UGT708D1	negatives OAc	0	12553720
GmCGT/UGT708D1	negatives OAc	0	12553720
GmCGT/UGT708D1	negatives OAc	0	12553720
GmCGT/UGT708D1	negatives F	0	10988376
GmCGT/UGT708D1	negatives Cl	0	736736
GmCGT/UGT708D1	negatives H	0	7020
GmCGT/UGT708D1	negatives F	0	21928631
GmCGT/UGT708D1	negatives Cl	0	615442
GmCGT/UGT708D1	negatives OMe	0	71034
GmCGT/UGT708D1	negatives OAc	0	10467474
GmCGT/UGT708D1	negatives F	0	261391
GmCGT/UGT708D1	negatives Cl	0	129883109
GmCGT/UGT708D1	negatives OAc	0	1666397
GmCGT/UGT708D1	negatives H	0	213728
GmCGT/UGT708D1	negatives OMe	0	689014
GmCGT/UGT708D1	negatives OMe	0	638006
GmCGT/UGT708D1	negatives OAc	0	746449
GmCGT/UGT708D1	negatives H	0	147157
GmCGT/UGT708D1	negatives OMe	0	14349486
GmCGT/UGT708D1	negatives H	0	30553
GmCGT/UGT708D1	negatives OMe	0	5262584
GmCGT/UGT708D1	negatives OAc	0	148791698
GmCGT/UGT708D1	negatives H	0	119087140
GmCGT/UGT708D1	negatives OMe	0	1383603
GmCGT/UGT708D1	negatives OAc	0	12514018
GmCGT/UGT708D1	negatives H	0	53694162
GmCGT/UGT708D1	negatives H	0	53694162
GmCGT/UGT708D1	negatives OMe	0	54139758
GmCGT/UGT708D1	negatives OMe	0	54139758
GmCGT/UGT708D1	negatives OAc	0	103607
GmCGT/UGT708D1	negatives H	0	154128759
GmCGT/UGT708D1	negatives OAc	0	3019951
GmCGT/UGT708D1	negatives H	0	54005809
GmCGT/UGT708D1	negatives H	0	54005809
GmCGT/UGT708D1	negatives OMe	0	54056893
GmCGT/UGT708D1	negatives OMe	0	54056893
GmCGT/UGT708D1	negatives OAc	0	90720
GmCGT/UGT708D1	negatives H	0	26955
GmCGT/UGT708D1	negatives OAc	0	66856475
GmCGT/UGT708D1	negatives F	0	44587007
GmCGT/UGT708D1	negatives Cl	0	44587010
GmCGT/UGT708D1	negatives OMe	0	3085295
GmCGT/UGT708D1	negatives OMe	0	147795
GmCGT/UGT708D1	negatives OMe	0	147795
GmCGT/UGT708D1	negatives OAc	0	2817225
GmCGT/UGT708D1	negatives F	0	11032058
GmCGT/UGT708D1	negatives OMe	0	22716855
GmCGT/UGT708D1	negatives Cl	0	67042231
GmCGT/UGT708D1	negatives Cl	0	67042231
GmCGT/UGT708D1	negatives OAc	0	54484293
GmCGT/UGT708D1	negatives H	0	20976640
GmCGT/UGT708D1	negatives F	0	137530204
GmCGT/UGT708D1	negatives F	0	20083560
GmCGT/UGT708D1	negatives OMe	0	11149475
GtUF6CGT1	negatives H	0	4685
GtUF6CGT1	negatives Cl	0	4685
GtUF6CGT1	negatives F	0	136173
GtUF6CGT1	negatives Cl	0	13
GtUF6CGT1	negatives H	0	13
GtUF6CGT1	negatives Cl	0	13
GtUF6CGT1	negatives OMe	0	16125
GtUF6CGT1	negatives OAc	0	520466
GtUF6CGT1	negatives H	0	7150
GtUF6CGT1	negatives H	0	7150
GtUF6CGT1	negatives H	0	7150
GtUF6CGT1	negatives H	0	7150
GtUF6CGT1	negatives F	0	67878
GtUF6CGT1	negatives F	0	67878
GtUF6CGT1	negatives Cl	0	14307
GtUF6CGT1	negatives Cl	0	14307
GtUF6CGT1	negatives OMe	0	8499
GtUF6CGT1	negatives OMe	0	8499
GtUF6CGT1	negatives OAc	0	578495
GtUF6CGT1	negatives OAc	0	578495
GtUF6CGT1	negatives H	0	1140
GtUF6CGT1	negatives H	0	1140
GtUF6CGT1	negatives F	0	9591
GtUF6CGT1	negatives F	0	9591
GtUF6CGT1	negatives Cl	0	7503
GtUF6CGT1	negatives OMe	0	10869
GtUF6CGT1	negatives OMe	0	10869
GtUF6CGT1	negatives OAc	0	8785
GtUF6CGT1	negatives H	0	241
GtUF6CGT1	negatives H	0	241
GtUF6CGT1	negatives F	0	10008
GtUF6CGT1	negatives F	0	10008
GtUF6CGT1	negatives Cl	0	7964
GtUF6CGT1	negatives Cl	0	7964
GtUF6CGT1	negatives H	0	7964
GtUF6CGT1	negatives OMe	0	7519
GtUF6CGT1	negatives OMe	0	7519
GtUF6CGT1	negatives OAc	0	31229
GtUF6CGT1	negatives OAc	0	31229
GtUF6CGT1	negatives H	0	10251
GtUF6CGT1	negatives H	0	10251
GtUF6CGT1	negatives H	0	10251
GtUF6CGT1	negatives H	0	10251
GtUF6CGT1	negatives H	0	10251
GtUF6CGT1	negatives H	0	10251
GtUF6CGT1	negatives H	0	10251
GtUF6CGT1	negatives F	0	5270543
GtUF6CGT1	negatives F	0	5270543
GtUF6CGT1	negatives F	0	5270543
GtUF6CGT1	negatives Cl	0	242065
GtUF6CGT1	negatives Cl	0	242065
GtUF6CGT1	negatives OMe	0	2825024
GtUF6CGT1	negatives OMe	0	2825024
GtUF6CGT1	negatives OAc	0	12669351
GtUF6CGT1	negatives H	0	2759713
GtUF6CGT1	negatives F	0	55273731
GtUF6CGT1	negatives Cl	0	55275176
GtUF6CGT1	negatives OMe	0	7127
GtUF6CGT1	negatives OAc	0	7136
GtUF6CGT1	negatives F	0	521184
GtUF6CGT1	negatives Cl	0	11895
GtUF6CGT1	negatives Cl	0	11895
GtUF6CGT1	negatives OMe	0	79332
GtUF6CGT1	negatives OAc	0	577969
GtUF6CGT1	negatives F	0	67854
GtUF6CGT1	negatives OMe	0	61151
GtUF6CGT1	negatives OAc	0	68484
GtUF6CGT1	negatives F	0	9604
GtUF6CGT1	negatives OMe	0	12167
GtUF6CGT1	negatives OAc	0	13410
GtUF6CGT1	negatives H	0	64802
GtUF6CGT1	negatives F	0	11368162
GtUF6CGT1	negatives Cl	0	247344
GtUF6CGT1	negatives OMe	0	10681515
GtUF6CGT1	negatives OAc	0	13807896
GtUF6CGT1	negatives Cl	0	7238
GtUF6CGT1	negatives OAc	0	10778
GtUF6CGT1	negatives H	0	42268
GtUF6CGT1	negatives Cl	0	34140
GtUF6CGT1	negatives OMe	0	627458
GtUF6CGT1	negatives OAc	0	625694
GtUF6CGT1	negatives H	0	7500
GtUF6CGT1	negatives H	0	7500
GtUF6CGT1	negatives F	0	285371
GtUF6CGT1	negatives Cl	0	231496
GtUF6CGT1	negatives OMe	0	19089
GtUF6CGT1	negatives OAc	0	7654
GtUF6CGT1	negatives H	0	17090
GtUF6CGT1	negatives F	0	14382157
GtUF6CGT1	negatives Cl	0	101693
GtUF6CGT1	negatives OMe	0	108507
GtUF6CGT1	negatives OAc	0	8294
GtUF6CGT1	negatives H	0	7950
GtUF6CGT1	negatives F	0	142093
GtUF6CGT1	negatives Cl	0	12468
GtUF6CGT1	negatives OMe	0	6884
GtUF6CGT1	negatives OAc	0	31894
GtUF6CGT1	negatives H	0	7463
GtUF6CGT1	negatives F	0	20596579
GtUF6CGT1	negatives Cl	0	20421
GtUF6CGT1	negatives OMe	0	14104
GtUF6CGT1	negatives OAc	0	68252
GtUF6CGT1	negatives F	0	11105361
GtUF6CGT1	negatives Cl	0	6995
GtUF6CGT1	negatives OMe	0	84654
GtUF6CGT1	negatives OAc	0	9898919
GtUF6CGT1	negatives H	0	240
GtUF6CGT1	negatives H	0	240
GtUF6CGT1	negatives F	0	67970
GtUF6CGT1	negatives F	0	67970
GtUF6CGT1	negatives Cl	0	6996
GtUF6CGT1	negatives Cl	0	6996
GtUF6CGT1	negatives OMe	0	8658
GtUF6CGT1	negatives OAc	0	237228
GtUF6CGT1	negatives H	0	931
GtUF6CGT1	negatives F	0	9450
GtUF6CGT1	negatives Cl	0	7003
GtUF6CGT1	negatives OMe	0	16668
GtUF6CGT1	negatives OAc	0	13247
GtUF6CGT1	negatives H	0	9025
GtUF6CGT1	negatives F	0	10796995
GtUF6CGT1	negatives Cl	0	13015717
GtUF6CGT1	negatives OMe	0	12462
GtUF6CGT1	negatives OAc	0	255587
GtUF6CGT1	negatives F	0	123059
GtUF6CGT1	negatives Cl	0	7270
GtUF6CGT1	negatives OMe	0	22503
GtUF6CGT1	negatives OAc	0	79367
GtUF6CGT1	negatives H	0	2345
GtUF6CGT1	negatives H	0	2345
GtUF6CGT1	negatives F	0	579331
GtUF6CGT1	negatives Cl	0	222393
GtUF6CGT1	negatives OMe	0	584904
GtUF6CGT1	negatives OAc	0	334306
GtUF6CGT1	negatives H	0	10943
GtUF6CGT1	negatives F	0	123112
GtUF6CGT1	negatives OMe	0	11119
GtUF6CGT1	negatives OAc	0	22812
GtUF6CGT1	negatives H	0	94156
GtUF6CGT1	negatives Cl	0	20452412
GtUF6CGT1	negatives OMe	0	45117142
GtUF6CGT1	negatives OAc	0	15725797
GtUF6CGT1	negatives H	0	85447335
GtUF6CGT1	negatives OMe	0	72648693
GtUF6CGT1	negatives OAc	0	3280140
GtUF6CGT1	negatives H	0	75074
GtUF6CGT1	negatives F	0	12398446
GtUF6CGT1	negatives Cl	0	12398447
GtUF6CGT1	negatives OMe	0	15956
GtUF6CGT1	negatives OAc	0	14299523
GtUF6CGT1	negatives H	0	7239
GtUF6CGT1	negatives F	0	119011
GtUF6CGT1	negatives Cl	0	6895
GtUF6CGT1	negatives H	0	6895
GtUF6CGT1	negatives OMe	0	16126
GtUF6CGT1	negatives OAc	0	182325
GtUF6CGT1	negatives H	0	21671
GtUF6CGT1	negatives Cl	0	162397
GtUF6CGT1	negatives OMe	0	85755
GtUF6CGT1	negatives OAc	0	111037
GtUF6CGT1	negatives H	0	85730
GtUF6CGT1	negatives OMe	0	61325
GtUF6CGT1	negatives OAc	0	61334
GtUF6CGT1	negatives F	0	142094
GtUF6CGT1	negatives Cl	0	12463
GtUF6CGT1	negatives OMe	0	41017
GtUF6CGT1	negatives OAc	0	522000
GtUF6CGT1	negatives H	0	13031970
GtUF6CGT1	negatives OMe	0	3020659
GtUF6CGT1	negatives OAc	0	21465661
GtUF6CGT1	negatives H	0	4175
GtUF6CGT1	negatives OMe	0	70884183
GtUF6CGT1	negatives OAc	0	10225624
GtUF6CGT1	negatives H	0	6199
GtUF6CGT1	negatives H	0	6199
GtUF6CGT1	negatives OMe	0	4114
GtUF6CGT1	negatives OAc	0	100617
GtUF6CGT1	negatives H	0	7410
GtUF6CGT1	negatives F	0	96744
GtUF6CGT1	negatives Cl	0	7467
GtUF6CGT1	negatives OMe	0	7476
GtUF6CGT1	negatives OAc	0	83063
GtUF6CGT1	negatives OMe	0	31244
GtUF6CGT1	negatives OAc	0	70144
GtUF6CGT1	negatives H	0	3102
GtUF6CGT1	negatives H	0	3102
GtUF6CGT1	negatives F	0	67650
GtUF6CGT1	negatives F	0	67650
GtUF6CGT1	negatives Cl	0	78838
GtUF6CGT1	negatives OMe	0	69146
GtUF6CGT1	negatives OMe	0	69146
GtUF6CGT1	negatives OAc	0	607716
GtUF6CGT1	negatives H	0	14909454
GtUF6CGT1	negatives OMe	0	12240636
GtUF6CGT1	negatives H	0	9229
GtUF6CGT1	negatives F	0	22096539
GtUF6CGT1	negatives Cl	0	138966
GtUF6CGT1	negatives OMe	0	592453
GtUF6CGT1	negatives OAc	0	67591
GtUF6CGT1	negatives Cl	0	8653
GtUF6CGT1	negatives OAc	0	10955672
GtUF6CGT1	negatives H	0	145858
GtUF6CGT1	negatives OMe	0	85777085
GtUF6CGT1	negatives H	0	163085752
GtUF6CGT1	negatives OMe	0	330542
GtUF6CGT1	negatives H	0	11124
GtUF6CGT1	negatives F	0	15655238
GtUF6CGT1	negatives Cl	0	28659
GtUF6CGT1	negatives OMe	0	19710
GtUF6CGT1	negatives OAc	0	221165
GtUF6CGT1	negatives Cl	0	2817223
GtUF6CGT1	negatives OMe	0	102928
GtUF6CGT1	negatives OAc	0	141006514
GtUF6CGT1	negatives H	0	11502
GtUF6CGT1	negatives F	0	607798
GtUF6CGT1	negatives Cl	0	611808
GtUF6CGT1	negatives OMe	0	610875
GtUF6CGT1	negatives OAc	0	66777173
GtUF6CGT1	negatives H	0	54105512
GtUF6CGT1	negatives OMe	0	54105512
GtUF6CGT1	negatives Cl	0	123866419
GtUF6CGT1	negatives OMe	0	94307
GtUF6CGT1	negatives OAc	0	226487
GtUF6CGT1	negatives H	0	7644
GtUF6CGT1	negatives H	0	7644
GtUF6CGT1	negatives H	0	7644
GtUF6CGT1	negatives H	0	7644
GtUF6CGT1	negatives F	0	1481671
GtUF6CGT1	negatives Cl	0	53441188
GtUF6CGT1	negatives OMe	0	595377
GtUF6CGT1	negatives OAc	0	223144
GtUF6CGT1	negatives F	0	53395455
GtUF6CGT1	negatives Cl	0	2755679
GtUF6CGT1	negatives Cl	0	2755679
GtUF6CGT1	negatives OAc	0	85773370
GtUF6CGT1	negatives OAc	0	85773370
GtUF6CGT1	negatives F	0	958750
GtUF6CGT1	negatives F	0	958750
GtUF6CGT1	negatives Cl	0	98955
GtUF6CGT1	negatives OMe	0	92841
GtUF6CGT1	negatives OMe	0	92841
