cid	MolecularWeight	smiles	TPSA	Complexity	Charge	HBondDonorCount	HBondAcceptorCount	RotatableBondCount	HeavyAtomCount	AtomStereoCount	BondStereoCount	NumValenceElectrons	NumHeteroatoms	MinPartialCharge	MaxPartialCharge	MinAbsPartialCharge	MaxAbsPartialCharge	HallKierAlpha	LabuteASA	NumRings	NumAmideBonds	NumBridgeheadAtoms	NumHeterocycles	NumLipinskiHBA	NumLipinskiHBD	NumSpiroAtoms	NumAliphaticRings	NumAliphaticCarbocycles	NumAliphaticHeterocycles	NumAromaticRings	NumAromaticCarbocycles	NumAromaticHeterocycles	NumSaturatedCarbocycles	NumSaturatedHeterocycles	NumSaturatedRings	FractionCSP3	Eccentricity	Asphericity	InertialShapeFactor	NPR1	NPR2	SpherocityIndex	RadiusOfGyration	MolLogP	MolMR	HeavyAtomCount	VanDerWaalsVolume	SASA	C_O	C_O_noCOO	Al_OH	Ar_OH	methoxy	oxime	ester	Al_COO	Ar_COO	COO	COO2	ketone	ether	phenol	aldehyde	quatN	NH2	NH1	NH0	Ar_N	Ar_NH	aniline	Imine	nitrile	hdrzine	hdrzone	nitroso	N_O	nitro	azo	diazo	azide	amide	priamide	amidine	guanido	Nhpyrrole	imide	isocyan	isothiocyan	thiocyan	halogen	alkyl_halide	sulfide	SH	C_S	sulfone	sulfonamd	prisulfonamd	barbitur	urea	term_acetylene	imidazole	furan	thiophene	thiazole	oxazole	pyridine	piperdine	piperzine	morpholine	lactam	lactone	tetrazole	epoxide	unbrch_alkane	bicyclic	benzene	phos_acid	phos_ester	nitro_arom	nitro_arom_nonortho	dihydropyridine	phenol_noOrthoHbond	Al_OH_noTert	benzodiazepine	para_hydroxylation	allylic_oxid	aryl_methyl	Ndealkylation1	Ndealkylation2	alkyl_carbamate	ketone_Topliss	ArN	HOCCN	primary_alcohol	secondary_alcohol	tertiary_alcohol	coumarin	thiophenol	hydroxyamino
4477	327.12	C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)Cl)O	95.2	404	0	2	4	2	21	0	0	108	8	-0.5071197044152095	0.29313070802271574	0.29313070802271574	0.5071197044152095	-2.3099999999999996	140.0030565437766	2	1	0	0	6	2	0	0	0	0	2	2	0	0	0	0	0.0	0.985282761463358	0.5748564871869436	0.0008790558452910929	0.170932384184915	0.8290676175004575	2.2068957983599323e-09	4.106946334677847	3.859500000000001	79.17640000000002	21	248.11200000000005	289.4457789300072	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
448873	566.3	C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O	292.0	964	0	9	17	9	36	9	0	206	21	-0.393566513612445	0.4830582396590093	0.393566513612445	0.4830582396590093	-1.3800000000000006	233.89794393471354	3	0	0	3	19	9	0	2	0	2	1	0	1	0	2	2	0.7333333333333333	0.9964779784903519	0.7724853447359161	0.0006993595392201208	0.0838548649976951	0.9933731017627682	0.12364660700887126	5.573716171697003	-4.793699999999996	108.78610000000003	36	424.7200000000001	555.791029076391	0	0	6	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	34	0	0	0	0
449093	219.24	CC(=CCNC1=NC=NC2=C1NC=N2)CO	86.7	258	0	3	5	4	16	0	1	84	6	-0.39203399397184807	0.2105120682747875	0.2105120682747875	0.39203399397184807	-1.95	110.92777551547431	2	0	0	2	6	3	0	0	0	0	2	0	2	0	0	0	0.3	0.9785261826448585	0.5088396377240609	0.002064848658171524	0.20612256033360649	0.9376149278373469	0.2414980056288717	3.2817716787806095	0.7033999999999998	61.01620000000002	16	198.00800000000004	273.5541023974051	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0
4534	302.4	CC(CC1=CC(=C(C=C1)O)O)C(C)CC2=CC(=C(C=C2)O)O	80.9	303	0	4	4	5	22	2	0	118	4	-0.5042598931275362	0.293293782812076	0.293293782812076	0.5042598931275362	-2.36	161.11111705692548	2	0	0	0	4	4	0	0	0	0	2	2	0	0	0	0	0.3333333333333333	0.9968427811545733	0.7815242747961347	0.0019668886632177385	0.07940069055125178	0.9669251068729617	0.14036825185724652	4.577174102955388	3.5664000000000033	85.27920000000002	22	287.2560000000001	385.6383964508481	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45382232	244.24	C1=CC(=C(C(=C1)O)C=CC2=CC(=CC(=C2)O)O)O	80.9	272	0	4	4	2	18	0	1	92	4	-0.5078005906151001	0.2931291073723793	0.2931291073723793	0.5078005906151001	-2.6199999999999997	120.91204056547667	2	0	0	0	4	4	0	0	0	0	2	2	0	0	0	0	0.0	0.9849462642364644	0.5710140945628939	0.0014764784381446627	0.17286080112805466	0.8276559677370786	0.0046433140595294135	3.6442274941078017	2.6794000000000016	68.47120000000001	18	215.16000000000005	282.7193760007391	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4592	298.34	CN1C=NC2=C(N=C(N=C21)NCCO)NCC3=CC=CC=C3	87.9	338	0	3	6	6	22	0	0	114	7	-0.39454403524175874	0.22636583155932258	0.22636583155932258	0.39454403524175874	-2.6699999999999995	153.09421681036838	3	0	0	2	7	3	0	0	0	0	3	1	2	0	0	0	0.26666666666666666	0.9591622382123708	0.38790802612583236	0.0005198594061641255	0.2828565021127059	0.733111723160905	0.046624655115704676	4.104146626637749	1.3795999999999997	85.64820000000003	22	271.75200000000007	382.56752715173883	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	3	0	0	0	0
4788	274.27	C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2O)O)O)O	98.0	312	0	4	5	4	20	0	0	104	5	-0.5079666452403732	0.29313584637847967	0.29313584637847967	0.5079666452403732	-2.6900000000000004	134.9380488124369	2	0	0	0	5	4	0	0	0	0	2	2	0	0	0	0	0.13333333333333333	0.992152645934747	0.6712880448258612	0.0016713895005319199	0.12503250443257113	0.9154585387810635	0.13216797695211113	4.036738825967311	2.3245000000000013	72.1947	20	240.82400000000007	326.79991855945696	1	1	0	4	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
47936	410.5	CC(=O)OC1C(C2C(CCC(C2(C3(C1(OC(CC3=O)(C)C=C)C)O)C)O)(C)C)O	113.0	747	0	3	7	3	29	8	0	164	7	-0.456555910985358	0.3026043819160404	0.3026043819160404	0.456555910985358	-1.2800000000000002	219.65778263316295	3	0	0	1	7	3	0	3	2	1	0	0	0	2	1	3	0.8181818181818182	0.8759965115632411	0.16147457917930577	0.0003823785719397602	0.482317438756917	0.7494352961007339	0.3682423632738536	3.323545067620272	1.5198999999999996	104.84540000000005	29	377.5440000000001	473.67658081514315	2	2	3	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	19	18	45	0	0	0
4947	212.2	CCCOC(=O)C1=CC(=C(C(=C1)O)O)O	87.0	206	0	3	5	4	15	0	0	82	5	-0.5041437396005058	0.337901122732036	0.337901122732036	0.5041437396005058	-1.91	103.66859693961752	1	0	0	0	5	3	0	0	0	0	1	1	0	0	0	0	0.3	0.9767614899819763	0.48980023686085045	0.0020588890886846884	0.21432916667637567	0.8613955446513836	0.18059762666956658	3.0898711097679117	1.3702	52.00990000000003	15	188.12800000000004	262.3130219206873	1	1	0	3	0	0	1	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0
49852346	548.33	CC1C(C(C(C(O1)OP(=O)(O)OP(=O)(O)OCC2C(CC(O2)N3C=C(C(=O)NC3=O)C)O)O)O)O	251.0	961	0	7	15	8	35	8	0	200	19	-0.3901474895102151	0.4830582210161151	0.3901474895102151	0.4830582210161151	-1.3000000000000003	233.31101902879925	3	0	0	3	17	7	0	2	0	2	1	0	1	0	2	2	0.75	0.9944035898371207	0.7209310718363755	0.0006338841959838404	0.10564800291083275	0.99419649797868	0.11457320879658058	5.331601439851503	-2.4284799999999978	110.72150000000005	35	422.6240000000001	563.9160014760636	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	28	0	0	0	0
49852436	550.3	CC1C(C(C(C(O1)OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)O)O)O	271.0	948	0	8	16	8	35	9	0	200	20	-0.3876060287923284	0.4830582210161781	0.3876060287923284	0.4830582210161781	-1.3400000000000003	229.01703992439028	3	0	0	3	18	8	0	2	0	2	1	0	1	0	2	2	0.7333333333333333	0.9950663856666674	0.7328155428509876	0.0005562950999093095	0.09921133058413834	0.9578321003790877	0.09436263260316757	5.695308216525563	-3.7660999999999976	107.37430000000006	35	415.4640000000001	543.8195873895766	0	0	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	31	0	0	0	0
5013064	308.3	COC1=CC=CC2=C1C(=O)C3=C(C2=O)C=CC(=C3OC)CC=C	52.6	486	0	0	4	4	23	0	0	116	4	-0.4959617303403466	0.20149486945075976	0.20149486945075976	0.4959617303403466	-2.8799999999999994	156.37732060241	3	0	0	0	4	0	0	1	1	0	2	2	0	0	0	0	0.15789473684210525	0.9629324962600594	0.4031231530460728	0.0007544819552167532	0.2697424839478771	0.7626330052807034	0.07624428753741452	3.514274374622507	3.2077000000000018	86.75400000000005	23	275.39200000000005	365.59276263470684	2	2	0	0	2	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	6	0	0	0	0
50591	133.15	C1=CC=C2C(=C1)C(=CN2)O	36.0	126	0	2	1	0	10	0	0	50	2	-0.5057149198446815	0.2932122500272302	0.2932122500272302	0.5057149198446815	-1.44	68.09598221598277	2	0	0	1	2	2	0	0	0	0	2	1	1	0	0	0	0.0	0.9467507957227727	0.34508694583461885	0.0036461928927942655	0.3219672821860893	0.6780327178203537	2.7053634328166848e-11	2.0827111838244	1.8734999999999995	39.96350000000002	10	120.51200000000003	169.97462141958368	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5280343	302.23	C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O	127.0	488	0	5	7	1	22	0	0	112	7	-0.5076781655726544	0.29343434782464395	0.29343434782464395	0.5076781655726544	-3.3500000000000005	136.5907258346434	3	0	0	1	7	5	0	0	0	0	3	2	1	0	0	0	0.0	0.9778903945209105	0.5021478224415085	0.0009222040877805858	0.2091180917657246	0.8053349393934183	0.02904081327682691	3.7305080999712072	1.9880000000000009	76.24399999999999	22	238.87200000000007	303.27019137990317	0	0	0	5	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5280371	202.16	C1=CC(=O)OC2=CC3=C(C=CO3)C(=C21)O	59.7	312	0	1	4	0	15	0	0	74	4	-0.5064059305355707	0.3356971056291618	0.3356971056291618	0.5064059305355707	-2.23	91.86612738242712	3	0	0	2	4	1	0	0	0	0	3	1	2	0	0	0	0.0	0.9758903588774313	0.48813003732058446	0.0023863901914166954	0.21826132834306308	0.7817386716601648	2.1062191505733688e-11	2.724699979837493	2.244800000000001	53.920800000000014	15	160.57600000000005	202.19662471277084	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
5280441	432.4	C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4C(C(C(C(O4)CO)O)O)O)O	177.0	690	0	7	10	3	31	5	0	164	10	-0.5079662131563947	0.2931361743852615	0.2931361743852615	0.5079662131563947	-3.1500000000000004	202.69960561932533	4	0	0	2	10	7	0	1	0	1	3	2	1	0	1	1	0.2857142857142857	0.8829322610115475	0.21289429251319728	0.00019230331393189004	0.469500396661213	0.6026315781220265	0.14335772701613836	3.999217131182403	0.09170000000000023	105.6346	31	352.2720000000001	451.4793062511777	0	0	4	3	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	18	18	0	0	0	0
5280443	270.24	C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O	87.0	411	0	3	5	1	20	0	0	100	5	-0.5079662131563947	0.2931361699184205	0.2931361699184205	0.5079662131563947	-2.95	126.82891781399685	3	0	0	1	5	3	0	0	0	0	3	2	1	0	0	0	0.0	0.9855582207566049	0.577940440997945	0.0013407832954698568	0.16933692302352435	0.8315288198346499	0.008594029667167793	3.682160256042177	2.5768000000000018	72.9144	20	222.45600000000005	286.9020120621196	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5280445	286.24	C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O	107.0	447	0	4	6	1	21	0	0	106	6	-0.5076781658604214	0.29329398309204224	0.29329398309204224	0.5076781658604214	-3.1500000000000004	131.7098218243201	3	0	0	1	6	4	0	0	0	0	3	2	1	0	0	0	0.0	0.9845265894061382	0.5663835855981142	0.0011524438927967096	0.1752352554491167	0.8251224640369431	0.003504295877393751	3.7784440833606836	2.2824000000000018	74.5792	21	231.06400000000005	294.1960574129687	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5280448	284.26	COC1=C(C=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O)O	76.0	432	0	2	5	2	21	0	0	106	5	-0.507821985322328	0.29329408710242383	0.29329408710242383	0.507821985322328	-2.95	136.2364421479127	3	0	0	1	5	2	0	0	0	0	3	2	1	0	0	0	0.0625	0.9941069897093889	0.7097590811519322	0.0019868011960488953	0.10840338099403116	0.9231374981919679	0.06748848584931978	3.913534241117671	2.879800000000002	77.80160000000002	21	239.88000000000005	315.3519467835712	0	0	0	2	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0
5280460	192.17	COC1=C(C=C2C(=C1)C=CC(=O)O2)O	55.8	261	0	1	4	1	14	0	0	72	4	-0.5041615070645267	0.33569257469731917	0.33569257469731917	0.5041615070645267	-1.97	90.6785619308542	2	0	0	1	4	1	0	0	0	0	2	1	1	0	0	0	0.1	0.9766035026971506	0.49328751146007527	0.0024826367051981784	0.21504789819864892	0.7871913763341677	0.024127987201707245	2.7715082250379033	1.5071999999999997	50.700800000000015	14	161.14400000000003	212.20735048231293	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	3	0	1	0	0
5280535	150.17	C1=CC(=CC=C1C=CCO)O	40.5	124	0	2	2	2	11	0	1	58	2	-0.5079662507912434	0.2930920748862305	0.2930920748862305	0.5079662507912434	-1.28	79.64813945282712	1	0	0	0	2	2	0	0	0	0	1	1	0	0	0	0	0.1111111111111111	0.9955865907526229	0.7447177961380633	0.007787525251698129	0.09384743104405839	0.9301173299133957	0.05949756187427672	2.9284829716840095	1.3976999999999993	44.22660000000002	11	144.61600000000004	208.17368221479506	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0
5280567	176.17	CC1=CC(=O)OC2=C1C=CC(=C2)O	46.5	257	0	1	3	0	13	0	0	66	3	-0.5078219984064624	0.3359621552908811	0.3359621552908811	0.5078219984064624	-1.7699999999999998	85.56501670134732	2	0	0	1	3	1	0	0	0	0	2	1	1	0	0	0	0.1	0.9563925746223358	0.3786239462410487	0.0021431942423548143	0.29208430838930693	0.7121494465584913	0.03948590535165279	2.543856852287411	1.80702	48.885800000000025	13	151.74400000000003	203.4410440182318	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
5280633	354.31	C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O	165.0	534	0	6	9	5	25	4	1	136	9	-0.504259631901577	0.33543221582171046	0.33543221582171046	0.504259631901577	-2.6199999999999997	167.3968725723041	2	0	0	0	9	6	0	1	1	0	1	1	0	1	0	1	0.375	0.9888164845173064	0.6249740444997913	0.000932849265952281	0.14913738614725608	0.9862157884891177	0.2280183000585306	4.621835846824551	-0.6459000000000001	82.5188	25	297.68800000000005	396.11888129524584	2	1	3	2	0	0	1	1	0	1	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	14	12	9	0	0	0
5280863	286.24	C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O	107.0	451	0	4	6	1	21	0	0	106	6	-0.5079662130041039	0.29343434775457367	0.29343434775457367	0.5079662130041039	-3.1500000000000004	131.7098218243201	3	0	0	1	6	4	0	0	0	0	3	2	1	0	0	0	0.0	0.9798099510667848	0.5201239665059979	0.0010675487555544126	0.19993113762119408	0.8000688623949338	3.42887032282849e-11	3.6188051809178607	2.282400000000001	74.5792	21	230.34400000000005	292.8456351544859	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5280896	264.32	CC1=CC(=O)CC(C1(C=CC(=CC(=O)O)C)O)(C)C	74.6	494	0	2	4	3	19	1	2	104	4	-0.47806674558891177	0.3280686341435125	0.3280686341435125	0.47806674558891177	-1.6800000000000002	140.9580626033903	1	0	0	0	4	2	0	1	1	0	0	0	0	0	0	0	0.4666666666666667	0.9855262584816872	0.5804763556514736	0.0017423068046582973	0.169522841655886	0.9601706513165745	0.29618755964309107	3.6188910221034862	2.2499000000000002	72.64460000000003	19	252.92000000000007	341.2691345656192	2	1	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	4	3	3	0	0	0
5280961	270.24	C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O	87.0	411	0	3	5	1	20	0	0	100	5	-0.507966244667516	0.2931361745734366	0.2931361745734366	0.507966244667516	-2.95	126.82891781399688	3	0	0	1	5	3	0	0	0	0	3	2	1	0	0	0	0.0	0.9909302274548611	0.6502589950424736	0.0019117858254341967	0.134377395108913	0.8883365890746366	0.06767437015764649	3.5973564441695065	2.576800000000001	72.9144	20	222.58400000000006	287.50362765379936	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5281166	210.27	CCC=CCC1C(CCC1=O)CC(=O)O	54.4	268	0	1	3	5	15	2	1	84	3	-0.48122252755855266	0.30314706566597655	0.30314706566597655	0.48122252755855266	-1.12	115.55159731391011	1	0	0	0	3	1	0	1	1	0	0	0	0	1	0	1	0.6666666666666666	0.9650507815676203	0.4107036435747529	0.00196297135997506	0.2620629485366547	0.8906867864273499	0.2544885227623791	2.977095254977653	2.4127	57.521800000000034	15	209.80800000000005	313.4959590976478	2	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0
5281222	272.25	C1=CC(=C(C=C1C=CC(=O)C2=C(C=C(C=C2)O)O)O)O	98.0	367	0	4	5	3	20	0	1	102	5	-0.5078225160097343	0.29329396583861833	0.29329396583861833	0.5078225160097343	-2.95	131.43850477991708	2	0	0	0	5	4	0	0	0	0	2	2	0	0	0	0	0.0	0.9928842000445274	0.6852782898805478	0.001530301284970975	0.11908385827617005	0.8812243942362941	0.003126515710761287	4.214762148372163	2.405100000000002	72.90769999999999	20	234.34400000000005	303.6709483734817	1	1	0	4	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
5281343	178.14	C1=COC2=CC(=CC(=C2C1=O)O)O	66.8	248	0	2	4	0	13	0	0	66	4	-0.5076781707464674	0.29313616987255514	0.29313616987255514	0.5076781707464674	-1.97	81.27103759693834	2	0	0	1	4	2	0	0	0	0	2	1	1	0	0	0	0.0	0.9352347952422884	0.31331298234322935	0.0017760920567242231	0.3540280748303937	0.6476045509439794	0.01340861694207815	2.4054490650322555	1.2041999999999997	45.813600000000015	13	143.20800000000003	190.7842928684425	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
