enzyme	rate	source	reaction	cid	acceptor
At_85A5		GT-Predict	0	18068	Galactose-uridine-5'-diphosphate
At_85A4		GT-Predict	0	18068	Galactose-uridine-5'-diphosphate
At_71B8		GT-Predict	1	18068	Galactose-uridine-5'-diphosphate
At_76E4		GT-Predict	0	18068	Galactose-uridine-5'-diphosphate
At_76E2		GT-Predict	0	18068	Galactose-uridine-5'-diphosphate
At_76E1		GT-Predict	0	18068	Galactose-uridine-5'-diphosphate
At_71C5		GT-Predict	1	18068	Galactose-uridine-5'-diphosphate
At_72B3		GT-Predict	1	18068	Galactose-uridine-5'-diphosphate
At_76E11		GT-Predict	0	18068	Galactose-uridine-5'-diphosphate
At_75D1		GT-Predict	0	18068	Galactose-uridine-5'-diphosphate
At_72C1		GT-Predict	0	18068	Galactose-uridine-5'-diphosphate
At_72B1		GT-Predict	0	18068	Galactose-uridine-5'-diphosphate
At_84B2		GT-Predict	0	18068	Galactose-uridine-5'-diphosphate
At_71C1		GT-Predict	0	18068	Galactose-uridine-5'-diphosphate
At_71C2		GT-Predict	1	18068	Galactose-uridine-5'-diphosphate
At_89B1		GT-Predict	0.5	18068	Galactose-uridine-5'-diphosphate
At_74F1		GT-Predict	1	18068	Galactose-uridine-5'-diphosphate
At_72E2		GT-Predict	0	18068	Galactose-uridine-5'-diphosphate
At_72E3		GT-Predict	0	18068	Galactose-uridine-5'-diphosphate
At_71C3		GT-Predict	1	18068	Galactose-uridine-5'-diphosphate
At_71C4		GT-Predict	1	18068	Galactose-uridine-5'-diphosphate
At_71B1		GT-Predict	1	18068	Galactose-uridine-5'-diphosphate
At_73B3		GT-Predict	1	18068	Galactose-uridine-5'-diphosphate
At_78D2		GT-Predict	1	18068	Galactose-uridine-5'-diphosphate
At_71B6		GT-Predict	0	18068	Galactose-uridine-5'-diphosphate
At_73B1		GT-Predict	1	18068	Galactose-uridine-5'-diphosphate
At_88A1		GT-Predict	1	18068	Galactose-uridine-5'-diphosphate
At_73C3		GT-Predict	0	18068	Galactose-uridine-5'-diphosphate
At_73B5		GT-Predict	0	18068	Galactose-uridine-5'-diphosphate
At_76E12		GT-Predict	0	18068	Galactose-uridine-5'-diphosphate
VVGT1		GT-Predict	1	18068	Galactose-uridine-5'-diphosphate
At_72D1		GT-Predict	0	18068	Galactose-uridine-5'-diphosphate
At_74B1		GT-Predict	0	18068	Galactose-uridine-5'-diphosphate
At_73C5		GT-Predict	1	18068	Galactose-uridine-5'-diphosphate
At_73C6		GT-Predict	0.5	18068	Galactose-uridine-5'-diphosphate
At_73C1		GT-Predict	0	18068	Galactose-uridine-5'-diphosphate
At_73B4		GT-Predict	1	18068	Galactose-uridine-5'-diphosphate
At_74F2		GT-Predict	1	18068	Galactose-uridine-5'-diphosphate
At_84A3		GT-Predict	0	18068	Galactose-uridine-5'-diphosphate
At_84A4		GT-Predict	0	18068	Galactose-uridine-5'-diphosphate
At_84B1		GT-Predict	0	18068	Galactose-uridine-5'-diphosphate
At_84A2		GT-Predict	1	18068	Galactose-uridine-5'-diphosphate
At_84A1		GT-Predict	0	18068	Galactose-uridine-5'-diphosphate
At_75B1		GT-Predict	0	18068	Galactose-uridine-5'-diphosphate
At_73C4		GT-Predict	1	8629	Uridine-5'-diphosphate-glucose
At_78D1		GT-Predict	1	8629	Uridine-5'-diphosphate-glucose
At_76E5		GT-Predict	1	8629	Uridine-5'-diphosphate-glucose
At_73C7		GT-Predict	1	8629	Uridine-5'-diphosphate-glucose
At_73B2		GT-Predict	1	8629	Uridine-5'-diphosphate-glucose
At_76C4		GT-Predict	1	8629	Uridine-5'-diphosphate-glucose
At_72E1		GT-Predict	1	8629	Uridine-5'-diphosphate-glucose
At_89C1		GT-Predict	1	8629	Uridine-5'-diphosphate-glucose
At_85A5		GT-Predict	1	8629	Uridine-5'-diphosphate-glucose
At_85A4		GT-Predict	1	8629	Uridine-5'-diphosphate-glucose
At_76E4		GT-Predict	1	8629	Uridine-5'-diphosphate-glucose
At_76E2		GT-Predict	1	8629	Uridine-5'-diphosphate-glucose
At_72B3		GT-Predict	1	8629	Uridine-5'-diphosphate-glucose
At_76E11		GT-Predict	1	8629	Uridine-5'-diphosphate-glucose
At_75D1		GT-Predict	1	8629	Uridine-5'-diphosphate-glucose
At_72C1		GT-Predict	1	8629	Uridine-5'-diphosphate-glucose
At_84B2		GT-Predict	1	8629	Uridine-5'-diphosphate-glucose
At_71C1		GT-Predict	1	8629	Uridine-5'-diphosphate-glucose
At_74F1		GT-Predict	1	8629	Uridine-5'-diphosphate-glucose
At_72E2		GT-Predict	1	8629	Uridine-5'-diphosphate-glucose
At_72E3		GT-Predict	1	8629	Uridine-5'-diphosphate-glucose
At_71B6		GT-Predict	1	8629	Uridine-5'-diphosphate-glucose
At_71B5		GT-Predict	1	8629	Uridine-5'-diphosphate-glucose
At_73B5		GT-Predict	1	8629	Uridine-5'-diphosphate-glucose
At_72D1		GT-Predict	1	8629	Uridine-5'-diphosphate-glucose
At_74B1		GT-Predict	1	8629	Uridine-5'-diphosphate-glucose
At_73C1		GT-Predict	1	8629	Uridine-5'-diphosphate-glucose
At_84A3		GT-Predict	1	8629	Uridine-5'-diphosphate-glucose
At_84A4		GT-Predict	1	8629	Uridine-5'-diphosphate-glucose
At_84B1		GT-Predict	1	8629	Uridine-5'-diphosphate-glucose
At_84A2		GT-Predict	1	8629	Uridine-5'-diphosphate-glucose
At_84A1		GT-Predict	1	8629	Uridine-5'-diphosphate-glucose
At_75B1		GT-Predict	1	8629	Uridine-5'-diphosphate-glucose
At_78D1		GT-Predict	0	445675	Uridine-diphosphate-N-acetylglucosamine
At_76E5		GT-Predict	0	445675	Uridine-diphosphate-N-acetylglucosamine
At_73C7		GT-Predict	0	445675	Uridine-diphosphate-N-acetylglucosamine
At_73B2		GT-Predict	0	445675	Uridine-diphosphate-N-acetylglucosamine
At_72E1		GT-Predict	0	445675	Uridine-diphosphate-N-acetylglucosamine
At_89C1		GT-Predict	0	445675	Uridine-diphosphate-N-acetylglucosamine
At_85A5		GT-Predict	0	445675	Uridine-diphosphate-N-acetylglucosamine
At_85A4		GT-Predict	0	445675	Uridine-diphosphate-N-acetylglucosamine
At_71B8		GT-Predict	0	445675	Uridine-diphosphate-N-acetylglucosamine
At_76E4		GT-Predict	0	445675	Uridine-diphosphate-N-acetylglucosamine
At_76E2		GT-Predict	0	445675	Uridine-diphosphate-N-acetylglucosamine
At_76E1		GT-Predict	1	445675	Uridine-diphosphate-N-acetylglucosamine
At_71C5		GT-Predict	0	445675	Uridine-diphosphate-N-acetylglucosamine
At_72B3		GT-Predict	0	445675	Uridine-diphosphate-N-acetylglucosamine
At_76E11		GT-Predict	1	445675	Uridine-diphosphate-N-acetylglucosamine
At_75D1		GT-Predict	0	445675	Uridine-diphosphate-N-acetylglucosamine
At_72C1		GT-Predict	0	445675	Uridine-diphosphate-N-acetylglucosamine
At_72B1		GT-Predict	0	445675	Uridine-diphosphate-N-acetylglucosamine
At_84B2		GT-Predict	0	445675	Uridine-diphosphate-N-acetylglucosamine
At_71C1		GT-Predict	0	445675	Uridine-diphosphate-N-acetylglucosamine
At_71C2		GT-Predict	0	445675	Uridine-diphosphate-N-acetylglucosamine
At_89B1		GT-Predict	1	445675	Uridine-diphosphate-N-acetylglucosamine
At_74F1		GT-Predict	1	445675	Uridine-diphosphate-N-acetylglucosamine
At_72E2		GT-Predict	0	445675	Uridine-diphosphate-N-acetylglucosamine
At_72E3		GT-Predict	0	445675	Uridine-diphosphate-N-acetylglucosamine
At_71C3		GT-Predict	0	445675	Uridine-diphosphate-N-acetylglucosamine
At_71C4		GT-Predict	1	445675	Uridine-diphosphate-N-acetylglucosamine
At_71B1		GT-Predict	0	445675	Uridine-diphosphate-N-acetylglucosamine
At_73B3		GT-Predict	1	445675	Uridine-diphosphate-N-acetylglucosamine
At_78D2		GT-Predict	0.5	445675	Uridine-diphosphate-N-acetylglucosamine
At_71B6		GT-Predict	0	445675	Uridine-diphosphate-N-acetylglucosamine
At_73B1		GT-Predict	1	445675	Uridine-diphosphate-N-acetylglucosamine
At_88A1		GT-Predict	0	445675	Uridine-diphosphate-N-acetylglucosamine
At_73C3		GT-Predict	0	445675	Uridine-diphosphate-N-acetylglucosamine
At_73B5		GT-Predict	0	445675	Uridine-diphosphate-N-acetylglucosamine
At_76E12		GT-Predict	1	445675	Uridine-diphosphate-N-acetylglucosamine
VVGT1		GT-Predict	1	445675	Uridine-diphosphate-N-acetylglucosamine
At_72D1		GT-Predict	0	445675	Uridine-diphosphate-N-acetylglucosamine
At_74B1		GT-Predict	0	445675	Uridine-diphosphate-N-acetylglucosamine
At_73C5		GT-Predict	1	445675	Uridine-diphosphate-N-acetylglucosamine
At_73C6		GT-Predict	1	445675	Uridine-diphosphate-N-acetylglucosamine
At_73C1		GT-Predict	0	445675	Uridine-diphosphate-N-acetylglucosamine
At_73B4		GT-Predict	1	445675	Uridine-diphosphate-N-acetylglucosamine
At_74F2		GT-Predict	0	445675	Uridine-diphosphate-N-acetylglucosamine
At_84A3		GT-Predict	0	445675	Uridine-diphosphate-N-acetylglucosamine
At_84A4		GT-Predict	0	445675	Uridine-diphosphate-N-acetylglucosamine
At_84B1		GT-Predict	1	445675	Uridine-diphosphate-N-acetylglucosamine
At_84A2		GT-Predict	1	445675	Uridine-diphosphate-N-acetylglucosamine
At_84A1		GT-Predict	0	445675	Uridine-diphosphate-N-acetylglucosamine
At_75B1		GT-Predict	0	445675	Uridine-diphosphate-N-acetylglucosamine
At_78D1		GT-Predict	0	448873	Uridine-5'-diphosphate-mannose
At_76E5		GT-Predict	0	448873	Uridine-5'-diphosphate-mannose
At_73C7		GT-Predict	0	448873	Uridine-5'-diphosphate-mannose
At_73B2		GT-Predict	0	448873	Uridine-5'-diphosphate-mannose
At_72E1		GT-Predict	0	448873	Uridine-5'-diphosphate-mannose
At_89C1		GT-Predict	0	448873	Uridine-5'-diphosphate-mannose
At_85A5		GT-Predict	0	448873	Uridine-5'-diphosphate-mannose
At_85A4		GT-Predict	0	448873	Uridine-5'-diphosphate-mannose
At_71B8		GT-Predict	0	448873	Uridine-5'-diphosphate-mannose
At_76E4		GT-Predict	0	448873	Uridine-5'-diphosphate-mannose
At_76E2		GT-Predict	0	448873	Uridine-5'-diphosphate-mannose
At_76E1		GT-Predict	0	448873	Uridine-5'-diphosphate-mannose
At_71C5		GT-Predict	0	448873	Uridine-5'-diphosphate-mannose
At_72B3		GT-Predict	0	448873	Uridine-5'-diphosphate-mannose
At_76E11		GT-Predict	0	448873	Uridine-5'-diphosphate-mannose
At_75D1		GT-Predict	0	448873	Uridine-5'-diphosphate-mannose
At_72C1		GT-Predict	0	448873	Uridine-5'-diphosphate-mannose
At_72B1		GT-Predict	0	448873	Uridine-5'-diphosphate-mannose
At_84B2		GT-Predict	0	448873	Uridine-5'-diphosphate-mannose
At_71C1		GT-Predict	0	448873	Uridine-5'-diphosphate-mannose
At_71C2		GT-Predict	0	448873	Uridine-5'-diphosphate-mannose
At_89B1		GT-Predict	0	448873	Uridine-5'-diphosphate-mannose
At_74F1		GT-Predict	0	448873	Uridine-5'-diphosphate-mannose
At_72E2		GT-Predict	0	448873	Uridine-5'-diphosphate-mannose
At_72E3		GT-Predict	0	448873	Uridine-5'-diphosphate-mannose
At_71C3		GT-Predict	0	448873	Uridine-5'-diphosphate-mannose
At_71C4		GT-Predict	0	448873	Uridine-5'-diphosphate-mannose
At_71B1		GT-Predict	0	448873	Uridine-5'-diphosphate-mannose
At_73B3		GT-Predict	1	448873	Uridine-5'-diphosphate-mannose
At_78D2		GT-Predict	1	448873	Uridine-5'-diphosphate-mannose
At_71B6		GT-Predict	0	448873	Uridine-5'-diphosphate-mannose
At_73B1		GT-Predict	1	448873	Uridine-5'-diphosphate-mannose
At_88A1		GT-Predict	0	448873	Uridine-5'-diphosphate-mannose
At_73C3		GT-Predict	0	448873	Uridine-5'-diphosphate-mannose
At_73B5		GT-Predict	0	448873	Uridine-5'-diphosphate-mannose
At_76E12		GT-Predict	0	448873	Uridine-5'-diphosphate-mannose
VVGT1		GT-Predict	1	448873	Uridine-5'-diphosphate-mannose
At_72D1		GT-Predict	0	448873	Uridine-5'-diphosphate-mannose
At_74B1		GT-Predict	0	448873	Uridine-5'-diphosphate-mannose
At_73C5		GT-Predict	0.5	448873	Uridine-5'-diphosphate-mannose
At_73C6		GT-Predict	0.5	448873	Uridine-5'-diphosphate-mannose
At_73C1		GT-Predict	0.5	448873	Uridine-5'-diphosphate-mannose
At_73B4		GT-Predict	0	448873	Uridine-5'-diphosphate-mannose
At_74F2		GT-Predict	0	448873	Uridine-5'-diphosphate-mannose
At_84A3		GT-Predict	0	448873	Uridine-5'-diphosphate-mannose
At_84A4		GT-Predict	0	448873	Uridine-5'-diphosphate-mannose
At_84B1		GT-Predict	0	448873	Uridine-5'-diphosphate-mannose
At_84A2		GT-Predict	0	448873	Uridine-5'-diphosphate-mannose
At_84A1		GT-Predict	0	448873	Uridine-5'-diphosphate-mannose
At_75B1		GT-Predict	0	448873	Uridine-5'-diphosphate-mannose
At_78D1		GT-Predict	1	49852436	[[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (3,4,5-trihydroxy-6-methyloxan-2-yl) hydrogen phosphate
At_76E5		GT-Predict	0	49852436	[[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (3,4,5-trihydroxy-6-methyloxan-2-yl) hydrogen phosphate
At_73C7		GT-Predict	0	49852436	[[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (3,4,5-trihydroxy-6-methyloxan-2-yl) hydrogen phosphate
At_73B2		GT-Predict	0	49852436	[[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (3,4,5-trihydroxy-6-methyloxan-2-yl) hydrogen phosphate
At_72E1		GT-Predict	0	49852436	[[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (3,4,5-trihydroxy-6-methyloxan-2-yl) hydrogen phosphate
At_89C1		GT-Predict	1	49852436	[[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (3,4,5-trihydroxy-6-methyloxan-2-yl) hydrogen phosphate
At_85A5		GT-Predict	0	49852436	[[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (3,4,5-trihydroxy-6-methyloxan-2-yl) hydrogen phosphate
At_85A4		GT-Predict	0	49852436	[[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (3,4,5-trihydroxy-6-methyloxan-2-yl) hydrogen phosphate
At_71B8		GT-Predict	0	49852436	[[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (3,4,5-trihydroxy-6-methyloxan-2-yl) hydrogen phosphate
At_76E4		GT-Predict	0	49852436	[[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (3,4,5-trihydroxy-6-methyloxan-2-yl) hydrogen phosphate
At_76E2		GT-Predict	0	49852436	[[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (3,4,5-trihydroxy-6-methyloxan-2-yl) hydrogen phosphate
At_76E1		GT-Predict	0	49852436	[[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (3,4,5-trihydroxy-6-methyloxan-2-yl) hydrogen phosphate
At_71C5		GT-Predict	0	49852436	[[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (3,4,5-trihydroxy-6-methyloxan-2-yl) hydrogen phosphate
At_72B3		GT-Predict	0	49852436	[[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (3,4,5-trihydroxy-6-methyloxan-2-yl) hydrogen phosphate
At_76E11		GT-Predict	0	49852436	[[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (3,4,5-trihydroxy-6-methyloxan-2-yl) hydrogen phosphate
At_75D1		GT-Predict	0	49852436	[[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (3,4,5-trihydroxy-6-methyloxan-2-yl) hydrogen phosphate
At_72C1		GT-Predict	0	49852436	[[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (3,4,5-trihydroxy-6-methyloxan-2-yl) hydrogen phosphate
At_72B1		GT-Predict	0	49852436	[[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (3,4,5-trihydroxy-6-methyloxan-2-yl) hydrogen phosphate
At_84B2		GT-Predict	0	49852436	[[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (3,4,5-trihydroxy-6-methyloxan-2-yl) hydrogen phosphate
At_71C1		GT-Predict	0	49852436	[[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (3,4,5-trihydroxy-6-methyloxan-2-yl) hydrogen phosphate
At_71C2		GT-Predict	0	49852436	[[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (3,4,5-trihydroxy-6-methyloxan-2-yl) hydrogen phosphate
At_89B1		GT-Predict	0	49852436	[[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (3,4,5-trihydroxy-6-methyloxan-2-yl) hydrogen phosphate
At_74F1		GT-Predict	0	49852436	[[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (3,4,5-trihydroxy-6-methyloxan-2-yl) hydrogen phosphate
At_72E2		GT-Predict	0	49852436	[[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (3,4,5-trihydroxy-6-methyloxan-2-yl) hydrogen phosphate
At_72E3		GT-Predict	0	49852436	[[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (3,4,5-trihydroxy-6-methyloxan-2-yl) hydrogen phosphate
At_71C3		GT-Predict	0	49852436	[[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (3,4,5-trihydroxy-6-methyloxan-2-yl) hydrogen phosphate
At_71C4		GT-Predict	0	49852436	[[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (3,4,5-trihydroxy-6-methyloxan-2-yl) hydrogen phosphate
At_71B1		GT-Predict	0	49852436	[[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (3,4,5-trihydroxy-6-methyloxan-2-yl) hydrogen phosphate
At_73B3		GT-Predict	0.5	49852436	[[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (3,4,5-trihydroxy-6-methyloxan-2-yl) hydrogen phosphate
At_78D2		GT-Predict	0	49852436	[[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (3,4,5-trihydroxy-6-methyloxan-2-yl) hydrogen phosphate
At_71B6		GT-Predict	0	49852436	[[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (3,4,5-trihydroxy-6-methyloxan-2-yl) hydrogen phosphate
At_73B1		GT-Predict	0	49852436	[[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (3,4,5-trihydroxy-6-methyloxan-2-yl) hydrogen phosphate
At_88A1		GT-Predict	0	49852436	[[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (3,4,5-trihydroxy-6-methyloxan-2-yl) hydrogen phosphate
At_73C3		GT-Predict	0	49852436	[[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (3,4,5-trihydroxy-6-methyloxan-2-yl) hydrogen phosphate
At_73B5		GT-Predict	0	49852436	[[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (3,4,5-trihydroxy-6-methyloxan-2-yl) hydrogen phosphate
At_76E12		GT-Predict	0	49852436	[[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (3,4,5-trihydroxy-6-methyloxan-2-yl) hydrogen phosphate
VVGT1		GT-Predict	0	49852436	[[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (3,4,5-trihydroxy-6-methyloxan-2-yl) hydrogen phosphate
At_72D1		GT-Predict	0	49852436	[[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (3,4,5-trihydroxy-6-methyloxan-2-yl) hydrogen phosphate
At_74B1		GT-Predict	0	49852436	[[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (3,4,5-trihydroxy-6-methyloxan-2-yl) hydrogen phosphate
At_73C5		GT-Predict	1	49852436	[[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (3,4,5-trihydroxy-6-methyloxan-2-yl) hydrogen phosphate
At_73C6		GT-Predict	1	49852436	[[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (3,4,5-trihydroxy-6-methyloxan-2-yl) hydrogen phosphate
At_73C1		GT-Predict	0	49852436	[[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (3,4,5-trihydroxy-6-methyloxan-2-yl) hydrogen phosphate
At_73B4		GT-Predict	0	49852436	[[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (3,4,5-trihydroxy-6-methyloxan-2-yl) hydrogen phosphate
At_74F2		GT-Predict	0	49852436	[[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (3,4,5-trihydroxy-6-methyloxan-2-yl) hydrogen phosphate
At_84A3		GT-Predict	0	49852436	[[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (3,4,5-trihydroxy-6-methyloxan-2-yl) hydrogen phosphate
At_84A4		GT-Predict	0	49852436	[[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (3,4,5-trihydroxy-6-methyloxan-2-yl) hydrogen phosphate
At_84B1		GT-Predict	0	49852436	[[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (3,4,5-trihydroxy-6-methyloxan-2-yl) hydrogen phosphate
At_84A2		GT-Predict	0	49852436	[[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (3,4,5-trihydroxy-6-methyloxan-2-yl) hydrogen phosphate
At_84A1		GT-Predict	0	49852436	[[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (3,4,5-trihydroxy-6-methyloxan-2-yl) hydrogen phosphate
At_75B1		GT-Predict	0	49852436	[[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (3,4,5-trihydroxy-6-methyloxan-2-yl) hydrogen phosphate
At_78D1		GT-Predict	1	19235	UDP-xylose
At_76E5		GT-Predict	0	19235	UDP-xylose
At_73C7		GT-Predict	0	19235	UDP-xylose
At_73B2		GT-Predict	0	19235	UDP-xylose
At_72E1		GT-Predict	0	19235	UDP-xylose
At_89C1		GT-Predict	1	19235	UDP-xylose
At_85A5		GT-Predict	0	19235	UDP-xylose
At_85A4		GT-Predict	0	19235	UDP-xylose
At_71B8		GT-Predict	0	19235	UDP-xylose
At_76E4		GT-Predict	0	19235	UDP-xylose
At_76E2		GT-Predict	0	19235	UDP-xylose
At_76E1		GT-Predict	0	19235	UDP-xylose
At_71C5		GT-Predict	1	19235	UDP-xylose
At_72B3		GT-Predict	1	19235	UDP-xylose
At_76E11		GT-Predict	0	19235	UDP-xylose
At_75D1		GT-Predict	0	19235	UDP-xylose
At_72C1		GT-Predict	0	19235	UDP-xylose
At_72B1		GT-Predict	0	19235	UDP-xylose
At_84B2		GT-Predict	0	19235	UDP-xylose
At_71C1		GT-Predict	0.5	19235	UDP-xylose
At_71C2		GT-Predict	1	19235	UDP-xylose
At_89B1		GT-Predict	1	19235	UDP-xylose
At_74F1		GT-Predict	0.5	19235	UDP-xylose
At_72E2		GT-Predict	0.5	19235	UDP-xylose
At_72E3		GT-Predict	0	19235	UDP-xylose
At_71C3		GT-Predict	1	19235	UDP-xylose
At_71C4		GT-Predict	1	19235	UDP-xylose
At_71B1		GT-Predict	1	19235	UDP-xylose
At_73B3		GT-Predict	1	19235	UDP-xylose
At_78D2		GT-Predict	1	19235	UDP-xylose
